date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-01-02,22.0998,448742.6667,,,,,,,,,,,-0.4133,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2588900.0,,,,,,,,,,,,,,,,,,,,,,
1998-01-05,22.4067,2237847.7514,,,,,,,,,,,0.5254,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,6358800.0,,,,,,,35.56,,,,,,,,,,1.18,,,,,
1998-01-06,21.6025,-1129713.5983,,,,,,,,,,,-0.8037,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1967500.0,,,,,,,36.81,,,,,,,,,,1.63,,,,,
1998-01-07,22.0261,1841286.4017,,,,,,,,,,,0.8785,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4938500.0,,,,,,,36.81,,,,,,,,,,1.07,,,,,
1998-01-08,22.0261,-261617.5983,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4938500.0,,,,,,,36.77,,,,,,,,,,0.5,,,,,
1998-01-09,21.3324,-3863022.332,,,,,,,,,,,-0.6272,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-176100.0,,,,,,,36.7308,,,,,,,,,,1.69,,,,,
1998-01-12,21.7192,-1258984.9987,,,,,,,,,,,0.7533,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4262600.0,,,,,,,36.6639,,,,48.7705,37.6977,,,,,1.5,,,,,
1998-01-13,22.4067,2050015.0013,,,,,,,,,,,0.4464,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,7571600.0,,,,,,,36.5649,,,,100.0,53.1977,,,,,1.12,,,,,
1998-01-14,22.5234,5033118.4496,,,,,,,,,,,0.5057,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,11032000.0,,,,,,,34.19,,82.1422,57.6792,97.6562,82.1422,,,,,0.87,,,,,
1998-01-15,22.063,3249270.4496,1613983.9721,,,,,,,,,,-0.81,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,9004900.0,,,,,,,34.2156,,87.5707,74.3035,65.0558,87.5707,,,,,1.0,,,,,
1998-01-16,22.5234,3852158.4496,1607298.8492,,,,,,,,,,0.4133,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,12483100.0,,,,,,,34.2689,,83.8933,84.5354,88.968,83.8933,,,,,1.06,,,,,
1998-01-20,23.1004,7247697.6496,2538844.7854,,,,,,,,,,0.6,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,16685500.0,,,,,,,34.3508,,82.9868,84.8169,94.9367,82.9868,,,,,1.25,,,,,
1998-01-21,22.7137,6974981.7076,2602354.4336,,,,,,,,,,-0.087,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,13997300.0,,,,,,,34.4868,,81.2659,82.7154,59.893,81.2659,,,,,0.94,,,,,
1998-01-22,22.64,7532681.7076,2569207.9775,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,11294600.0,,,,,,,34.6173,,69.4352,77.896,53.4759,69.4352,,,,,0.63,,,,,
1998-01-23,22.2901,5790870.3868,1767871.0091,,,,,,,,,,-0.4151,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,8657000.0,,,,,,,34.7426,,41.4934,64.0648,11.1111,41.4934,,,,,1.06,,,,,
1998-01-26,22.3699,6299454.3868,1441157.9758,,,,,,,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,10776100.0,,,,,,,34.8629,,27.9076,46.2787,19.1358,27.9076,,,,,0.5,,,,,
1998-01-27,22.1366,6705722.5686,1305755.4313,,,,,,,,,,0.2045,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,7796800.0,,,,,,,34.9784,,19.2398,29.5469,27.4725,19.2398,,,,,0.88,,,,,
1998-01-28,22.3699,7333333.1881,1331352.7301,,,,,,,,,,0.4956,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,10633600.0,,,,,,,35.0893,,33.532,26.8932,53.9877,33.532,,,,,1.13,,,,,
1998-01-29,22.64,6627669.1881,996262.8314,,,,,,,,,,0.304,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,13017600.0,,,,,,,35.1957,,47.8107,33.5275,61.9718,47.8107,,,,,1.25,,,,,
1998-01-30,22.1796,5266904.9906,335640.8253,,,,,,,36.2585,37.5593,34.9577,-0.6173,4.744,,,,36.2585,,,,,,,,0.0,,,,,,,,,,,36.19,35.97,,4.07,,,10454300.0,,4.24,,,,,35.2979,36.2585,47.5734,42.972,26.7606,47.5734,,,,,0.94,36.35,,,-45.5056,36.4175
1998-02-02,22.4067,7627245.4161,785890.9741,,,,30.0,55.0,25.0,36.2835,37.5827,34.9843,0.2021,8.3115,4.2445,,0.3525,36.2815,,,,,,,,0.0,36.133,,,,,,,,,47.0935,36.19,35.97,20.1515,4.0565,0.5,2.8959,14416300.0,20.0099,4.028,,1.3889,1.0139,52.1222,35.396,36.2835,44.2879,46.5573,44.1315,44.2879,,,,,0.94,36.4187,,,-35.1124,36.4405
1998-02-03,21.6025,8261979.7356,1100600.5026,,,,25.0,50.0,25.0,36.218,37.5966,34.8394,0.4083,-139.74,-6.6795,,16.0859,36.1775,,,,,,,,0.0,36.1178,,,,,,,,,35.2434,36.19,35.97,24.8372,5.2937,-1.31,3.1647,-908000.0,17.9539,3.8266,,-3.589,0.9641,46.6603,37.75,36.218,32.3092,41.3902,26.0355,32.3092,,,,,2.19,36.459,,,-71.9101,36.3364
1998-02-04,21.756,6863152.302,684209.2624,,,,20.0,45.0,25.0,36.2305,37.5757,34.8853,0.3363,-90.1256,-4.4801,,14.3698,36.1073,,,,,,,,0.0,36.1137,,,,,,,,,42.3524,36.19,35.97,23.5243,5.029,0.25,3.1447,5414700.0,17.613,3.7653,,0.7104,1.0071,47.76,37.7156,36.2305,34.533,37.0434,33.432,34.533,,,,,1.13,36.4748,,,-64.8876,36.2623
1998-02-05,21.6394,5034440.302,-130196.3597,,,,15.0,40.0,25.0,36.199,37.6038,34.7942,-0.19,-106.8584,-6.03,,14.9804,36.0257,,,,,,,,0.0,36.1052,,,,,,,,,41.4027,36.19,35.97,22.7019,4.8375,-0.63,3.1454,602300.0,16.7864,3.577,,-1.7559,0.9824,46.985,37.6815,36.199,32.664,33.1687,38.5246,32.664,,,,,1.0,36.4594,,,-70.2247,36.1689
1998-02-06,21.7192,2577875.2226,-1233160.6067,,,,10.0,35.0,25.0,36.174,37.6178,34.7302,0.0,-82.1448,-4.8052,,14.9804,35.9642,,,,,,,,0.0,36.0992,,,,,,,,,42.2701,36.19,35.97,22.0168,4.5957,-0.5,3.0662,4785100.0,16.2798,3.3982,,-1.3935,0.9861,47.5974,37.6478,36.174,38.9715,35.3895,44.958,38.9715,,,,,0.63,36.4264,,,-66.573,36.0909
1998-02-09,21.9463,4799854.2924,-865274.4032,,,-0.1222,5.0,30.0,25.0,36.224,37.5298,34.9182,0.8605,-71.4567,-1.2995,,14.9804,35.9438,,,,,,,,0.0,36.0939,,,,,,,,,47.1459,36.41,35.97,21.5495,4.3659,1.0,2.9428,7867200.0,15.9342,3.2282,-0.3386,2.8777,1.0288,49.3502,37.6145,36.224,54.2012,41.9456,79.1209,54.2012,,,,,0.43,36.3832,,,-56.1798,36.0505
1998-02-10,21.8297,-550845.7076,-2338609.6469,,,-0.1678,0.0,25.0,25.0,36.233,37.5177,34.9483,-0.3636,-54.2636,-3.0524,,5.7461,35.9072,,,,,,,,0.0,36.0909,,,,,,,,,53.1838,36.41,36.03,20.6073,4.1476,0.18,2.9344,2516500.0,18.3677,3.6968,-0.4651,0.5088,1.0051,48.4738,37.5814,36.233,55.1374,49.4367,41.3333,55.1374,62.9446,60.0341,,,0.88,36.3201,,,-63.6628,35.9873
1998-02-11,21.8727,-447967.3292,-2696002.7946,,,-0.2019,70.0,20.0,-50.0,36.1895,37.4939,34.8851,0.3514,-78.3037,-2.3475,,7.2398,35.8808,,,,,,,,0.0,36.0839,,,,,,,,,48.7843,36.41,36.03,20.8317,4.0602,-0.87,2.8341,6323000.0,18.019,3.512,-0.5599,-2.3836,0.9762,48.8263,37.5487,36.1895,55.4847,54.9411,46.0,55.4847,77.8461,80.2636,,,0.37,36.2435,,,-61.6279,35.9299
1998-02-12,22.0998,-183286.8414,-2512901.4004,,,-0.238,65.0,15.0,-50.0,36.155,37.4409,34.8691,0.4512,-27.1677,1.4049,,0.6337,35.8922,,,,,,,,0.0,36.0829,,,,,,,,,48.8555,36.41,36.03,19.9483,3.8572,-0.69,2.7786,9940300.0,20.2027,3.9064,-0.6596,-1.8806,0.9812,50.7025,37.5163,36.155,50.1195,53.5806,63.0252,50.1195,100.0,80.2636,,,0.82,36.1594,,39.7395,-50.8721,35.9118
1998-02-13,22.4067,1906214.7459,-1544709.2885,,,-0.2569,60.0,10.0,-50.0,36.183,37.4734,34.8926,0.3968,25.1493,6.2921,,3.8914,35.9501,,,,,,,,0.0,36.0873,,,,,,,,,52.2907,36.41,36.03,19.2868,3.6643,0.56,2.6898,13498100.0,20.8487,3.9611,-0.7114,1.5582,1.0156,53.146,37.4842,36.183,66.2084,57.2709,89.6,66.2084,100.0,92.6154,,,0.63,36.0769,,42.8436,-36.3372,35.9447
1998-02-17,21.9095,-1264885.2541,-2017188.9438,,,-0.3487,55.0,5.0,-50.0,36.133,37.4184,34.8476,-0.5319,-20.9419,-1.9922,,0.372,35.9253,,,,,,,,0.0,36.0803,,,,,,,,,48.2168,36.41,36.03,19.9646,3.7911,-1.0,2.745,10327000.0,19.8166,3.763,-0.966,-2.7255,0.9727,49.0039,37.4525,36.133,57.8779,58.0686,21.0084,57.8779,11.3462,70.4487,,,0.94,35.9854,,38.3155,-59.8837,35.8977
1998-02-18,21.6394,-4666185.2541,-3109327.0807,,,-0.4413,50.0,0.0,-50.0,36.014,37.1557,34.8723,-0.6377,-85.9773,-6.1735,,6.1275,35.861,,,,,,,,0.0,36.0344,,,,,,,,,43.4482,36.095,36.0,21.5783,4.0416,-2.38,2.7382,6925700.0,19.0866,3.5749,-1.2217,-6.3247,0.9368,46.9132,37.4211,36.014,36.8695,53.6519,0.0,36.8695,0.0,37.1154,,,0.69,35.8961,,34.8949,-72.1893,35.8136
1998-02-19,21.756,-7858185.2541,-4289081.1293,,,-0.5319,45.0,30.0,-15.0,35.936,37.0086,34.8634,-0.5135,-68.0412,-4.1537,,6.1275,35.8209,15.6467,,0.1808,0.2149,,,,0.0,36.0146,,,,,,,0.3783,6.843,47.1074,36.035,36.0,20.9199,3.8395,-1.56,2.6663,10117700.0,18.5042,3.3961,-1.4726,-4.2162,0.9578,47.9231,37.39,35.936,11.5922,35.4465,13.7681,11.5922,16.2031,9.1831,,,0.56,35.829,,32.3601,-66.568,35.759
1998-02-20,21.756,-4974128.1113,-3464136.7738,,,-0.4703,40.0,25.0,-15.0,35.864,36.8644,34.8636,0.1071,-94.9709,-4.1537,,11.7748,35.7846,17.1536,,0.3064,0.2605,,,,0.0,35.997,-0.179,-0.0428,-0.1362,-0.4703,-0.1615,-0.3088,0.4121,7.1289,45.8766,36.035,36.0,22.714,4.0875,-1.44,2.612,10117700.0,17.9284,3.2263,-1.3035,-3.9046,0.961,47.9231,37.3592,35.864,13.5873,20.683,26.9939,13.5873,16.2031,10.8021,,,0.56,35.7778,,40.2753,-66.568,35.7117
1998-02-23,21.6394,-4500305.384,-2660976.2357,,,-0.4308,35.0,20.0,-15.0,35.811,36.8235,34.7985,0.1364,-101.927,-6.1323,,11.7748,35.7337,18.6025,,0.4942,-0.2633,,,,0.0,35.9802,-0.2033,-0.0537,-0.1496,-0.4308,-0.0877,-0.3431,0.447,7.4101,45.484,36.035,36.0,22.144,3.8831,-1.06,2.5572,6643000.0,17.4785,3.065,-1.1957,-2.9193,0.9708,46.9338,37.3287,35.811,18.6998,14.6264,15.3374,18.6998,0.985,11.1304,,,0.44,35.7403,,39.6727,-72.1893,35.6532
1998-02-24,21.6025,-4923455.384,-2225142.2669,,,-0.4069,30.0,15.0,-15.0,35.7485,36.7522,34.7448,-0.1364,-95.7552,-6.7721,,11.7748,35.6819,19.9066,,0.2197,-1.3198,,,,0.0,35.9583,-0.2249,-0.0602,-0.1647,-0.4069,-0.0373,-0.3696,0.4832,7.6879,45.0085,36.035,36.0,21.5742,3.689,-1.25,2.496,3539900.0,17.0288,2.9118,-1.1304,-3.4303,0.9657,46.614,37.2985,35.7485,20.848,17.7117,20.2128,20.848,0.0,5.7294,,,0.44,35.7061,,37.8176,-73.9645,35.5941
1998-02-25,22.3331,-1634499.8284,-798075.0331,,,-0.3117,25.0,10.0,-15.0,35.7645,36.7974,34.7316,0.8264,44.5244,6.5278,,6.0535,35.7484,21.0497,,-0.4512,-1.2123,,,,0.0,35.9616,-0.1443,0.0163,-0.1606,-0.3117,0.0702,-0.3818,0.5207,7.9749,49.718,36.035,36.0,19.8174,3.5045,0.32,2.4916,8578300.0,22.3714,3.9562,-0.8661,0.8874,1.0089,53.2639,37.2686,35.7645,40.0709,26.5396,84.6626,40.0709,100.0,33.6617,,,1.44,35.6856,,44.1551,-38.7574,35.6542
1998-02-26,22.597,-36057.2997,366872.8246,,,-0.1918,20.0,5.0,-15.0,35.783,36.8752,34.6908,0.7126,137.0899,10.7561,,11.4271,35.8495,22.1459,,-0.619,-0.21,,,,0.0,35.9687,-0.0453,0.0923,-0.1375,-0.1918,0.1849,-0.3767,0.5594,8.2632,50.2671,36.035,36.0,18.8417,3.3293,0.37,2.4575,12336800.0,23.7034,4.1884,-0.5335,1.0154,1.0102,55.378,37.239,35.783,64.2465,41.7218,87.8641,64.2465,100.0,66.6667,,,0.87,35.6805,,53.0336,-26.0355,35.7538
1998-02-27,22.4067,-1546868.1105,329377.7971,,,-0.0942,15.0,0.0,-15.0,35.764,36.7904,34.7376,0.1622,131.3253,7.0802,35.8876,11.4271,35.9115,23.2084,,-0.5139,0.5285,,,,0.0,35.9732,0.0082,0.1166,-0.1084,-0.0942,0.2644,-0.3586,0.5993,8.5456,47.5909,36.0,35.685,18.4354,3.1628,-0.38,2.4051,10100800.0,23.1922,3.9789,-0.2622,-1.0304,0.9897,53.5401,37.2097,35.764,81.7807,62.0327,72.8155,81.7807,79.0287,93.0096,,,0.37,35.6872,,55.9558,-20.3636,35.8221
1998-03-02,22.7137,-82780.8089,749941.4457,9.3122,,0.0153,10.0,100.0,90.0,35.8075,36.9584,34.6566,0.3968,166.5399,12.0367,36.0874,16.1249,36.0151,23.9873,,-0.3112,1.0923,,,,0.0,35.9909,0.0898,0.1586,-0.0688,0.0153,0.3335,-0.3182,0.6405,8.8301,51.1831,36.095,35.75,17.6866,3.0047,0.87,2.3473,13790300.0,24.487,4.16,0.0426,2.408,1.0241,56.0184,34.31,35.8075,84.0013,76.6762,91.3242,84.0013,100.0,93.0096,,,0.69,35.7065,,58.4644,-6.5972,35.9398
1998-03-03,22.947,3246919.1911,1913263.716,9.7668,,0.0892,5.0,100.0,95.0,35.8515,37.1613,34.5417,0.5867,174.5168,15.6368,36.3281,18.4026,36.1451,24.2981,,-0.0815,1.9119,,,,0.0,36.015,0.1831,0.2015,-0.0184,0.0892,0.3484,-0.2592,0.6829,9.1156,50.8742,36.285,35.845,16.9012,2.8545,0.88,2.3075,17120000.0,24.5246,4.142,0.2478,2.411,1.0241,57.8184,34.3388,35.8515,88.0466,84.6095,100.0,88.0466,100.0,93.0096,,,0.75,35.7377,,63.2859,-0.0,36.0896
1998-03-04,22.7505,4323555.1911,2557801.216,10.1985,,0.112,0.0,95.0,95.0,35.945,37.318,34.572,0.24,137.7901,11.5885,36.4766,18.4026,36.2322,24.1394,,0.6938,2.7367,,,,0.0,36.0693,0.2285,0.1975,0.031,0.112,0.2997,-0.1877,0.7264,9.3951,59.1665,36.285,36.16,16.3904,2.7117,1.87,2.2786,14673100.0,23.7835,3.9349,0.311,5.314,1.0531,55.7943,34.3996,35.945,88.1445,86.7308,73.1092,88.1445,52.688,84.2293,,,0.5,35.7928,,61.6845,-13.1148,36.2047
1998-03-05,22.4436,3399787.0093,2295022.0249,10.0717,,0.1653,5.0,90.0,85.0,36.001,37.3784,34.6236,-0.5682,79.3244,5.513,36.5128,7.6609,36.2635,23.8661,,1.6044,1.3122,,,,0.0,36.0817,0.2216,0.1525,0.0691,0.1653,0.2823,-0.1171,0.7711,9.6667,53.1256,36.285,36.16,19.3172,3.2062,1.12,2.3146,11546500.0,22.5224,3.7381,0.4588,3.1603,1.0316,52.7565,34.4592,36.001,66.8476,81.0129,27.4336,66.8476,0.0,50.896,,,0.88,35.8575,,59.435,-33.6066,36.2632
1998-03-06,23.3276,7481287.0093,3277542.1717,10.4891,,0.3344,0.0,100.0,100.0,36.1385,37.7222,34.5548,1.0,157.4688,18.8992,36.8041,18.4195,36.4288,23.9784,,1.4412,-0.3878,,,,0.0,36.2133,0.3286,0.2076,0.121,0.3344,0.3665,-0.0321,0.817,9.9501,59.3096,36.595,36.5,17.7006,3.0458,2.75,2.305,15628000.0,25.6936,4.4212,0.9268,7.8014,1.078,59.4496,34.5176,36.1385,66.8476,73.9466,100.0,66.8476,100.0,50.896,,,1.44,35.9455,,63.8226,-0.0,36.4536
1998-03-09,24.0949,11277098.33,4589282.0001,11.5739,,0.5608,55.0,100.0,45.0,36.332,38.3764,34.2876,0.5849,250.8236,28.1946,37.2801,32.1855,36.6975,23.8557,,1.1816,-0.6102,,,,0.0,36.5042,0.5084,0.3099,0.1985,0.5608,0.4853,0.0755,0.8642,10.2431,60.5488,37.22,37.22,16.2676,2.8936,3.87,2.3035,21545000.0,31.7092,5.6402,1.5502,10.9384,1.1094,64.0973,34.6221,36.332,73.8258,69.1737,94.0439,73.8258,100.0,66.6667,,,1.44,36.0682,,68.7414,-4.2793,36.75
1998-03-10,24.6351,16490498.33,6367504.4753,12.8704,,0.7978,50.0,100.0,50.0,36.551,39.1596,33.9424,0.913,255.2258,33.8159,37.8473,37.5046,37.0244,23.2594,,1.0704,-0.8257,,,,0.0,36.8937,0.7136,0.4121,0.3015,0.7978,0.599,0.1987,0.9126,10.5419,61.9297,37.66,37.565,15.4624,2.7489,4.38,2.2499,26758400.0,34.0209,6.0482,2.196,12.2517,1.1225,66.908,34.8148,36.551,98.0146,79.5627,100.0,98.0146,100.0,100.0,,,0.88,36.2369,,74.6883,-0.0,37.1117
1998-03-11,24.7855,17650101.1338,6885059.6095,14.2785,,1.0702,45.0,100.0,55.0,36.7855,39.8063,33.7647,0.2336,215.2924,34.5514,38.3541,41.0325,37.3316,22.3796,,0.6921,-0.9315,,,,0.0,37.3009,0.8759,0.4595,0.4164,1.0702,0.7312,0.339,0.9622,10.839,61.502,37.72,37.815,14.5411,2.6114,4.69,2.264,30760900.0,34.778,6.2458,2.9343,13.189,1.1319,67.2757,35.0806,36.7855,95.1227,88.9877,91.3242,95.1227,100.0,100.0,,,1.07,36.4459,,74.244,-6.7496,37.464
1998-03-12,26.479,21968701.1338,7844972.1999,16.3661,,1.4206,40.0,100.0,60.0,37.154,41.1588,33.1492,0.6667,272.7244,48.3869,39.285,56.03,37.8715,21.6453,,0.2244,0.515,,,,0.0,38.2867,1.2124,0.6368,0.5756,1.4206,0.9134,0.5073,1.0132,11.1606,70.8078,39.095,39.25,12.2144,2.4809,7.37,2.3911,43716700.0,43.3434,8.8035,3.8633,20.6848,1.2068,74.1935,35.4136,37.154,94.7065,95.948,92.7954,94.7065,100.0,100.0,,,3.25,36.7037,,75.7077,-5.8824,38.0558
1998-03-13,26.442,21087387.8004,7244066.5445,18.3493,,1.6788,35.0,95.0,60.0,37.501,42.19,32.812,-0.08,207.7711,47.67,40.0698,56.03,38.3542,21.8125,,0.8251,2.6026,,,,0.0,39.0451,1.4574,0.7055,0.7519,1.6788,0.9867,0.6921,1.0655,11.4784,71.5945,39.095,39.25,11.7574,2.3568,6.94,2.3621,38632200.0,41.7217,8.3633,4.5299,19.2778,1.1928,73.835,35.9796,37.501,91.0607,93.63,89.0625,91.0607,96.4495,98.8165,,,0.75,37.0094,,74.7847,-6.5882,38.6069
1998-03-16,26.6698,25297501.4004,7679271.5996,19.9102,,1.9105,30.0,90.0,60.0,37.8415,43.1397,32.5433,0.248,163.3733,49.2613,40.8054,49.568,38.8262,22.6555,,2.1002,3.3785,,,,0.0,39.7306,1.6623,0.7283,0.934,1.9105,1.016,0.8945,1.1192,11.7967,65.6664,39.25,39.25,13.2014,2.679,6.81,2.3691,43948000.0,39.1518,7.9451,5.1123,18.6575,1.1866,74.6306,36.506,37.8415,92.3927,92.72,95.3202,92.3927,100.0,98.8165,,,1.25,37.3678,,78.7656,-2.2353,39.1601
1998-03-17,26.8238,27678064.4578,7916646.3131,21.4985,,2.1842,25.0,100.0,75.0,38.235,43.9853,32.4847,0.7962,140.9463,50.3354,41.4757,51.6747,39.277,22.6896,,2.9523,2.1891,,,,0.0,40.5837,1.8238,0.7119,1.112,2.1842,1.0595,1.1247,1.1741,12.1144,69.5816,39.375,39.44,12.2072,2.545,7.87,2.418,47966800.0,38.3139,7.9879,5.7959,22.051,1.2205,75.1677,36.9956,38.235,92.3251,91.9262,92.5926,92.3251,100.0,98.8165,,,1.57,37.7779,,77.3204,-3.6036,39.7047
1998-03-18,26.208,24878072.4578,6403152.4856,23.0073,,2.3856,20.0,95.0,75.0,38.6005,44.4734,32.7276,-0.6667,108.1319,38.0316,41.8618,51.6747,39.5897,22.2168,,3.0082,1.6709,,,,0.0,40.9417,1.8498,0.5903,1.2595,2.3856,1.0142,1.3714,1.2304,12.4188,67.4404,39.375,39.44,11.5209,2.4178,7.31,2.4897,42582200.0,36.1596,7.5885,6.2867,20.7376,1.2074,69.0158,37.5464,38.6005,72.5667,85.7615,29.7872,72.5667,0.0,66.6667,,,1.18,38.2226,,71.0349,-14.8649,40.1166
1998-03-19,25.7893,23389263.7621,4728179.2907,23.9274,,2.5176,15.0,90.0,75.0,38.9225,44.7731,33.0719,-0.6232,79.8261,30.393,42.0609,41.4103,39.8078,22.6014,,3.8891,1.6832,,,,0.0,41.0704,1.7949,0.4283,1.3666,2.5176,0.9035,1.614,1.2878,12.7134,63.7809,39.375,39.44,14.3554,2.9869,6.44,2.5075,39268400.0,34.6477,7.2091,6.5921,18.1716,1.1817,65.1965,38.0531,38.9225,43.6852,69.5257,8.6758,43.6852,0.0,33.3333,,,0.87,38.6993,,66.6546,-22.5225,40.429
1998-03-20,26.479,27894663.7621,5046664.8664,24.9778,,2.7291,10.0,85.0,75.0,39.3005,45.1791,33.4219,0.7979,87.0981,36.4868,42.4254,44.935,40.1118,23.0983,,4.3911,-1.7788,,,,0.0,41.3705,1.8207,0.3633,1.4574,2.7291,0.8742,1.8549,1.3464,13.0163,68.8925,39.375,39.44,13.5856,2.8375,7.56,2.4503,43773800.0,35.7582,7.4686,7.0933,21.3318,1.2133,68.2434,38.5192,39.3005,32.7601,49.6707,59.8174,32.7601,30.5569,10.1856,,,1.12,39.2112,,69.6254,-9.9099,40.8173
1998-03-23,25.9802,25886727.7621,4079277.9777,25.9757,,2.9602,5.0,80.0,75.0,39.6475,45.3453,33.9497,-0.7467,72.0623,27.9588,42.5821,44.935,40.3097,23.298,,2.9375,-4.1247,,,,0.0,41.4734,1.7556,0.2385,1.5171,2.9602,0.865,2.0952,1.4062,13.308,69.2993,39.375,39.44,13.0149,2.6957,6.94,2.4756,41383400.0,34.2562,7.0952,7.6466,19.6879,1.1969,63.9794,38.9481,39.6475,30.4414,35.6289,22.8311,30.4414,0.0,10.1856,,,0.87,39.7265,,60.5392,-19.0315,41.0925
1998-03-24,26.0541,25118977.7621,3068401.2525,26.9236,,3.0959,0.0,75.0,75.0,40.0035,45.4258,34.5812,-0.2321,65.1669,28.6539,42.7285,44.935,40.5002,23.2969,,2.0052,-4.1432,,,,0.0,41.5822,1.6941,0.1416,1.5525,3.0959,0.7756,2.3203,1.4672,13.598,69.6539,39.97,39.535,12.6548,2.5609,7.12,2.4113,43533100.0,33.3082,6.7404,7.9513,20.233,1.2023,64.327,39.3426,40.0035,41.9013,35.0343,43.0556,41.9013,6.9015,12.4862,,,0.56,40.2254,,60.2126,-18.0667,41.346
1998-03-25,26.325,27095173.5068,3004704.7607,27.8242,,3.116,0.0,70.0,70.0,40.322,45.602,35.042,0.0638,62.6682,31.2158,42.9244,44.935,40.7145,23.1198,,0.5974,-4.9402,,,,0.0,41.7203,1.6618,0.0874,1.5743,3.116,0.6074,2.5087,1.5293,13.8896,69.0828,40.03,40.035,12.0648,2.4328,6.37,2.3771,46264900.0,31.7555,6.4034,7.9476,17.5096,1.1751,65.6079,39.7056,40.322,48.9342,40.4256,80.916,48.9342,38.1923,15.0313,,,0.94,40.702,,60.0163,-14.6944,41.6076
1998-03-26,26.6329,28086527.8278,3020923.0471,28.886,,3.0683,0.0,65.0,65.0,40.644,45.8123,35.4757,0.5432,73.6568,34.0485,43.1739,49.0613,40.956,23.0206,,-0.9443,-2.349,,,,0.0,41.9029,1.6574,0.0664,1.5909,3.0683,0.4053,2.6631,1.5926,14.1832,69.474,40.03,40.065,11.5754,2.3112,6.44,2.3258,50491200.0,33.873,6.7632,7.765,17.4952,1.175,67.0243,40.0396,40.644,68.2786,53.038,80.8642,68.2786,71.4089,38.8342,,43.5421,0.81,41.1457,,56.003,-8.2569,41.8865
1998-03-27,26.0541,26842100.3469,2356974.2342,29.2547,19.2835,2.9758,20.0,60.0,40.0,40.9345,45.7816,36.0874,-0.5725,49.6126,23.947,43.2083,36.2585,41.0849,23.2471,,-0.6593,0.3455,,,,0.0,41.9413,1.56,-0.0247,1.5848,2.9758,0.1944,2.7814,1.6569,14.4644,68.6999,40.06,40.065,14.8221,3.0056,5.81,2.4134,47631200.0,31.6847,6.4251,7.4807,15.9178,1.1592,61.9735,40.3468,40.9345,61.5399,59.5842,22.8395,61.5399,0.0,36.5337,,43.4558,1.31,41.5275,0.5353,55.8224,-20.5767,42.0451
1998-03-30,26.325,27863067.0135,2195941.4561,29.6049,19.6858,2.6738,15.0,55.0,40.0,41.222,45.7747,36.6693,0.6022,49.6947,26.6698,43.3081,36.2585,41.2435,23.4991,,-0.3748,0.3571,,,,0.0,42.0167,1.5011,-0.0669,1.568,2.6738,-0.162,2.8358,1.7224,14.7473,68.6509,40.06,40.065,14.1395,2.8554,5.75,2.3779,50694100.0,30.2255,6.1038,6.6744,15.5405,1.1554,63.3349,40.6295,41.222,51.2346,60.351,50.0,51.2346,26.9539,32.7876,,43.4789,0.93,41.8455,0.5375,59.0519,-14.81,42.218
