date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2015-07-20,40.47,-26808719.16,,,,,,,,,,,-0.36,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,52286509.0,,,,,,,,,,,,,,,,,,,,,,
2015-07-21,39.35,-52145652.1701,,,,,,,,,,,-0.8693,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,19331936.0,,,,,,,42.55,,,,,,,,,,1.99,,,,,
2015-07-22,38.39,-68427179.8436,,,,,,,,,,,-0.5934,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-6048923.0,,,,,,,42.5157,,,,,,,,,,1.6178,,,,,
2015-07-23,37.01,-85985012.6128,,,,,,,,,,,-0.9505,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-25299077.0,,,,,,,42.4274,,,,,,,,,,1.82,,,,,
2015-07-24,37.0,-97902092.9339,,,,,,,,,,,-0.6514,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-39573382.0,,,,,,,42.2625,,,,,,,,,,1.09,,,,,
2015-07-27,36.39,-109339617.6408,,,,,,,,,,,-0.3362,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-55753295.0,,,,,,,42.0484,,,,,,,,,,1.16,,,,,
2015-07-28,37.6,-103331056.1862,,,,,,,,,,,0.3503,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-36767279.0,,,,,,,41.7569,,,,39.4534,14.8419,,,,,1.61,,,,,
2015-07-29,37.95,-98910391.5612,,,,,,,,,,,-0.1667,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-24978840.0,,,,,,,41.4801,,,,68.3794,37.1031,,,,,0.5,,,,,
2015-07-30,38.45,-97039433.318,,,,,,,,,,,0.3166,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-11133749.0,,,,,,,41.2171,,62.587,38.1773,79.9283,62.587,,,,,1.295,,,,,
2015-07-31,38.7,-97292839.6459,-13826789.0445,,,,,,,,,,-0.4489,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1346831.0,,,,,,,40.9672,,77.1764,58.9555,83.2215,77.1764,,,,,0.9801,,,,,
2015-08-03,39.39,-97292839.6459,-11161604.7915,,,,,,,,,,0.1429,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,16473405.0,,,,,,,40.7299,,82.3621,74.0419,83.9365,82.3621,,,,,1.18,,,,,
2015-08-04,38.95,-100560796.0513,-10096415.1086,,,,,,,,,,-0.6486,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,5481188.0,,,,,,,40.5044,,75.0789,78.2058,58.0786,75.0789,,,,,1.48,,,,,
2015-08-05,39.27,-107276680.7696,-10879672.1843,,,,,,,,,,-0.6056,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,14830753.0,,,,,,,40.2902,,70.9527,76.1312,70.8428,70.9527,,,,,0.93,,,,,
2015-08-06,38.85,-110907965.173,-11366443.0996,,,,,,,,,,-0.6555,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,7506637.0,,,,,,,40.0867,,55.4011,67.1442,37.2818,55.4011,,,,,1.19,,,,,
2015-08-07,39.13,-105221515.4905,-8722938.7478,,,,,,,,,,0.1429,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,15837947.0,,,,,,,39.8933,,51.8073,59.387,47.2973,51.8073,,,,,0.63,,,,,
2015-08-10,39.05,-108352740.9855,-7844809.7389,,,,,,,,,,-0.4131,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,7839018.0,,,,,,,39.74,,42.157,49.7885,41.8919,42.157,,,,,0.9199,,,,,
2015-08-11,38.85,-112737028.8427,-8167411.3044,,,,,,,,,,-0.1429,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-344986.0,,,,,,,39.69,,37.2485,43.7376,22.5564,37.2485,,,,,0.56,,,,,
2015-08-12,38.19,-101985647.1229,-4135998.5518,,,,,,,,,,-0.2293,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-21711656.0,,,,,,,39.69,,35.8906,38.432,43.2234,35.8906,,,,,1.84,,,,,
2015-08-13,37.62,-107153106.4086,-3754975.9665,,,,,,,,,,-0.7429,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-29575181.0,,,,,,,39.5165,,29.5137,34.2176,22.7612,29.5137,,,,,1.05,,,,,
2015-08-14,38.14,-101509077.7086,-1461914.3256,,,,,,,38.4375,40.3426,36.5324,0.8125,-54.5833,,,,38.4375,,,,,,,,0.0,,,,,,,,,,,38.43,39.385,,6.4901,,,-23304038.0,,2.96,,,,,39.3517,38.4375,36.0496,33.818,42.1642,36.0496,,,,,0.8,38.4501,,,-69.6682,38.466
2015-08-17,38.73,-96765241.4134,1118460.1056,,,,25.0,0.0,-25.0,38.3505,40.0208,36.6802,0.4095,-4.1553,-15.5914,,29.1549,38.4654,,,,,,,,0.0,38.1548,,,,,,,,,36.964,37.89,38.665,27.329,6.1656,-1.74,3.0587,-18372327.0,14.9907,3.382,,-4.2995,0.957,42.2043,39.1951,38.3505,46.8988,37.4873,75.7709,46.8988,,,,,1.05,38.4998,,,-48.6708,38.4939
2015-08-18,37.99,-100450350.9975,899854.7684,,,,20.0,0.0,-20.0,38.2825,39.8942,36.6708,-0.8938,-7.5099,-21.0986,,25.6906,38.4201,,,,,,,,0.0,38.1516,,,,,,,,,41.4459,37.89,38.065,25.9603,5.8573,-1.36,3.1111,-23051174.0,15.3479,3.4629,,-3.4562,0.9654,39.4507,39.0463,38.2825,55.7271,46.2252,49.2462,55.7271,,,,,1.13,38.5506,,,-52.0325,38.4596
2015-08-19,37.19,-105303202.8666,-815468.8978,,,,15.0,45.0,30.0,38.2225,39.9017,36.5433,-0.6355,-85.7534,-26.5518,,32.1294,38.3029,,,,,,,,0.0,38.1347,,,,,,,,,44.9218,37.89,38.065,28.4585,6.4044,-1.2,3.163,-29974576.0,14.6182,3.2898,,-3.1258,0.9687,36.7241,39.0,38.2225,44.3797,49.0018,8.1218,44.3797,,,,,1.07,38.5862,,,-73.7127,38.3555
2015-08-20,35.98,-114490559.3187,-4366308.4598,,,,100.0,40.0,-60.0,38.171,40.0474,36.2946,-0.5959,-168.3363,-33.8328,,39.6637,38.0817,,,,,,,,0.0,38.1016,,,,,,,,,46.7389,37.685,37.895,31.6745,7.2342,-1.03,3.3088,-40620243.0,13.6837,3.1253,,-2.783,0.9722,33.0836,39.0,38.171,20.1911,40.0993,3.2051,20.1911,,,,,1.46,38.5876,,,-97.5186,38.142
2015-08-21,34.25,-125116334.4766,-8802915.9709,,,,100.0,35.0,-65.0,38.0335,40.5326,35.5344,-0.5789,-259.2263,-42.4228,,50.0652,37.7168,,,,,,,,0.0,37.9466,,,,,,,,,46.4487,36.82,36.87,37.2123,8.9225,-2.75,3.635,-57444387.0,12.3826,2.969,,-7.4324,0.9257,28.7886,38.8128,38.0335,6.4836,23.6848,8.1238,6.4836,,,,,2.28,38.528,,,-93.0921,37.7685
2015-08-24,33.75,-114365213.4456,-6396815.4455,,,-0.5419,100.0,30.0,-70.0,37.9015,40.952,34.851,0.532,-312.2615,-44.6105,,62.7082,37.339,,,,,,,,0.0,37.7849,,,,,,,,,46.153,36.57,34.955,44.5425,12.3064,-2.64,4.2229,-77120967.0,10.2089,2.8206,-1.4279,-7.2547,0.9275,27.6948,38.464,37.9015,17.6652,14.7799,41.6667,17.6652,,,,,4.85,38.4008,,,-62.1594,37.3606
2015-08-25,32.7,-129922295.4456,-9780953.5537,,,-0.7788,95.0,25.0,-70.0,37.6565,41.4589,33.8541,-0.9928,-201.7182,-48.9021,,56.0828,36.8972,,,,,,,,0.0,37.2884,,,,,,,,,44.9172,36.045,34.955,40.3043,11.6911,-4.9,4.5626,-92678049.0,11.3404,3.2895,-2.0687,-13.0319,0.8697,25.5489,37.7869,37.6565,27.7079,17.2856,33.3333,27.7079,0.0,0.0,,,2.76,38.1935,,,-72.7548,36.8652
2015-08-26,33.17,-120520047.7649,-7284571.831,,,-1.0312,90.0,20.0,-70.0,37.4175,41.6881,33.1469,-0.2488,-180.3547,-43.6575,,58.9392,36.5422,,,,,,,,0.0,36.9079,,,,,,,,,37.7002,36.045,34.955,40.7473,12.0965,-4.78,4.5941,-67327685.0,10.5268,3.125,-2.7563,-12.5955,0.874,28.1712,37.1639,37.4175,39.396,28.2564,43.188,39.396,34.8031,11.601,,,2.13,37.9293,,,-68.0121,36.4379
2015-08-27,34.62,-105133996.8705,-705529.3116,,,-1.2387,85.0,15.0,-70.0,37.226,41.6355,32.8165,0.3851,-108.7963,-28.9123,,49.335,36.3591,,,,,,,,0.0,36.7735,,,,,,,,,38.5211,36.045,34.955,38.5468,11.4917,-3.83,4.4141,-48418111.0,13.0778,3.8988,-3.3238,-9.961,0.9004,35.5439,36.5908,37.226,50.7117,39.2719,75.6137,50.7117,100.0,44.9344,,,1.61,37.6355,,45.3292,-53.3804,36.1715
2015-08-28,35.04,-100914705.8592,3392537.8873,,,-1.4254,80.0,10.0,-70.0,37.043,41.4962,32.5898,0.5955,-73.0849,-25.0003,,44.4925,36.2335,,,,,,,,0.0,36.68,,,,,,,,,37.1368,36.045,34.955,37.3724,10.9171,-3.66,4.2702,-40073291.0,14.3568,4.1939,-3.8327,-9.4574,0.9054,37.4998,36.0636,37.043,70.3698,53.4925,92.3077,70.3698,100.0,78.2677,,,0.89,37.3212,,48.2587,-49.1423,35.9633
2015-08-31,35.0,-105502076.7782,3300989.3684,,,-1.5668,75.0,5.0,-70.0,36.8235,41.2248,32.4222,-0.6622,-58.3232,-25.2278,,42.0193,36.116,,,,,,,,0.0,36.5519,,,,,,,,,35.8547,35.985,34.955,36.4017,10.3713,-4.39,4.167,-52197057.0,14.8613,4.2342,-4.2216,-11.145,0.8886,37.3861,35.5785,36.8235,84.8335,68.6383,86.5789,84.8335,99.0483,99.6828,,,0.74,36.978,,50.2055,-49.5459,35.7687
2015-09-01,33.77,-111294814.9278,1120303.8023,,,-1.8302,70.0,0.0,-70.0,36.5645,41.0437,32.0853,-0.3701,-84.9983,-31.9121,,47.195,35.8926,,,,,,,,0.0,36.3026,,,,,,,,,35.7503,35.985,34.94,39.1278,11.2127,-5.18,4.3382,-65573016.0,14.0368,4.0225,-4.9448,-13.2991,0.867,34.0439,35.51,36.5645,77.6991,77.6341,54.2105,77.6991,62.9537,87.334,,,1.59,36.6025,,50.6758,-61.8421,35.4779
2015-09-02,35.07,-103894589.9278,2480976.4068,,,-2.0379,65.0,0.0,-65.0,36.3545,40.6984,32.0106,0.3775,-55.7009,-19.9794,,43.2364,35.8143,15.6314,,-1.6237,2.8105,,,,0.0,36.2304,,,,,,,0.3919,6.9216,34.9108,35.915,34.87,37.3314,10.6521,-4.2,4.1553,-58051971.0,14.7942,4.2213,-5.5204,-10.6952,0.893,40.0103,35.51,36.3545,74.022,78.8515,81.2766,74.022,100.0,87.334,,,1.31,36.2164,,49.5798,-47.9466,35.3356
2015-09-03,35.31,-100116782.0147,4014101.6804,,,-2.1597,60.0,0.0,-60.0,36.1775,40.3867,31.9683,0.4348,-33.6379,-17.9067,,39.4852,35.7662,16.845,,-0.0933,3.4458,,,,0.0,36.1875,-1.0223,-0.0055,-1.0167,-2.1597,-0.7585,-1.4012,0.426,7.2055,37.9877,35.915,34.845,36.4048,10.1195,-3.54,4.0184,-51368157.0,15.794,4.3903,-5.8665,-9.112,0.9089,41.0466,30.0,36.1775,75.3211,75.6807,90.4762,75.3211,100.0,87.6512,,,0.69,35.8431,,59.6041,-45.2012,35.2361
2015-09-04,34.29,-99479863.5466,4479026.834,,,-2.2413,55.0,5.0,-50.0,35.9355,39.9916,31.8794,-0.4468,-58.8494,-23.7961,,43.5402,35.6256,17.8331,,0.9915,1.9926,,,,0.0,36.0581,-1.0286,-0.0095,-1.0191,-2.2413,-0.6514,-1.59,0.4612,7.4763,38.3064,35.875,34.845,37.9547,10.6035,-4.84,4.1542,-58851949.0,14.929,4.1708,-6.1149,-12.369,0.8763,38.1019,30.0546,35.9355,71.2192,73.5208,41.9048,71.2192,57.9489,85.983,,,1.53,35.4963,,54.7219,-55.7276,35.0563
2015-09-08,34.7,-96362117.4216,5254049.3607,,,-2.1942,50.0,0.0,-50.0,35.718,39.5426,31.8934,-0.1719,-41.5953,-20.149,,41.8224,35.5375,18.6854,,1.2565,-0.1502,,,,0.0,35.9816,-0.9891,0.024,-1.0131,-2.1942,-0.4469,-1.7473,0.4977,7.7486,37.9434,35.775,34.64,37.061,10.0733,-4.35,3.9921,-51177497.0,15.203,4.1322,-6.0114,-11.1396,0.8886,39.9255,30.1087,35.718,65.1026,70.5476,62.9268,65.1026,83.9895,80.6461,,,0.64,35.2025,,52.1472,-49.3534,34.9387
2015-09-09,34.37,-97282883.6179,4800492.1173,,,-1.9911,45.0,0.0,-45.0,35.494,39.0757,31.9123,-0.514,-45.3347,-22.0936,,43.3749,35.4263,19.3689,,0.4963,-1.3801,,,,0.0,35.8879,-0.9732,0.0319,-1.0051,-1.9911,-0.1372,-1.8539,0.5352,8.0148,37.6746,35.715,34.5,36.9622,9.9396,-4.48,3.9845,-62124384.0,14.598,3.9256,-5.484,-11.5315,0.8847,38.9532,30.1622,35.494,46.6502,60.9907,35.119,46.6502,28.9084,56.9489,,,1.07,34.972,,50.3916,-51.4444,34.8103
2015-09-10,33.46,-100180674.9015,3256513.0987,,,-1.8041,40.0,20.0,-20.0,35.2575,38.7185,31.7965,-0.5746,-76.7366,-27.237,,47.1092,35.239,19.7175,,0.0854,-0.1597,,,,0.0,35.7387,-1.0222,-0.0137,-1.0085,-1.8041,0.1126,-1.9167,0.5739,8.2692,39.632,35.715,34.5,38.4646,10.3727,-4.73,4.1004,-74258885.0,13.8293,3.7293,-4.9981,-12.3854,0.8761,36.3815,30.2151,35.2575,39.4549,50.4026,20.3187,39.4549,0.0,37.6326,,,1.42,34.8001,,50.3727,-61.5556,34.6166
2015-09-11,33.55,-91746195.4117,5012536.6925,,,-1.5133,35.0,15.0,-20.0,35.054,38.4126,31.6954,0.2857,-88.002,-26.3685,33.4918,48.4183,35.0782,19.7132,,0.5764,-0.4193,,,,0.0,35.6256,-1.0418,-0.0266,-1.0152,-1.5133,0.4132,-1.9265,0.6137,8.5221,39.5925,35.715,34.5,38.3257,10.194,-4.07,4.031,-65074674.0,13.3198,3.5429,-4.2181,-10.8187,0.8918,36.8158,30.2676,35.054,31.8696,39.3249,40.1709,31.8696,12.2539,13.7208,,,0.98,34.6641,,58.6723,-60.5556,34.454
2015-09-14,33.77,-87639401.2917,6581932.047,44.4448,,-1.2679,30.0,10.0,-20.0,34.8355,37.92,31.751,0.0933,-65.576,-24.1872,33.4056,44.4339,34.9536,19.4901,,0.0032,-1.291,,,,0.0,35.5161,-1.0278,-0.0101,-1.0177,-1.2679,0.6254,-1.8933,0.6545,8.7745,39.8095,35.715,34.5,37.2209,9.6843,-4.37,3.9156,-57176993.0,14.3195,3.7257,-3.5534,-11.4578,0.8854,37.9064,30.3195,34.8355,36.6874,36.004,49.5726,36.6874,43.0285,18.4275,,,0.75,34.5438,,54.4099,-58.1111,34.3317
2015-09-15,33.8,-78547709.3073,9518411.0464,44.5552,,-1.1312,25.0,5.0,-20.0,34.589,37.1291,32.0489,0.0625,-72.0429,-23.8802,33.3437,46.6533,34.8437,19.1932,,-0.2807,-0.6179,,,,0.0,35.3875,-1.0026,0.0121,-1.0147,-1.1312,0.6844,-1.8156,0.6963,9.0248,36.4076,35.345,34.5,37.427,9.7301,-4.93,3.9058,-45302130.0,13.6145,3.5394,-3.1887,-12.7292,0.8727,38.0599,30.3709,34.589,46.8661,38.4744,50.8547,46.8661,65.2637,40.1821,,,1.28,34.4408,,59.8277,-57.7778,34.233
2015-09-16,33.77,-77316182.393,10246237.2874,44.5967,,-1.034,20.0,0.0,-20.0,34.378,36.4015,32.3545,0.4429,-49.1218,-24.0778,33.2918,45.3847,34.7415,18.8708,,-0.3545,-1.0353,,,,0.0,35.2839,-0.9739,0.0326,-1.0065,-1.034,0.6701,-1.7041,0.7392,9.2722,39.127,34.945,34.05,36.3954,9.2436,-4.22,3.8175,-52486037.0,13.6723,3.4725,-2.9314,-11.1082,0.8889,37.9611,30.4218,34.378,56.4917,46.6817,69.0476,56.4917,94.1157,67.4693,,,0.7,34.3717,,63.0303,-53.4568,34.155
2015-09-17,33.32,-81024010.4919,8432744.783,44.698,,-0.9613,15.0,0.0,-15.0,34.1845,35.793,32.576,-0.4396,-65.105,-27.066,33.172,46.6219,34.6061,18.5151,,-1.0146,-0.7987,,,,0.0,35.1689,-0.9762,0.0243,-1.0005,-0.9613,0.6096,-1.5709,0.7831,9.5127,39.1107,34.34,33.67,36.1909,9.0614,-3.87,3.8121,-60332836.0,13.1754,3.2988,-2.7418,-10.406,0.8959,36.467,30.4722,34.1845,56.2893,53.2157,48.9655,56.2893,0.0,53.1265,,,0.91,34.3251,,58.2156,-54.7684,34.0543
2015-09-18,32.92,-87592456.1098,4834288.3543,44.9094,,-0.8294,10.0,0.0,-10.0,34.0315,35.5042,32.5588,0.0163,-96.1021,-29.6566,33.0027,48.9271,34.4455,18.1506,,-1.0337,0.4998,,,,0.0,35.0659,-0.9988,0.0013,-1.0001,-0.8294,0.5846,-1.414,0.8279,9.7468,38.3596,34.005,33.055,36.5301,9.1384,-3.06,3.8524,-76820975.0,12.5276,3.1339,-2.3795,-8.5047,0.915,35.1717,30.5221,34.0315,47.5055,53.4288,24.5033,47.5055,0.0,31.3719,,,1.23,34.276,,55.5337,-52.2095,33.9339
2015-09-21,34.25,-82776146.1938,4455174.029,44.6099,,-0.7681,5.0,0.0,-5.0,34.0315,35.5042,32.5588,0.4958,17.3884,-15.3201,33.1047,38.9181,34.4269,17.8124,,-0.5861,0.8399,,,,0.0,35.0625,-0.899,0.0809,-0.9799,-0.7681,0.4875,-1.2556,0.8737,9.9918,44.4498,34.005,32.755,34.0915,8.6814,0.0,3.7658,-64084511.0,14.9899,3.8172,-2.2119,0.0,1.0,42.3399,30.5715,34.0315,51.8648,51.8865,82.1256,51.8648,100.0,33.3333,,,1.7,34.2326,,61.7965,-22.8675,33.9547
2015-09-22,33.35,-88310230.0741,2134221.1133,44.3858,,-0.7472,0.0,25.0,25.0,34.0115,35.5096,32.5134,-0.6483,-52.1025,-21.5027,33.0352,40.1288,34.3243,17.4725,,-0.2789,0.6221,,,,0.0,35.0504,-0.8824,0.078,-0.9604,-0.7472,0.3701,-1.1174,0.9205,10.2254,46.5253,34.005,33.61,33.6111,8.4875,-0.4,3.833,-72622517.0,14.3606,3.6263,-2.1632,-1.1852,0.9881,39.2486,30.6203,34.0115,48.4254,49.2652,38.6473,48.4254,56.8752,52.2917,,,1.0601,34.1766,,55.5336,-56.8421,33.8898
2015-09-23,34.16,-84706562.7407,2137341.698,44.0298,,-0.5823,5.0,20.0,15.0,34.0845,35.4568,32.7122,0.6204,-9.3346,-13.6422,33.1282,37.2661,34.3087,17.1455,,-0.0787,0.3184,,,,0.0,35.0336,-0.7947,0.1326,-0.9273,-0.5823,0.3993,-0.9816,0.9682,10.4648,44.0628,34.115,33.61,32.1631,8.0631,1.46,3.7131,-67217016.0,14.6993,3.685,-1.6944,4.4648,1.0446,43.1789,30.6687,34.0845,66.1836,55.4913,77.7778,66.1836,100.0,85.6251,,,1.08,34.1101,,56.3518,-35.5263,33.9039
2015-09-24,33.91,-81197175.4799,3060937.7295,43.6916,,-0.4912,0.0,15.0,15.0,34.1215,35.4317,32.8113,-0.1304,-33.5933,-15.42,33.1683,37.2661,34.2707,16.9273,,-0.151,-0.2999,,,,0.0,35.0219,-0.7369,0.1523,-0.8892,-0.4912,0.3769,-0.8681,1.0168,10.6992,48.0571,34.115,34.03,31.1431,7.6599,0.74,3.6684,-73761549.0,14.2331,3.5008,-1.4359,2.2309,1.0223,42.29,30.7166,34.1215,60.7085,58.4392,65.7005,60.7085,88.8993,81.9248,,,0.78,34.0325,,53.7438,-54.0541,33.8873
2015-09-25,33.77,-84784055.732,2019225.3232,42.9912,,-0.4097,75.0,10.0,-65.0,34.079,35.3768,32.7812,-0.6975,-5.8342,-16.434,33.1825,29.6828,34.223,16.8121,,-0.5131,0.2845,,,,0.0,35.0059,-0.6943,0.1559,-0.8502,-0.4097,0.363,-0.7727,1.0664,10.9299,44.5897,34.115,34.03,29.6339,7.2769,-0.85,3.6757,-80328299.0,16.0682,3.9457,-1.2022,-2.4552,0.9754,41.783,30.7641,34.079,60.7163,62.5361,38.6708,60.7163,64.4836,84.461,,,1.19,33.9542,,50.478,-58.7838,33.8538
2015-09-28,32.25,-91089225.7156,-596686.14,42.7196,,-0.3671,100.0,5.0,-95.0,33.9395,35.3855,32.4935,-0.9377,-164.4073,-26.5043,32.9236,37.5599,34.0351,16.7041,,0.0398,0.8777,,,,0.0,34.8858,-0.7743,0.0607,-0.835,-0.3671,0.3208,-0.6878,1.1168,11.1431,40.3516,33.78,33.8325,33.1074,8.2581,-2.79,3.9068,-87530834.0,15.0279,3.7484,-1.0816,-7.9623,0.9204,36.7479,30.811,33.9395,36.0396,52.4882,3.7475,36.0396,0.0,51.1276,,,1.615,33.8718,,45.5638,-97.1684,33.6796
2015-09-29,30.63,-99753330.3358,-4369348.105,42.8984,,-0.4712,100.0,0.0,-100.0,33.721,35.6871,31.7549,-0.692,-299.9949,-35.2572,32.4118,46.2941,33.7108,16.6393,,0.2644,0.1943,,,,0.0,34.5905,-0.9574,-0.0979,-0.8595,-0.4712,0.1541,-0.6253,1.1679,11.338,33.8549,32.97,32.88,37.2137,9.7002,-4.37,4.2947,-99538979.0,13.6615,3.561,-1.3941,-12.4857,0.8751,32.3714,35.46,33.721,16.6451,37.8004,7.5171,16.6451,0.0,21.4945,,,2.37,33.7722,,40.9918,-93.6047,33.3644
2015-09-30,31.04,-96369014.8358,-4438668.6948,43.0682,,-0.5944,95.0,10.0,-85.0,33.5845,35.871,31.298,-0.25,-249.1856,-31.0978,32.051,46.2941,33.4565,16.7014,,0.2419,0.0209,,,,0.0,34.4528,-1.0573,-0.1582,-0.8991,-0.5944,-0.0099,-0.5845,1.2197,11.535,34.0444,32.97,32.88,36.2619,9.2152,-2.73,4.1307,-86001717.0,13.3121,3.383,-1.7643,-8.0841,0.9192,34.4511,35.4084,33.5845,9.3737,20.6861,16.8565,9.3737,20.9676,6.9892,,,0.65,33.6586,,38.204,-85.6589,33.1091
2015-10-01,31.48,-89181083.4858,-1776442.716,43.0465,,-0.7408,90.0,5.0,-85.0,33.405,35.7595,31.0505,0.7885,-178.8585,-26.6965,31.8263,42.6354,33.2682,16.8228,,0.375,-0.8903,,,,0.0,34.2645,-1.0883,-0.1514,-0.9369,-0.7408,-0.1662,-0.5747,1.2723,11.7345,34.4809,32.97,32.88,35.0468,8.7544,-3.59,4.0023,-76344737.0,14.095,3.5208,-2.2019,-10.2367,0.8976,36.6518,35.3573,33.405,17.0843,14.3677,26.8793,17.0843,45.4795,22.149,,,0.837,33.5284,,42.6175,-77.1318,32.9087
2015-10-02,32.83,-81787699.2204,1826584.9703,42.3241,,-0.8061,85.0,0.0,-85.0,33.281,35.477,31.085,0.9526,-90.6548,-14.3029,31.8841,28.5973,33.2265,16.9245,,-0.2261,-1.941,,,,0.0,34.2167,-0.9926,-0.0445,-0.9481,-0.8061,-0.2272,-0.5789,1.3257,11.9454,34.5805,32.665,32.625,32.1851,8.3167,-2.48,3.9672,-68734961.0,17.8705,4.6178,-2.3968,-7.0235,0.9298,42.8486,35.3067,33.281,39.5293,21.9958,74.8521,39.5293,100.0,55.4824,,,2.11,33.4132,,48.6599,-45.5914,32.8539
2015-10-05,32.67,-82361361.8454,2951968.6458,41.5551,,-0.7853,80.0,10.0,-70.0,33.2,35.3604,31.0396,-0.4375,-39.7885,-15.3361,31.911,26.9444,33.1735,17.0354,,-1.0545,-2.4128,,,,0.0,34.1832,-0.919,0.0232,-0.9423,-0.7853,-0.2021,-0.5831,1.3798,12.1527,38.1252,32.665,32.625,31.3673,7.9009,-1.62,3.8852,-74854029.0,18.0517,4.5469,-2.3401,-4.7244,0.9528,42.332,35.2567,33.2,62.9546,39.856,87.1324,62.9546,95.0692,80.1829,,,0.64,33.3054,,47.3244,-49.0323,32.7957
2015-10-06,31.86,-88751156.1551,1110875.7194,41.0009,,-0.7513,75.0,5.0,-70.0,33.058,35.1783,30.9377,-0.9292,-70.7938,-20.4473,31.793,30.4721,33.0484,17.4902,,-2.2895,-1.2817,,,,0.0,34.0859,-0.9155,0.0214,-0.9369,-0.7513,-0.1494,-0.6019,1.4347,12.3497,33.979,32.5,32.625,32.3472,8.1058,-2.84,3.9622,-82297810.0,17.2376,4.3195,-2.247,-8.1844,0.9182,39.7763,35.2071,33.058,71.0816,57.8552,51.2605,71.0816,63.4148,86.1613,,,1.13,33.1844,,45.0792,-66.4516,32.6681
2015-10-07,32.38,-83115396.1246,2049909.012,40.5494,,-0.8063,70.0,0.0,-70.0,32.9585,35.0088,30.9082,0.0736,-66.2252,-15.7261,31.7913,31.9705,32.9847,18.2222,,-2.2477,1.5542,,,,0.0,34.0415,-0.8609,0.0608,-0.9217,-0.8063,-0.1694,-0.6369,1.4902,12.55,34.8416,32.44,32.495,32.1548,7.9605,-1.99,3.8504,-75328229.0,16.5755,4.1036,-2.419,-5.7899,0.9421,42.1369,35.158,32.9585,70.0663,68.0342,71.8062,70.0663,88.5163,82.3334,,,0.951,33.0595,,52.8655,-52.6196,32.6035
2015-10-08,31.67,-84480315.8305,1813410.9969,40.2435,,-0.8656,65.0,55.0,-10.0,32.869,34.9793,30.7587,-0.5662,-86.139,-20.2206,31.6665,34.4306,32.8595,18.5146,,-1.1289,3.249,,,,0.0,33.986,-0.8649,0.0455,-0.9103,-0.8656,-0.178,-0.6876,1.5465,12.7412,35.5073,32.44,32.495,32.1255,7.9925,-1.79,3.9546,-84609683.0,15.6694,3.8984,-2.603,-5.3497,0.9465,39.8897,35.1095,32.869,54.5318,65.2266,40.5286,54.5318,3.6901,51.8738,,31.7401,1.36,32.9161,,58.9525,-68.7927,32.4808
2015-10-09,32.06,-83002464.5805,2022031.6615,39.9528,42.1988,-0.9248,60.0,50.0,-10.0,32.7945,34.9086,30.6804,0.3558,-61.2071,-16.6243,31.6351,34.4306,32.7834,18.2943,,0.268,3.1414,,,,0.0,33.9502,-0.8271,0.0666,-0.8937,-0.9248,-0.1753,-0.7495,1.6034,12.9344,39.4886,32.44,32.495,30.7714,7.5929,-1.49,3.8734,-78698278.0,15.009,3.7035,-2.7908,-4.4411,0.9556,41.6879,35.0614,32.7945,54.198,59.5987,50.2591,54.198,74.797,55.6678,,31.7422,1.04,32.7531,-0.3742,58.3582,-59.9089,32.4038
