date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-01-02,2.0321,-335415.1515,,,,,,,,,,,-0.5682,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,651100.0,,,,,,,,,,,,,,,,,,,,,,
1998-01-05,2.0051,-519067.5787,,,,,,,,,,,-0.4854,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-49500.0,,,,,,,38.63,,,,,,,,,,1.03,,,,,
1998-01-06,1.9273,-1574039.0073,,,,,,,,,,,-0.7912,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1280300.0,,,,,,,38.6112,,,,,,,,,,1.82,,,,,
1998-01-07,1.8733,-2868606.1306,,,,,,,,,,,-0.3699,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-3444500.0,,,,,,,38.5502,,,,,,,,,,2.19,,,,,
1998-01-08,1.9306,-1599006.1306,,,,,,,,,,,0.595,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1751700.0,,,,,,,38.4212,,,,,,,,,,2.0,,,,,
1998-01-09,1.8971,-1652383.9083,,,,,,,,,,,-0.3827,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2472300.0,,,,,,,38.2443,,,,,,,,,,1.62,,,,,
1998-01-12,1.8971,-1081537.0057,,,,,,,,,,,0.5575,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2472300.0,,,,,,,38.0746,,,,33.7077,33.432,,,,,1.13,,,,,
1998-01-13,1.9203,-709837.0057,,,,,,,,,,,0.2857,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1994400.0,,,,,,,37.9116,,,,42.4202,63.9344,,,,,0.63,,,,,
1998-01-14,1.9003,-908563.3215,,,,,,,,,,,-0.7719,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2359800.0,,,,,,,37.7551,,42.8056,52.2888,52.2888,59.5,,,,,0.57,,,,,
1998-01-15,1.8361,-1440363.3215,-77363.0845,,,,,,,,,,-0.7533,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-3157500.0,,,,,,,37.6049,,46.5192,44.8485,44.8485,11.1111,,,,,1.5,,,,,
1998-01-16,1.8377,-1561941.0992,-175119.8307,,,,,,,,,,-0.5556,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2063300.0,,,,,,,37.4122,,41.8796,28.5016,28.5016,14.8936,,,,,0.63,,,,,
1998-01-20,1.8971,-971961.0992,-11470.3331,,,,,,,,,,0.704,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1080000.0,,,,,,,37.229,,35.4955,33.1363,33.1363,73.4043,,,,,1.35,,,,,
1998-01-21,1.8431,-1496608.1581,-110413.2089,,,,,,,,,,-0.7311,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1674600.0,,,,,,,37.0551,,32.6027,36.1702,36.1702,20.2128,,,,,1.19,,,,,
1998-01-22,1.8431,-2767882.3741,-545348.6169,,,,,,,,,,-0.0418,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1674600.0,,,,,,,36.8898,,35.4398,37.0129,37.0129,17.4216,,,,,2.87,,,,,
1998-01-23,1.8836,-2679207.1916,-645484.7606,,,,,,,,,,0.365,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-740100.0,,,,,,,36.6943,,33.4153,27.0628,27.0628,43.554,,,,,1.37,,,,,
1998-01-26,1.8496,-3312728.6202,-829344.1139,,,,,,,,,,-0.7857,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1546400.0,,,,,,,36.5104,,30.5339,27.5261,27.5261,21.6028,,,,,1.12,,,,,
1998-01-27,1.8161,-3483268.6202,-883427.1117,,,,,,,,,,-0.496,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2399100.0,,,,,,,36.3376,,27.0845,26.6645,26.6645,14.8368,,,,,1.25,,,,,
1998-01-28,1.8836,-2657025.1419,-562344.7667,,,,,,,,,,0.7246,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1103400.0,,,,,,,36.113,,27.8823,29.4561,29.4561,51.9288,,,,,1.5,,,,,
1998-01-29,1.9743,-1570442.0433,-34139.6608,,,,,,,,,,0.6432,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1234400.0,,,,,,,33.13,,35.6531,50.8385,50.8385,85.75,,,,,2.25,,,,,
1998-01-30,1.9743,-1673472.2759,152265.505,,,,,,,37.3463,35.204,33.0617,-0.3023,110.8552,,,,35.204,,,,,,,,0.0,,,,,,,,,,,35.63,35.88,,5.82,,,1234400.0,,5.25,,,,,33.17,35.204,51.5903,74.4763,74.4763,85.75,,,,,0.43,34.8376,,,-37.6364,34.9921
1998-02-02,2.0386,-612256.3095,552339.4707,,,,0.0,80.0,-80.0,37.3799,35.21,33.0401,0.6303,191.6058,0.8075,,4.5613,35.4465,,,,,,,,0.0,36.5657,,,,,,,,,53.3676,35.69,35.505,20.9056,5.529,0.12,3.6781,2592300.0,22.9039,6.0575,,0.3189,1.0032,50.4038,33.2096,35.21,71.6342,89.5877,89.5877,97.2632,,,,,1.32,34.8013,,,-2.7368,35.2346
1998-02-03,2.0726,44810.3572,874860.0806,,,,100.0,75.0,25.0,37.7149,35.2725,32.8301,0.3623,227.5555,5.0451,,10.6495,35.7259,,,,,,,,0.0,36.5896,,,,,,,,,57.444,36.005,35.88,19.8171,5.2526,1.25,3.6167,3622700.0,24.541,6.5046,,3.3665,1.0337,52.5225,33.303,35.2725,85.5647,92.6301,92.6301,94.877,,,,,1.38,34.8272,,,-4.5455,35.5365
1998-02-04,2.0975,638251.963,1116089.9246,,,,100.0,70.0,30.0,38.3243,35.43,32.5357,0.7956,209.8871,8.0638,,13.5144,36.0224,,,,,,,,0.0,36.6795,,,,,,,,,62.3803,36.235,36.065,18.7945,4.9899,3.15,3.5715,4397000.0,24.6683,6.5494,,8.826,1.0883,54.0319,33.4628,35.43,92.7548,96.0467,96.0467,96.0,,,,,1.37,34.9141,,,-2.7257,35.8762
1998-02-05,2.0386,311253.6205,1009267.2132,,,,100.0,65.0,35.0,38.6244,35.583,32.5416,-0.6906,142.6176,0.1244,,9.7114,36.187,,,,,,,,0.0,36.7203,,,,,,,,,66.5176,36.235,36.095,18.9418,5.1204,3.06,3.7306,3666300.0,23.0166,6.2219,,8.821,1.0882,50.0622,33.6843,35.583,89.7808,80.6655,80.6655,51.1194,,,,,1.81,35.0481,,,-22.0911,36.0972
1998-02-06,2.0591,-215786.3795,706120.9028,,,,100.0,60.0,40.0,38.9401,35.702,32.4639,0.2,134.228,2.7465,,10.2941,36.372,,,,,,,,0.0,36.7617,,,,,,,,,65.2784,36.235,36.13,17.9759,4.8644,2.38,3.6897,4544700.0,22.1015,5.9808,,6.6573,1.0666,51.3732,33.9531,35.702,81.8081,68.7119,68.7119,59.0164,,,,,1.38,35.2167,,,-16.6667,36.3398
1998-02-09,1.9781,-1271183.3795,182105.5574,,,0.6908,95.0,55.0,40.0,39.0281,35.777,32.5259,-0.905,66.8435,-7.3593,,2.7339,36.3966,,,,,,,,0.0,36.7595,,,,,,,,,63.4865,36.235,36.13,21.6589,6.0012,1.5,3.9218,3331600.0,20.5062,5.6818,1.9279,4.2699,1.0427,46.3204,34.2637,35.777,62.579,38.3596,38.3596,4.943,,,,,2.0,35.4149,,,-41.6667,36.4281
1998-02-10,1.9878,-991996.1795,40012.8836,,,0.8831,90.0,50.0,40.0,39.1277,35.861,32.5943,-0.152,37.393,-6.0418,,6.9268,36.436,,,,,,,,0.0,36.7605,,,,,,,,,63.5881,36.235,36.13,22.4904,6.2011,1.68,3.8773,4274800.0,19.5765,5.3977,2.467,4.7822,1.0478,46.9791,34.5557,35.861,45.6725,29.946,29.946,25.8786,13.8561,8.5421,,,1.25,35.65,,,-38.6667,36.5265
1998-02-11,2.0386,-672574.8778,79880.5782,,,1.151,85.0,45.0,40.0,39.3348,35.9705,32.6062,0.4438,72.7425,0.6594,,3.0187,36.5611,,,,,,,,0.0,36.7835,,,,,,,,,65.0583,36.235,36.13,21.1273,5.8911,2.19,3.8155,5530200.0,22.4425,6.2578,3.213,6.1586,1.0616,50.3297,34.8301,35.9705,32.4054,28.9107,28.9107,55.9105,29.2967,79.3479,,,1.69,35.9248,,,-23.0,36.7064
1998-02-12,2.0418,-336424.8778,195885.037,,,1.4178,80.0,40.0,40.0,39.5373,36.1015,32.6657,-0.1591,71.7707,1.0794,,3.0187,36.6801,,,,,,,,0.0,36.8138,,,,,,,,,67.5606,36.235,36.13,20.7821,5.5965,2.62,3.6772,6351900.0,22.0758,5.9449,3.9488,7.4453,1.0745,50.5397,35.0881,36.1015,35.1319,46.5389,46.5389,57.8275,57.1314,83.5041,,,0.44,36.2172,,47.585,-22.0,36.8816
1998-02-13,2.0456,-421315.2003,198523.1187,,,1.5451,75.0,35.0,40.0,39.6724,36.2955,32.9186,0.2097,72.7252,1.5904,,5.6853,36.7943,,,,,,,,0.0,36.8736,,,,,,,,,70.7148,36.235,36.13,20.2903,5.3167,3.88,3.5687,6790500.0,22.7366,5.9577,4.2888,11.4118,1.1141,50.7952,35.3306,36.2955,46.143,62.9793,62.9793,75.2,87.6173,100.0,,,0.62,36.5091,,44.3184,-20.8333,37.051
1998-02-17,2.0726,-225849.7683,243748.3243,,,1.5956,70.0,30.0,40.0,39.8382,36.513,33.1878,0.4691,84.1912,5.2696,,9.407,36.9453,,,,,,,,0.0,36.9687,,,,,,,,,75.46,36.235,36.13,19.6509,5.0509,4.35,3.4516,7623800.0,23.7319,6.0998,4.4166,12.7828,1.1278,52.6348,35.5586,36.513,61.1175,73.8344,73.8344,88.4758,94.5014,100.0,,,0.81,36.7835,,47.6415,-12.5,37.2495
1998-02-18,2.0861,-116229.7683,274969.6971,,,1.6335,65.0,25.0,40.0,40.0715,36.688,33.3045,0.38,89.2676,7.0976,,10.4217,37.1058,,,,,,,,0.0,37.0524,,,,,,,,,74.8176,36.235,36.13,19.2566,4.7983,3.5,3.3225,8015300.0,23.7373,5.9148,4.5047,9.963,1.0996,53.5488,35.7729,36.688,73.9585,85.0618,85.0618,91.5094,100.0,100.0,,,0.5,37.0263,,49.7664,-8.3333,37.4511
1998-02-19,2.0084,-761245.1057,57512.6789,,,1.5076,60.0,20.0,40.0,40.0185,36.841,33.6635,-0.8834,37.9114,-4.1205,,2.1705,37.1138,15.6467,,-0.2772,1.4653,,,,0.0,37.0579,,,,,,,7.0001,0.377,73.6988,36.235,36.13,23.1935,5.8684,3.06,3.4978,7174200.0,22.2081,5.6191,4.1484,8.9657,1.0897,47.9397,35.9743,36.841,74.1301,63.4942,63.4942,10.4972,66.6667,0.0,,,1.63,37.2245,,49.1557,-32.3333,37.499
1998-02-20,2.0251,-248970.1057,126321.1552,,,1.3596,55.0,15.0,40.0,39.942,37.0095,34.077,0.2232,16.932,-1.7064,,5.3786,37.1506,17.2118,,0.3093,1.1781,,,,0.0,37.0774,0.7227,0.7483,-0.0257,1.3596,1.3093,0.0503,7.3051,0.4116,67.6131,36.235,36.13,23.6317,5.945,3.37,3.4448,8099600.0,21.2194,5.3381,3.7336,9.874,1.0987,49.1468,36.1637,37.0095,65.287,47.305,47.305,39.9083,40.5067,21.5201,,,1.12,37.3777,,50.9254,-27.1667,37.5617
1998-02-23,2.0418,-354998.1057,109250.1541,,,1.173,50.0,10.0,40.0,39.9372,37.156,34.3748,0.4133,44.8596,0.7168,,0.6821,37.2134,18.9332,,0.5623,0.6907,,,,0.0,37.1053,0.6986,0.7384,-0.0398,1.173,1.3629,-0.1899,7.6101,0.4476,67.1792,36.235,36.13,22.9127,5.6477,2.93,3.3449,8711300.0,22.6022,5.5712,3.2123,8.4002,1.084,50.3584,36.3416,37.156,48.5479,34.8446,34.8446,54.1284,21.5468,43.1204,,,0.75,37.4951,,47.1648,-22.0,37.638
1998-02-24,1.9781,-973858.1057,-104575.2695,,,0.9785,45.0,5.0,40.0,39.7336,37.275,34.8164,-0.5556,-22.9325,-8.06,,12.9355,37.1578,20.5981,,0.7439,0.1068,,,,0.0,37.0921,0.5777,0.7062,-0.1286,0.9785,1.3735,-0.395,7.9003,0.4849,64.9453,36.235,36.13,26.7483,6.8653,2.38,3.5871,7304800.0,20.6208,5.2926,2.6723,6.9489,1.0695,45.97,39.13,37.275,40.3228,38.8189,38.8189,22.4199,21.5468,0.0,,,2.25,37.5829,,41.479,-41.6667,37.5879
1998-02-25,2.0386,-454001.5839,-17133.5704,,,0.8038,40.0,0.0,40.0,39.2874,37.481,35.6746,0.6304,8.5974,0.5948,,12.9355,37.2142,22.1217,,0.7463,-1.3289,,,,0.0,37.1285,0.5657,0.6781,-0.1124,0.8038,1.3349,-0.5311,8.1988,0.5234,69.5236,36.86,36.44,25.1981,6.5221,4.12,3.5053,8461900.0,19.4258,5.028,2.1865,12.251,1.1225,50.2974,39.0987,37.481,40.4532,47.6961,47.6961,66.5399,47.2434,98.6097,,,1.5,37.6576,,44.9215,-25.6506,37.6331
1998-02-26,2.1536,1523915.7677,649532.9702,,,0.8919,100.0,0.0,100.0,39.4076,37.731,36.0544,0.8584,187.232,14.3306,,4.4759,37.4681,23.4775,,-0.108,-2.577,,,,0.0,37.3142,0.7198,0.6865,0.0333,0.8919,1.2765,-0.3846,8.5157,0.5634,71.6651,38.22,37.565,22.9744,6.196,5.0,3.4506,11025000.0,25.1274,6.7766,2.4143,14.3349,1.1433,57.1653,36.0,37.731,49.1613,60.9689,60.9689,93.9467,66.2032,100.0,,,2.38,37.7228,,52.7607,-4.8733,37.8616
1998-02-27,2.1363,1598008.3603,886786.6554,,,0.9122,95.0,0.0,95.0,39.6462,37.881,36.1158,-0.2346,189.5835,11.8856,38.6916,4.4759,37.6673,24.9056,,-0.8812,-0.7642,,,,0.0,37.3978,0.8068,0.7105,0.0962,0.9122,1.2062,-0.2939,8.8261,0.6047,70.2753,38.22,38.065,22.2703,5.8862,3.0,3.407,9824700.0,24.3573,6.4378,2.4554,8.2057,1.0821,55.9428,36.0413,37.881,63.6311,82.2284,82.2284,86.1985,95.8968,89.0805,,,0.81,37.7778,,52.9832,-13.8015,38.0358
1998-03-02,2.1974,2586844.2577,1217857.6162,7.2907,,0.9049,100.0,80.0,20.0,40.1306,38.0875,36.0444,0.7244,234.533,18.374,39.1423,12.8162,37.9552,26.78,,-0.4893,0.677,,,,0.0,37.5693,0.9559,0.7596,0.1963,0.9049,1.1295,-0.2245,9.1447,0.6474,72.211,38.66,38.53,20.9676,5.5919,4.13,3.3384,11705900.0,27.1322,7.2359,2.4193,11.2965,1.113,59.187,36.0822,38.0875,78.0472,90.9443,90.9443,92.6877,96.3602,100.0,,,1.56,37.847,,60.8173,-7.3123,38.3033
1998-03-03,2.1768,1854665.6863,1009615.4987,7.6339,,0.9044,100.0,75.0,25.0,40.468,38.2155,35.963,-0.2232,197.535,15.3669,39.4565,14.1546,38.1795,28.2505,,-0.6968,1.5073,,,,0.0,37.6501,1.0315,0.814,0.2175,0.9044,1.0484,-0.144,9.4564,0.6915,71.9668,38.66,38.625,20.08,5.3123,2.56,3.3403,10626900.0,26.7017,7.0641,2.4045,6.7815,1.0678,57.6834,36.1817,38.2155,86.3906,85.9991,85.9991,79.1111,90.7223,83.0863,,,1.12,37.9217,,56.148,-17.9048,38.515
1998-03-04,2.1331,1672117.3202,774558.7433,7.4114,,0.8375,95.0,70.0,25.0,40.5923,38.2715,35.9507,-0.4902,101.1283,9.1456,39.5744,3.1846,38.3052,28.8138,,-0.1378,6.1734,,,,0.0,37.6729,1.0143,0.854,0.1603,0.8375,0.974,-0.1365,9.7568,0.7368,67.1839,38.66,38.625,23.6159,6.2967,1.12,3.432,9663800.0,25.1695,6.7109,2.2147,2.9182,1.0292,54.5728,36.3338,38.2715,83.3066,72.9763,72.9763,47.1299,61.0288,0.0,,,1.53,37.9986,,55.149,-33.3333,38.6373
1998-03-05,2.0823,1530394.106,562890.9804,7.1768,,0.6629,90.0,65.0,25.0,40.5677,38.2575,35.9473,0.2768,27.1321,2.4,39.4997,2.7197,38.3295,28.6038,,2.3211,6.3526,,,,0.0,37.6779,0.9144,0.8661,0.0483,0.6629,0.8966,-0.2337,10.0449,0.7833,63.9705,38.66,38.625,25.2131,6.7318,-0.28,3.5176,9053300.0,23.878,6.3753,1.7442,-0.7209,0.9928,51.2,36.4813,38.2575,68.5499,46.6744,46.6744,13.7821,27.6954,0.0,,,1.37,38.0857,,56.0836,-51.2381,38.6648
1998-03-06,2.1164,1530394.106,425127.7155,6.9293,,0.5438,85.0,60.0,25.0,40.6616,38.3295,35.9974,0.3188,61.639,6.4777,39.5444,2.2271,38.4115,29.393,,3.3127,1.7359,,,,0.0,37.7012,0.8759,0.8681,0.0078,0.5438,0.8267,-0.2829,10.3363,0.8311,67.6886,38.66,38.625,23.9122,6.3952,1.44,3.464,9910300.0,25.0015,6.6866,1.4246,3.8146,1.0381,53.2389,36.6243,38.3295,50.4265,31.6288,31.6288,33.9744,8.5091,25.5272,,,1.38,38.2032,,54.3083,-39.2381,38.7536
1998-03-09,2.1569,2019439.4393,485727.3755,6.8355,,0.6429,80.0,55.0,25.0,40.8525,38.42,35.9875,0.7067,84.0355,11.1306,39.7138,5.0539,38.557,30.9446,,3.2818,-1.6269,,,,0.0,37.7435,0.8956,0.8736,0.022,0.6429,0.7894,-0.1464,10.6323,0.8801,67.6619,38.66,38.625,22.5791,6.0755,1.81,3.4168,10743900.0,24.9829,6.7223,1.6787,4.7469,1.0475,55.5653,36.7631,38.42,37.8532,35.2564,35.2564,58.0128,30.9523,67.3296,,,1.5,38.3423,,52.249,-24.9524,38.907
1998-03-10,2.1806,2449447.4393,603181.8386,6.8421,,0.736,75.0,50.0,25.0,41.0373,38.6075,36.1777,0.19,104.0699,13.7795,39.9343,6.9669,38.7306,31.2415,,2.5147,-6.3811,,,,0.0,37.8794,0.9359,0.886,0.0499,0.736,0.7819,-0.0458,10.9298,0.9303,72.5168,38.66,38.625,21.7291,5.7717,3.75,3.3344,11309700.0,24.9835,6.6361,1.9144,10.2375,1.1024,56.8898,36.8977,38.6075,43.0644,62.308,62.308,94.9367,64.2856,100.0,,,1.0,38.5184,,54.7688,-16.5714,39.0936
1998-03-11,2.2546,2960812.9565,759103.8891,7.3735,,0.9105,100.0,45.0,55.0,41.4981,38.8545,36.2109,0.2874,174.5011,21.4532,40.3674,17.4693,39.0182,30.7469,,0.3427,-7.27,,,,0.0,38.1447,1.0661,0.922,0.1441,0.9105,0.7839,0.1266,11.238,0.9819,77.3987,39.19,39.0,20.4183,5.4831,4.94,3.2578,12512100.0,29.0621,7.8043,2.3588,13.4203,1.1342,60.7266,37.0283,38.8545,59.9092,82.1632,82.1632,93.5401,89.1099,100.0,,,1.62,38.7308,,57.3697,-4.1667,39.3929
1998-03-12,2.2141,2804246.2899,704064.0714,7.5991,,1.1739,95.0,40.0,55.0,41.7665,39.017,36.2675,-0.6111,127.1268,15.5281,40.5984,11.8852,39.2069,29.7678,,-1.2565,-3.4237,,,,0.0,38.2543,1.0962,0.9569,0.1393,1.1739,0.813,0.3609,11.5356,1.0347,73.892,39.19,39.0,21.6649,5.839,3.25,3.3271,11999700.0,27.5093,7.4141,3.0332,8.6093,1.0861,57.764,37.2272,39.017,77.0354,86.6351,86.6351,71.4286,86.8115,60.4346,,,1.44,38.9449,,57.294,-16.6667,39.5972
1998-03-13,2.1871,2637391.7444,564451.875,7.7044,,1.3392,90.0,35.0,55.0,41.9148,39.1515,36.3882,-0.5682,87.655,11.7039,40.7005,9.7068,39.3301,28.9808,,-1.4708,2.0513,,,,0.0,38.3193,1.0673,0.979,0.0884,1.3392,0.8612,0.478,11.8253,1.0886,71.2807,39.19,39.0,21.889,5.797,2.69,3.3084,11613300.0,26.5953,7.0434,3.4547,7.1145,1.0711,55.8519,37.4181,39.1515,80.5789,72.9383,72.9383,53.8462,55.3296,5.5541,,,0.88,39.1482,,56.8672,-25.0,39.7385
1998-03-16,2.1839,2686231.7444,471563.9878,7.7511,,1.2824,85.0,30.0,55.0,42.0325,39.2795,36.5265,-0.12,68.0888,11.2388,40.7713,8.6381,39.4358,28.6583,,0.1211,4.6098,,,,0.0,38.3772,1.0278,0.9887,0.039,1.2824,0.9032,0.3792,12.1114,1.1437,69.8547,39.19,39.0,21.9301,5.6272,2.56,3.2095,11409800.0,26.077,6.6912,3.2994,6.7582,1.0676,55.6194,37.6013,39.2795,71.2883,54.2916,54.2916,37.6,21.9963,0.0,,,0.5,39.3333,,60.3988,-26.0,39.8612
1998-03-17,2.2141,2896309.5222,457537.8735,8.0912,,1.2921,80.0,25.0,55.0,42.2284,39.4105,36.5926,0.4792,84.2485,14.7271,40.9279,14.5525,39.5848,28.299,,1.3124,3.9124,,,,0.0,38.4504,1.0297,0.9969,0.0328,1.2921,0.9538,0.3383,12.4003,1.2,69.45,39.19,39.0,20.7069,5.3458,2.62,3.183,11950000.0,27.76,7.1667,3.3147,6.8265,1.0683,57.3636,37.7773,39.4105,58.1262,47.1487,47.1487,50.0,13.2352,34.1514,,,1.44,39.4991,,62.0316,-16.6667,40.025
1998-03-18,2.2141,2756013.5222,365565.9291,8.4143,,1.1498,75.0,20.0,55.0,42.4044,39.529,36.6536,-0.26,91.2463,14.7271,41.0567,14.5525,39.7196,27.728,,2.3812,1.5469,,,,0.0,38.5147,1.0196,1.0015,0.0181,1.1498,1.0079,0.142,12.6863,1.2574,69.2822,39.19,39.0,20.2932,5.0785,2.37,3.0848,11950000.0,27.2054,6.8083,2.9371,6.1351,1.0614,57.3636,37.9462,39.529,49.2741,46.3821,46.3821,51.5464,38.4928,81.3269,,,0.5,39.661,,57.4425,-16.6667,40.1764
1998-03-19,2.2076,2756013.5222,294707.7765,8.5971,,1.0408,70.0,15.0,55.0,42.4342,39.7135,36.9928,-0.24,73.3846,13.6665,41.1398,12.0714,39.8301,27.138,,2.127,-2.6859,,,,0.0,38.6349,0.9904,0.9992,-0.0089,1.0408,1.0631,-0.0223,12.9683,1.316,70.6765,39.19,39.0,20.9051,5.0746,3.69,3.0003,11529500.0,26.645,6.4679,2.648,9.922,1.0992,56.8332,38.1084,39.7135,49.25,54.2192,54.2192,61.1111,61.6909,69.5943,,,0.5,39.8361,,54.8233,-18.6667,40.3051
1998-03-20,2.2481,3201362.1948,380630.5847,9.0523,,1.069,65.0,10.0,55.0,42.5632,39.92,37.2768,0.5044,98.0768,18.6164,41.3416,17.7004,40.0015,26.5671,,0.594,-3.5749,,,,0.0,38.806,1.0161,1.0026,0.0135,1.069,1.1104,-0.0414,13.2549,1.3757,75.4371,39.19,39.0,19.9285,4.8209,4.13,2.9347,12328300.0,28.5007,6.8945,2.7096,11.0133,1.1101,59.3082,38.264,39.92,55.6848,66.4532,66.4532,86.7021,83.6404,100.0,,,1.13,40.0209,,53.2499,-6.1667,40.4876
1998-03-23,2.2038,3037582.1948,329066.2259,9.4531,,1.1412,60.0,5.0,55.0,42.5529,40.07,37.5871,-0.88,70.2351,11.2739,41.3607,17.0693,40.0785,25.8933,,-0.1889,-1.5941,,,,0.0,38.876,0.9592,0.9939,-0.0347,1.1412,1.1554,-0.0143,13.5304,1.4365,73.6756,39.19,39.0,19.3477,4.6398,3.0,2.9665,12112800.0,27.3123,6.5498,2.884,7.9344,1.0793,55.637,38.4135,40.07,61.4351,63.6328,63.6328,43.0851,56.5314,0.0,,,1.0,40.1983,,51.5614,-19.8333,40.5724
1998-03-24,2.2649,3628072.9923,465940.0396,9.9988,,1.2142,100.0,0.0,100.0,42.3886,40.3355,38.2824,0.6135,99.6375,18.5844,41.5762,20.3655,40.2558,25.2392,,-0.1853,0.2718,,,,0.0,39.1195,0.9939,0.9939,-0.0,1.2142,1.1892,0.025,13.8145,1.4984,80.5272,39.845,39.44,18.0559,4.4078,5.31,2.9365,12882800.0,27.291,6.6623,3.0564,14.4963,1.145,59.2922,38.5569,40.3355,67.5988,72.7103,72.7103,88.3436,66.5214,99.5643,,,1.63,40.3705,,60.1163,-3.5316,40.7505
1998-03-25,2.2951,3735664.2967,513809.2839,10.8628,,1.269,100.0,0.0,100.0,42.4676,40.573,38.6784,0.2681,170.2066,21.9396,41.8576,27.2803,40.4695,24.6851,,0.2493,0.6087,,,,0.0,39.3598,1.0544,1.006,0.0484,1.269,1.1997,0.0693,14.1014,1.5614,80.7835,40.53,40.535,17.0418,4.1874,4.75,2.9153,14120100.0,29.828,7.3292,3.1819,12.5828,1.1258,60.9698,38.7356,40.573,68.5004,69.1581,69.1581,76.0456,66.5214,100.0,,,1.38,40.5154,,59.8812,-12.1387,40.9566
1998-03-26,2.3253,4701112.2967,793870.2216,11.4755,,1.322,100.0,0.0,100.0,42.8836,40.732,38.5804,0.4629,156.9538,25.185,42.1953,23.1166,40.7162,24.1506,,0.2787,0.7669,,,,0.0,39.5336,1.1344,1.0317,0.1027,1.322,1.1978,0.1242,14.391,1.6255,79.0838,40.81,40.63,17.3278,4.3481,3.18,2.9367,15169500.0,27.7478,6.9627,3.3005,7.9739,1.0797,62.5925,38.9992,40.732,76.3703,87.2425,87.2425,97.3384,99.8548,100.0,,42.343,1.75,40.6426,,65.1216,-1.4,41.1935
1998-03-27,2.3086,4650729.5806,820239.7209,12.0789,9.6848,1.1915,100.0,20.0,80.0,43.1426,40.8915,38.6404,-0.5432,157.5427,22.224,42.4234,23.5436,40.9099,23.6206,,0.6864,0.6816,,,,0.0,39.6856,1.1595,1.0572,0.1022,1.1915,1.1877,0.0038,14.6745,1.6908,78.3142,40.81,40.66,16.7584,4.1307,3.19,2.9049,14586500.0,27.0794,6.6746,2.9589,8.0637,1.0806,61.112,39.2471,40.8915,80.6921,85.6757,85.6757,83.6431,92.9048,78.7144,,42.5882,0.81,40.7802,0.3745,64.7074,-8.6957,41.3857
1998-03-30,2.4236,5968285.7936,1175682.4274,13.2755,10.4547,1.231,100.0,15.0,85.0,43.941,41.101,38.261,0.7811,236.8323,33.5859,42.9994,36.011,41.288,23.1145,,0.5235,0.2838,,,,0.0,40.0114,1.3358,1.113,0.2229,1.231,1.1809,0.05,14.9766,1.7572,78.8873,41.72,41.66,15.1769,3.9241,4.19,2.9005,16667500.0,32.2591,8.3409,3.0355,10.2974,1.103,66.7929,39.5231,41.101,88.1252,91.4572,91.4572,93.3902,92.9048,100.0,,43.3276,2.44,40.9495,0.3827,68.8081,-4.3909,41.7655
1998-03-31,2.4469,5530414.3651,1074887.8594,14.7223,11.0668,1.3433,100.0,10.0,90.0,44.7026,41.351,37.9994,0.2457,231.3678,35.5855,43.5661,42.2106,41.6711,22.6282,,0.645,1.5029,,,,0.0,40.4435,1.4931,1.189,0.3041,1.3433,1.2024,0.1409,15.2799,1.8248,79.6811,41.935,42.285,14.1675,3.7279,5.0,2.9224,18170000.0,34.8641,9.1738,3.2893,12.4039,1.124,67.7928,39.9764,41.351,87.3445,84.9004,84.9004,77.668,92.9048,100.0,,44.0291,1.75,41.1604,0.3947,63.7808,-13.5981,42.1664
