date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Hist,MACDEXT,MACD_Signal,MACD,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2008-01-10,16.5,554228.5714,,,,,,,,,,,0.7143,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1293200.0,,,,,,,,,,,,,,,,,,,,,,
2008-01-11,17.0,-522407.7922,,,,,,,,,,,0.2727,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,3661800.0,,,,,,,15.25,,,,,,,,,,2.75,,,,,
2008-01-14,18.25,-740579.2208,,,,,,,,,,,-0.4286,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,5189000.0,,,,,,,15.2875,,,,,,,,,,2.25,,,,,
2008-01-15,18.5,-1010462.5541,,,,,,,,,,,-0.5833,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,6808300.0,,,,,,,15.3667,,,,,,,,,,1.2,,,,,
2008-01-16,17.5,-2459150.7431,,,,,,,,,,,-0.7874,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,5312500.0,,,,,,,15.4444,,,,,,,,,,1.27,,,,,
2008-01-17,16.55,-2886617.4098,,,,,,,,,,,-0.7917,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4579700.0,,,,,,,15.5205,,,,,,,,,,1.2,,,,,
2008-01-18,16.0,-4602287.4098,,,,,,,,,,,-0.65,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2673400.0,,,,,,,15.5951,,,,22.5884,1.5152,,,,,1.0,,,,,
2008-01-22,15.7,-4330454.0764,,,,,,,,,,,0.0833,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1857900.0,,,,,,,19.25,,,,7.2572,10.2564,,,,,0.7,,,,,
2008-01-23,15.0,-7741354.0764,,,,,,,,,,,-0.2083,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1553000.0,,,,,,,19.2105,,3.9239,11.2565,3.9239,0.0,,,,,1.2,,,,,
2008-01-24,15.4,-8779884.8457,-3144950.6437,,,,,,,,,,-0.5385,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,375700.0,,,,,,,19.1263,,8.7521,6.6444,8.7521,16.0,,,,,0.9,,,,,
2008-01-25,15.9,-8892518.179,-3081892.3719,,,,,,,,,,0.4444,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1389400.0,,,,,,,19.0438,,20.7179,11.1313,20.7179,46.1538,,,,,0.75,,,,,
2008-01-28,16.3,-8473560.2842,-2642618.9877,,,,,,,,,,0.4605,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2716100.0,,,,,,,18.9629,,48.4957,25.9886,48.4957,83.3333,,,,,0.76,,,,,
2008-01-29,16.74,-8231427.9313,-2145636.0375,,,,,,,,,,0.8676,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,3045400.0,,,,,,,18.8836,,74.8564,48.0234,74.8564,95.082,,,,,0.68,,,,,
2008-01-30,16.95,-8077581.7775,-1698315.9601,,,,,,,,,,0.8077,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,3295400.0,,,,,,,18.806,,91.8527,71.7349,91.8527,97.1429,,,,,0.26,,,,,
2008-01-31,16.9,-8077581.7775,-1360929.0229,,,,,,,,,,-0.1667,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2413900.0,,,,,,,18.7298,,93.7046,86.8046,93.7046,88.8889,,,,,0.3,,,,,
2008-02-01,16.9,-8634081.7775,-1276254.4557,,,,,,,,,,-0.375,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2413900.0,,,,,,,18.6552,,88.2011,91.2528,88.2011,78.5714,,,,,0.4,,,,,
2008-02-04,16.55,-10492511.7775,-1716910.364,,,,,,,,,,-0.6,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-241000.0,,,,,,,18.5821,,66.4868,82.7975,66.4868,32.0,,,,,1.0,,,,,
2008-02-05,16.4,-13421667.333,-2673099.9702,,,,,,,,,,-0.1,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-3536300.0,,,,,,,18.5105,,38.4444,64.3774,38.4444,4.7619,,,,,0.9,,,,,
2008-02-06,16.45,-15256367.333,-3405027.539,,,,,,,,,,-0.8,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1701600.0,,,,,,,18.4403,,15.4286,40.1199,15.4286,9.5238,,,,,0.55,,,,,
2008-02-07,16.6,-13492047.333,-2833529.95,,,,,,,14.9643,18.2447,16.6045,-0.2,-18.9859,,,,16.6045,,,,,,,,0.0,,,,,,,,,,,16.75,17.125,,3.65,,,2709200.0,,3.55,,,,,18.3715,16.6045,14.9068,22.9266,14.9068,30.4348,,,,,0.5,16.3793,,,-62.3529,16.4908
2008-02-08,16.38,-17408447.333,-3588269.1227,,,,10.0,40.0,-30.0,14.9559,18.2411,16.5985,-0.6667,-32.5443,-1.4252,,1.3889,16.5831,,,,,,,,0.0,16.5988,,,,,,,,,32.6064,16.75,17.125,19.3807,3.4675,-0.12,5.7448,-3165400.0,18.8497,3.3725,,-0.7273,0.9927,49.2874,18.304,16.5985,17.0876,15.8077,17.0876,11.3043,,,,,0.25,16.3772,,,-67.5294,16.4694
2008-02-11,16.14,-19295798.6844,-4171340.6576,,,,5.0,35.0,-30.0,14.9122,18.1988,16.5555,-0.8378,-47.8567,-4.2966,,5.0422,16.5409,,,,,,,,0.0,16.5913,,,,,,,,,26.2999,16.75,17.125,20.4073,3.5441,-0.86,5.6533,-5573400.0,18.4481,3.2039,,-5.0588,0.9494,47.8517,18.238,16.5555,15.0725,15.689,15.0725,3.4783,,,,,0.37,16.3791,,,-73.1765,16.4258
2008-02-12,16.2,-19122362.9701,-3975473.0439,,,,0.0,30.0,-30.0,15.0006,17.9054,16.453,-0.0714,-46.4162,-3.5032,,5.7771,16.5084,,,,,,,,0.0,16.5685,,,,,,,,,21.5658,16.75,17.1,20.3648,3.4169,-2.05,5.4372,-3145300.0,18.1403,3.0437,,-11.2329,0.8877,48.2484,18.1732,16.453,10.4831,14.2144,10.4831,16.6667,,,,,0.28,16.3825,,,-71.4286,16.3919
2008-02-13,16.3,-18986366.1959,-3490667.0426,,,,0.0,25.0,-25.0,15.235,17.451,16.343,-0.1613,-22.2048,-2.14,,3.7487,16.4886,,,,,,,,0.0,16.5505,,,,,,,,,25.9394,16.25,16.875,19.9763,3.2461,-2.2,5.2287,1070600.0,18.5327,3.0115,,-11.8919,0.8811,48.93,18.1097,16.343,18.6197,14.7251,18.6197,35.7143,,,,,0.31,16.3936,,,-65.3333,16.3773
2008-02-14,16.49,-14029366.1959,-1397776.6745,,,,0.0,20.0,-20.0,15.3157,17.2693,16.2925,0.6087,9.3721,0.4814,,3.0552,16.4887,,,,,,,,0.0,16.5488,,,,,,,,,34.9298,15.975,16.25,19.683,3.0838,-1.01,4.9798,6027600.0,18.5159,2.9009,,-5.7714,0.9423,50.2407,18.0476,16.2925,48.0159,25.7062,48.0159,91.6667,,,,,0.23,16.4152,,,-40.4,16.3913
2008-02-15,17.85,-6833743.724,1874992.5966,,,0.0024,100.0,15.0,85.0,15.1704,17.5446,16.3575,0.8146,185.8809,16.6076,,20.5587,16.6184,,,,,,,,0.0,16.5941,,,,,,,,,49.297,16.425,16.59,17.5805,2.9296,1.3,4.869,17463500.0,26.6798,4.4459,0.0147,7.855,1.0785,58.3038,15.0,16.3575,70.6293,45.755,70.6293,84.507,,,,,1.78,16.4508,,,-10.3774,16.5397
2008-02-19,17.61,-10225316.8332,1964261.9822,,,0.0189,100.0,10.0,90.0,15.1452,17.7308,16.438,-0.5378,209.8947,13.2002,,25.5525,16.7128,,,,,,,,0.0,16.6447,,,,,,,,,55.0308,16.425,16.825,16.3514,2.7831,1.61,5.0264,12928700.0,27.5759,4.6936,0.1137,10.0625,1.1006,56.6001,15.0318,16.438,78.7246,65.7899,78.7246,60.0,94.3523,83.0569,,,1.19,16.4929,,,-28.4932,16.659
2008-02-20,17.5,-9417216.8332,2079334.7325,,,0.0497,95.0,5.0,90.0,15.203,17.853,16.528,-0.2222,129.2018,11.6265,,21.119,16.7878,,,,,,,,0.0,16.6971,,,,,,,,,53.428,16.425,16.825,17.473,2.9039,1.8,4.9337,10504400.0,26.8292,4.4589,0.2983,11.465,1.1146,55.8132,15.1042,16.528,66.2301,71.8613,66.2301,54.1833,85.4959,73.4308,,,0.45,16.54,,,-31.5068,16.7601
2008-02-21,17.74,-8095116.8332,2358047.7001,,,0.1685,90.0,0.0,90.0,15.4372,17.8928,16.665,0.0,142.251,14.3607,,23.841,16.8785,,,,,,,,0.0,16.8373,,,,,,,,,58.6838,16.625,16.95,16.8745,2.7587,2.74,4.7815,13589300.0,27.4394,4.486,1.0126,18.2667,1.1827,57.1804,15.1751,16.665,58.7027,67.8858,58.7027,61.9247,80.8516,86.0672,,,0.56,16.5925,,51.037,-26.7647,16.8755
2008-02-22,17.97,-7833249.2276,2341020.1795,,,0.3197,85.0,0.0,85.0,15.5844,18.0026,16.7935,0.0986,157.3569,16.9528,,27.6266,16.9824,,,,,,,,0.0,16.9817,,,,,,,,,58.5088,16.935,17.175,16.1368,2.6208,2.57,4.6818,15019500.0,28.4564,4.6217,1.9239,16.6883,1.1669,58.4764,15.2446,16.7935,61.9619,62.2982,61.9619,69.7778,86.4993,100.0,,,0.71,16.6442,,52.1059,-23.0508,16.9998
2008-02-25,18.12,-7551582.5609,2210855.5714,,,0.435,80.0,0.0,80.0,15.6377,18.1713,16.9045,-0.451,155.5469,18.6432,,28.5611,17.0908,,,,,,,,0.0,17.1096,,,,,,,,,59.9287,17.13,17.225,15.6205,2.4898,2.22,4.5516,17892500.0,28.1106,4.4806,2.6142,13.9623,1.1396,59.3216,15.3127,16.9045,65.0502,61.9049,65.0502,63.4483,95.3557,100.0,,,0.51,16.7008,,53.0652,-18.5965,17.1261
2008-02-26,18.57,-8725426.2646,1583123.8196,,,0.5215,100.0,0.0,100.0,15.5915,18.4445,17.018,0.3333,183.4808,23.5569,,38.3385,17.2316,,,,,,,,0.0,17.2768,,,,,,,,,62.5687,17.355,17.725,14.3419,2.3653,2.27,4.5827,23004400.0,32.1762,5.3065,3.1193,13.9264,1.1393,61.7784,15.3794,17.018,65.1663,64.0595,65.1663,62.2727,100.0,100.0,,,1.35,16.7752,,50.5692,-24.7761,17.2848
2008-02-27,18.76,-7762340.8101,1488840.4003,,,0.6137,95.0,50.0,45.0,15.511,18.727,17.119,0.3818,156.4729,25.5552,,38.3385,17.3772,15.6467,,0.6782,-0.4059,,,,0.0,17.4298,,,,,,,3.2607,0.1756,66.6231,17.45,17.725,13.8555,2.247,2.02,4.4561,30571500.0,31.085,5.0412,3.6475,12.0669,1.1207,62.7776,15.5001,17.119,64.8843,65.0336,64.8843,68.932,100.0,100.0,,,0.55,16.8743,,46.6602,-19.1045,17.4507
2008-02-28,19.11,-3062120.8101,2810445.3287,,,0.73,90.0,45.0,45.0,15.4032,19.0508,17.227,0.68,149.5153,29.1467,,39.646,17.5422,17.2116,,0.5414,-0.2245,,,,0.0,17.6139,0.2667,0.5451,0.2785,0.4123,0.3177,0.73,3.4192,0.1918,69.1236,17.625,17.725,13.4199,2.1347,2.16,4.2866,36167000.0,31.0509,4.9392,4.3055,12.7434,1.1274,64.5734,15.617,17.227,71.843,67.2979,71.843,84.3243,100.0,100.0,,,0.5,17.0038,,55.0222,-8.6567,17.6403
2008-02-29,18.88,-7354830.3991,1729744.7185,,,0.8041,100.0,40.0,60.0,15.3736,19.2784,17.326,-0.5068,134.8383,24.9761,,42.7148,17.6696,18.6781,,0.4676,-0.0659,,,,0.0,17.728,0.3298,0.5823,0.2525,0.3973,0.4068,0.8041,3.5738,0.2087,71.1938,17.625,17.78,12.8015,2.0279,1.98,4.3152,30254400.0,31.8925,5.0522,4.7012,11.716,1.1172,62.488,15.7305,17.326,71.8439,69.5238,71.8439,62.2754,86.7642,60.2926,,,0.73,17.161,,50.3604,-18.2081,17.7977
2008-03-03,18.86,-9187241.9933,547350.3509,,,0.8844,95.0,35.0,60.0,15.3727,19.4753,17.424,-0.2029,113.936,24.6077,,41.0373,17.783,20.1918,,0.4984,0.4126,,,,0.0,17.8277,0.3845,0.6031,0.2187,0.3814,0.5029,0.8844,3.7266,0.2263,67.7621,17.625,17.78,12.7486,2.0065,1.96,4.2867,26837200.0,30.4944,4.7996,5.1305,11.5976,1.116,62.3039,15.8817,17.424,67.3597,70.3489,67.3597,55.4795,59.6971,18.7988,,,0.69,17.3311,,46.5749,-18.7861,17.9438
2008-03-04,18.55,-10739805.1512,-480112.9271,,,0.9541,90.0,30.0,60.0,15.4579,19.5901,17.524,-0.5965,80.6241,18.8906,,35.384,17.8561,21.9738,,0.754,0.5846,,,,0.0,17.8942,0.4252,0.5879,0.1627,0.3507,0.6034,0.9541,3.8749,0.2445,67.516,17.625,17.78,14.0199,2.1762,2.0,4.2941,24155500.0,29.3746,4.5596,5.5026,12.0846,1.1208,59.4453,16.0268,17.524,42.9553,60.7197,42.9553,11.1111,26.3638,0.0,,,0.57,17.5011,,43.6122,-27.7457,18.051
2008-03-05,18.38,-13145088.8247,-1622109.7163,,,0.9183,85.0,25.0,60.0,15.5924,19.6536,17.623,-0.4082,61.2042,15.8231,,32.2831,17.906,24.0122,,0.9143,0.213,,,,0.0,17.938,0.4513,0.5557,0.1044,0.2315,0.6867,0.9183,4.0199,0.2634,66.6259,17.625,17.78,14.5535,2.2174,1.98,4.2504,20091400.0,28.4299,4.3316,5.2716,12.0732,1.1207,57.9115,16.1662,17.623,24.9069,45.074,24.9069,8.1301,6.2663,0.0,,,0.49,17.6695,,41.0926,-32.659,18.1326
2008-03-06,18.24,-13070360.9177,-1918048.64,,,0.9131,80.0,20.0,60.0,15.7396,19.6854,17.7125,-0.3023,39.0835,13.2892,18.7961,26.9768,17.9378,26.3069,,0.943,-0.501,,,,0.0,17.9606,0.4636,0.5129,0.0493,0.1604,0.7527,0.9131,4.1621,0.2829,65.4237,17.625,17.78,15.8781,2.3665,1.79,4.1867,16878100.0,27.6097,4.1151,5.2245,10.8815,1.1088,56.6446,16.2999,17.7125,11.3354,26.3992,11.3354,14.7651,0.0,0.0,,,0.43,17.8324,,41.1771,-36.7052,18.1913
2008-03-07,18.02,-12756080.9177,-1764748.3233,24.0847,,0.9153,75.0,15.0,60.0,15.8747,19.6923,17.7835,-0.4,15.9892,9.3327,18.7293,20.7039,17.9456,28.4097,,0.7066,-1.571,,,,0.0,17.9637,0.4621,0.456,-0.006,0.1092,0.806,0.9153,4.3007,0.303,67.0757,17.625,17.78,17.4599,2.5682,1.42,4.1786,14957500.0,26.5773,3.9093,5.2246,8.5542,1.0855,54.6663,16.4283,17.7835,13.9434,16.7286,13.9434,18.9349,0.0,0.0,,,0.55,17.984,,39.5685,-43.0636,18.2206
2008-03-10,17.65,-13545468.4177,-1792771.6417,23.7441,,0.8789,70.0,10.0,60.0,16.0478,19.6462,17.847,-0.4167,-12.1476,2.9665,18.601,17.2735,17.9174,29.7842,,0.2349,-2.1186,,,,0.0,17.9503,0.445,0.3768,-0.0683,0.0332,0.8457,0.8789,4.4342,0.3237,70.1181,17.625,17.78,18.1004,2.6198,1.27,4.1945,13235200.0,25.6592,3.7138,5.0089,7.7534,1.0775,51.4833,16.5516,17.847,14.1613,13.1467,14.1613,8.7838,0.0,0.0,,,0.5,18.1189,,35.3734,-53.7572,18.2079
2008-03-11,18.1,-12391863.2895,-1274200.3091,23.5212,,0.8436,65.0,5.0,60.0,16.3237,19.5663,17.945,0.8462,5.8174,9.698,18.569,19.2857,17.9348,30.9995,,-0.2203,-2.1463,,,,0.0,17.9617,0.4253,0.3463,-0.079,-0.0277,0.8713,0.8436,4.5708,0.3449,72.5971,17.655,17.78,17.4653,2.4888,1.96,4.0238,14786600.0,25.8115,3.6781,4.795,12.1437,1.1214,54.849,16.6699,17.945,24.7062,17.6036,24.7062,46.4,17.4528,52.3584,,,0.5,18.2337,,42.2966,-40.7514,18.232
2008-03-12,17.73,-12897590.4082,-1107134.2736,23.103,,0.7657,60.0,0.0,60.0,16.6054,19.4376,18.0215,-0.6271,-26.0609,3.4846,18.4715,15.1579,17.9153,32.3024,,-0.7049,-1.6994,,,,0.0,17.9504,0.398,0.2889,-0.1091,-0.1096,0.8753,0.7657,4.7024,0.3667,73.4226,17.705,17.825,18.2223,2.5744,1.53,4.0688,13489300.0,24.7335,3.4942,4.3411,9.4444,1.0944,51.7423,16.7835,18.0215,25.9215,21.5963,25.9215,22.5806,19.1257,5.0187,,,0.59,18.3171,,42.3966,-52.819,18.2115
2008-03-13,17.54,-13055135.4082,-988268.4615,22.3762,,0.636,55.0,0.0,55.0,16.8819,19.2851,18.0835,0.05,-67.2582,0.4104,18.3504,8.5668,17.8796,33.3563,,-0.8905,-0.6448,,,,0.0,17.9357,0.3635,0.2255,-0.138,-0.2206,0.8566,0.636,4.8308,0.389,71.1104,17.8,17.885,19.6584,2.7956,1.24,4.1353,12439000.0,23.3422,3.3195,3.597,7.6074,1.0761,50.2052,16.8926,18.0835,33.7872,28.1383,33.7872,32.381,19.1257,0.0,,,0.8,18.3629,,43.8958,-60.6154,18.1657
2008-03-14,17.22,-13401715.2643,-960074.3597,21.3296,,0.4781,50.0,0.0,50.0,17.0809,19.1591,18.12,-0.5612,-121.3471,-4.6133,18.1859,1.4426,17.8168,33.662,,-0.9005,-0.3978,,,,0.0,17.9224,0.3203,0.1477,-0.1726,-0.3334,0.8114,0.4781,4.9547,0.4118,66.7702,18.165,17.955,21.7842,3.2459,0.73,4.4051,9605200.0,21.1646,3.1535,2.6992,4.4269,1.0443,47.6933,19.51,18.12,31.524,30.4109,31.524,39.6104,1.6729,0.0,,,1.39,18.3681,,45.2572,-73.6334,18.0834
2008-03-17,16.35,-15419915.2643,-1503415.4672,20.6394,,0.2577,45.0,100.0,-55.0,16.753,19.337,18.045,-0.7857,-202.522,-16.5604,17.8847,7.5269,17.6771,33.1201,,-1.0661,0.3075,,,,0.0,17.8426,0.2594,0.0157,-0.2437,-0.4764,0.7341,0.2577,5.0687,0.4351,58.4076,17.73,17.86,22.971,3.4836,-1.5,4.7164,6577900.0,19.755,2.9959,1.4557,-8.4034,0.916,41.7198,19.481,18.045,26.4026,30.5713,26.4026,7.2165,0.0,0.0,,,1.01,18.3287,,40.7677,-95.7576,17.9149
2008-03-18,16.73,-14660202.0567,-1347290.3118,19.9838,,0.0651,40.0,95.0,-55.0,16.5976,19.4044,18.001,0.6792,-159.9725,-10.2137,17.6931,7.5269,17.5869,32.0597,,-0.7129,1.0237,,,,0.0,17.8153,0.196,-0.0576,-0.2536,-0.5742,0.6393,0.0651,5.1853,0.4589,56.7453,17.73,17.86,22.1263,3.3094,-0.88,4.5432,8697100.0,19.0286,2.8461,0.3673,-4.9972,0.95,44.8932,19.4156,18.001,24.59,27.5055,24.59,26.943,10.5541,31.6624,,,0.55,18.2636,,41.8818,-84.2424,17.7896
2008-03-19,16.87,-14680008.3067,-1167241.9812,19.0003,,-0.1288,35.0,90.0,-55.0,16.496,19.443,17.9695,-0.5104,-126.0051,-7.9345,17.553,0.3147,17.5186,30.72,,-0.4583,-0.3042,,,,0.0,17.7994,0.1362,-0.1032,-0.2394,-0.6523,0.5235,-0.1288,5.3021,0.4831,59.504,17.73,17.86,20.726,3.1439,-0.63,4.5647,9647800.0,20.8568,3.1638,-0.7261,-3.6,0.964,46.0328,19.3515,17.9695,23.677,24.8899,23.677,36.8715,27.4969,50.8281,,,0.96,18.1763,,42.7603,-80.0,17.6819
2008-03-20,16.68,-14328308.3067,-875568.3931,18.1966,,-0.3031,30.0,100.0,-70.0,16.3411,19.4919,17.9165,-0.2375,-135.4838,-10.5763,17.3976,2.9253,17.4387,29.4367,,-0.8025,-0.7778,,,,0.0,17.7648,0.0784,-0.1529,-0.2312,-0.6913,0.3881,-0.3031,5.4159,0.5077,55.9053,17.73,17.855,20.9508,3.1867,-1.06,4.6257,7889300.0,19.7599,3.0056,-1.7067,-5.9752,0.9402,44.7119,19.2886,17.9165,30.1604,26.1425,30.1604,26.6667,44.1931,50.0886,,,0.8,18.0667,,42.969,-85.4985,17.5591
2008-03-24,17.43,-13292962.1529,-347221.9315,17.5436,,-0.4258,25.0,95.0,-70.0,16.3002,19.4788,17.8895,0.7019,-74.6443,1.2033,17.3999,5.1376,17.4379,28.6588,,-0.9179,-0.9753,,,,0.0,17.7602,0.0366,-0.1302,-0.1669,-0.6689,0.2432,-0.4258,5.536,0.5329,55.6974,17.73,17.855,19.5441,3.0274,-0.54,4.5037,9085700.0,21.6611,3.3553,-2.3912,-3.005,0.9699,50.6016,19.196,17.8895,52.7179,35.5184,52.7179,94.6154,66.9723,100.0,,,1.04,17.9473,,50.4909,-62.8399,17.5128
2008-03-25,17.53,-13391868.8195,-130984.8701,17.0748,,-0.5249,20.0,90.0,-70.0,16.2671,19.4529,17.86,-0.5667,-31.7958,2.6587,17.4202,8.1666,17.4467,28.9024,,-1.4992,-0.6052,,,,0.0,17.7568,0.0087,-0.1031,-0.1118,-0.616,0.0911,-0.5249,5.656,0.5585,54.0557,17.73,17.855,19.1537,2.876,-0.59,4.3396,9827500.0,22.5603,3.3875,-2.9415,-3.2561,0.9674,51.3293,19.1061,17.86,69.9829,50.9537,69.9829,88.6667,83.3629,100.0,,,0.3,17.8263,,51.3346,-59.8187,17.4785
2008-03-26,18.35,-11868267.9021,454165.5715,17.1127,,-0.5167,15.0,85.0,-70.0,16.2729,19.4251,17.849,0.4587,17.4564,13.6397,17.5866,17.8327,17.5327,29.5031,,-1.3724,1.947,,,,0.0,17.7611,0.0039,-0.0152,-0.0191,-0.4653,-0.0514,-0.5167,5.7829,0.5846,51.0198,17.73,17.855,17.794,2.7322,-0.22,4.2354,11505000.0,25.5176,3.9182,-2.8921,-1.1847,0.9882,56.8198,19.0189,17.849,93.6698,72.1235,93.6698,97.7273,100.0,100.0,,,1.09,17.7118,,59.2578,-35.0453,17.5252
2008-03-27,18.38,-14764326.7256,-269215.7437,17.3349,,-0.4854,10.0,80.0,-70.0,16.2895,19.3705,17.83,-0.0294,65.8869,14.0132,17.7352,21.5575,17.6134,29.9991,,-0.5069,2.5528,,,,0.0,17.7673,0.0144,0.0563,0.0419,-0.3095,-0.176,-0.4854,5.9089,0.6112,46.634,17.73,17.855,17.377,2.5956,-0.38,4.1123,14787200.0,26.9281,4.0223,-2.7128,-2.0256,0.9797,57.0066,18.9343,17.83,91.198,84.9502,91.198,87.2,100.0,100.0,,,0.35,17.6075,,62.0973,-34.139,17.5758
2008-03-28,18.41,-17406650.5352,-1381409.6989,17.4697,,-0.4946,5.0,75.0,-70.0,16.3432,19.2468,17.795,-0.119,69.4525,14.403,17.8681,20.0301,17.6893,30.2615,,-0.18,2.7263,,,,0.0,17.7788,0.0343,0.114,0.0797,-0.2105,-0.2841,-0.4946,6.0339,0.6384,34.0934,17.615,17.855,17.4251,2.5458,-0.7,4.0144,21723300.0,26.154,3.8211,-2.7587,-3.663,0.9634,57.2015,18.8523,17.795,90.6603,91.8427,90.6603,87.0536,100.0,100.0,,,0.42,17.5205,,59.458,-33.2326,17.631
2008-03-31,18.42,-16781808.4299,-1512002.0381,17.4525,,-0.4633,0.0,70.0,-70.0,16.3761,19.1679,17.772,0.3684,64.7916,14.5389,17.9836,17.1255,17.7589,30.1194,,0.6203,3.2516,,,,0.0,17.7868,0.0592,0.1587,0.0995,-0.0991,-0.3642,-0.4633,6.1578,0.666,24.3342,17.605,17.795,18.0126,2.5685,-0.46,3.9148,22910500.0,25.457,3.6301,-2.5801,-2.4364,0.9756,57.2694,18.7727,17.772,84.7032,88.8538,84.7032,79.8561,100.0,100.0,,,0.38,17.4587,,63.0967,-30.4075,17.6905
2008-04-01,18.48,-16468688.4299,-1328342.3553,17.4985,,-0.4046,0.0,65.0,-65.0,16.4075,19.0985,17.753,0.0333,82.8478,15.3874,18.093,18.3731,17.8275,29.7421,,1.2612,2.0917,,,,0.0,17.7941,0.0867,0.1967,0.11,0.0118,-0.4164,-0.4046,6.281,0.694,29.0346,17.45,17.6,17.6224,2.4401,-0.38,3.7881,24476100.0,25.5555,3.5386,-2.2506,-2.0148,0.9799,57.6937,18.7,17.753,83.6941,86.3525,83.6941,84.1727,100.0,100.0,,,0.3,17.4314,,63.3501,-18.5714,17.758
2008-04-02,18.54,-16861938.4299,-1257575.4527,17.6336,,-0.3107,0.0,60.0,-60.0,16.4081,19.0969,17.7525,0.1429,97.1505,16.2626,18.197,20.1996,17.8954,29.3966,,1.6318,1.1679,,,,0.0,17.7973,0.1152,0.229,0.1139,0.1259,-0.4366,-0.3107,6.4036,0.7226,32.7991,17.445,17.485,17.2551,2.3181,-0.01,3.6626,25577200.0,25.9905,3.4917,-1.727,-0.0539,0.9995,58.1313,16.2,17.7525,77.454,81.9505,77.454,68.3333,100.0,100.0,,,0.28,17.4433,,57.2653,-8.9494,17.8329
2008-04-03,18.19,-17591053.8145,-1346291.5738,17.3843,,-0.1428,0.0,55.0,-55.0,16.4139,19.0721,17.743,-0.7885,66.1355,9.3194,18.2217,12.6479,17.9235,28.8556,,1.8469,-0.6473,,,,0.0,17.8001,0.1369,0.2238,0.0869,0.276,-0.4187,-0.1428,6.5214,0.7516,35.1684,17.445,17.465,19.3652,2.5722,-0.19,3.6893,24313400.0,24.973,3.3171,-0.7941,-1.0337,0.9897,54.6597,16.2253,17.743,56.4764,72.5415,56.4764,16.9231,66.6667,0.0,,18.3273,0.52,17.4837,,54.2382,-21.3439,17.8746
2008-04-04,18.12,-17988717.8145,-1386723.8439,17.0196,20.5521,-0.0023,90.0,50.0,40.0,16.4159,19.0581,17.737,0.34,52.9554,7.9621,18.229,10.0899,17.9422,27.9648,,1.2561,-1.8872,,,,0.0,17.802,0.1518,0.2116,0.0598,0.3694,-0.3717,-0.0023,6.6374,0.781,37.0216,17.445,17.465,19.618,2.5736,-0.12,3.6564,23070700.0,24.0212,3.1512,-0.0129,-0.6579,0.9934,53.981,16.2503,17.737,35.6838,56.5381,35.6838,21.7949,33.3333,0.0,,18.3141,0.5,17.551,0.1217,43.0714,-24.1107,17.9105
2008-04-07,18.26,-17794426.9054,-1215378.6793,16.6731,20.2086,0.1462,85.0,45.0,40.0,16.4135,19.0845,17.749,0.1364,54.6825,10.3067,18.2593,10.0899,17.9724,26.7982,,0.782,-1.6911,,,,0.0,17.8057,0.1636,0.2108,0.0472,0.4433,-0.2971,0.1462,6.7536,0.8109,39.8937,17.445,17.465,18.949,2.4449,0.24,3.5674,23605000.0,23.202,2.9937,0.816,1.3319,1.0133,55.1533,16.2751,17.749,26.1538,39.438,26.1538,39.7436,9.4154,28.2461,,18.3364,0.44,17.64,0.1265,49.7123,-18.5771,17.9603
