date,Share Price
08/03/2002,1187.65
11/03/2002,1167.85
12/03/2002,1150.45
13/03/2002,1157.05
14/03/2002,1159.45
15/03/2002,1169.75
18/03/2002,1169.3
19/03/2002,1152.15
20/03/2002,1155.6
21/03/2002,1144.2
22/03/2002,1138.45
26/03/2002,1123.05
27/03/2002,1123.35
28/03/2002,1129.55
01/04/2002,1138.95
02/04/2002,1136.95
03/04/2002,1123.5
04/04/2002,1145.9
05/04/2002,1141.95
08/04/2002,1135.25
09/04/2002,1126.7
10/04/2002,1138.5
11/04/2002,1143.6
12/04/2002,1146.5
15/04/2002,1134.15
16/04/2002,1118.75
17/04/2002,1125.1
18/04/2002,1129
19/04/2002,1100.3
22/04/2002,1104.15
23/04/2002,1106
24/04/2002,1110.6
25/04/2002,1094.3
26/04/2002,1097.4
29/04/2002,1074.2
30/04/2002,1084.5
02/05/2002,1093.3
03/05/2002,1096.95
06/05/2002,1100.95
07/05/2002,1110.7
08/05/2002,1117.6
09/05/2002,1127.6
10/05/2002,1116.4
13/05/2002,1119.65
14/05/2002,1115.1
15/05/2002,1107.8
16/05/2002,1092.8
17/05/2002,1090.65
20/05/2002,1074.35
21/05/2002,1049.2
22/05/2002,1045.3
23/05/2002,1026.75
24/05/2002,1067
27/05/2002,1062.7
28/05/2002,1038.2
29/05/2002,1041.65
30/05/2002,1032.15
31/05/2002,1028.8
03/06/2002,1039.75
04/06/2002,1045.4
05/06/2002,1064.2
06/06/2002,1064.35
07/06/2002,1048.8
10/06/2002,1069.9
11/06/2002,1097.05
12/06/2002,1092.8
13/06/2002,1082.85
14/06/2002,1085.7
17/06/2002,1088.9
18/06/2002,1074.95
19/06/2002,1062.9
20/06/2002,1070.05
21/06/2002,1062.55
24/06/2002,1061.85
25/06/2002,1055.4
26/06/2002,1044.2
27/06/2002,1048.55
28/06/2002,1057.8
01/07/2002,1068.95
02/07/2002,1068.05
03/07/2002,1069.9
04/07/2002,1070.55
05/07/2002,1073.8
08/07/2002,1082.05
09/07/2002,1080.3
10/07/2002,1071.7
11/07/2002,1056.6
12/07/2002,1058.25
15/07/2002,1048
16/07/2002,1035.95
17/07/2002,1032.55
18/07/2002,1041.3
19/07/2002,1035.9
22/07/2002,1012
23/07/2002,1021.9
24/07/2002,1004.05
25/07/2002,1001.55
26/07/2002,973.5
29/07/2002,971.65
30/07/2002,960.65
31/07/2002,958.9
01/08/2002,957.7
02/08/2002,954.75
05/08/2002,963.25
06/08/2002,966.65
07/08/2002,969.1
08/08/2002,953.55
09/08/2002,961.95
12/08/2002,969.85
13/08/2002,976.05
14/08/2002,969.65
16/08/2002,979.25
19/08/2002,979.85
20/08/2002,988.55
21/08/2002,988.45
22/08/2002,985.7
23/08/2002,995.2
26/08/2002,998.85
27/08/2002,987.7
28/08/2002,985.7
29/08/2002,987.25
30/08/2002,1010.6
02/09/2002,1013.5
03/09/2002,1001.1
04/09/2002,1006.95
05/09/2002,1008.6
06/09/2002,995.2
09/09/2002,998.55
11/09/2002,998.85
12/09/2002,1001.65
13/09/2002,992
16/09/2002,985.75
17/09/2002,994.9
18/09/2002,983.6
19/09/2002,976.05
20/09/2002,969.6
23/09/2002,970.3
24/09/2002,966.2
25/09/2002,970.05
26/09/2002,969.9
27/09/2002,976.45
30/09/2002,963.15
01/10/2002,955.2
03/10/2002,948.2
04/10/2002,948.2
07/10/2002,954.75
08/10/2002,960.8
09/10/2002,954.75
10/10/2002,958.45
11/10/2002,971.05
14/10/2002,972.45
16/10/2002,973.6
17/10/2002,973.3
18/10/2002,971.65
21/10/2002,967.35
22/10/2002,962.5
23/10/2002,957.35
24/10/2002,946.9
25/10/2002,932.2
28/10/2002,922.7
29/10/2002,936.9
30/10/2002,937.75
31/10/2002,951.4
01/11/2002,951.45
04/11/2002,962.1
05/11/2002,962.3
07/11/2002,960.7
08/11/2002,956.95
11/11/2002,954.05
12/11/2002,959.85
13/11/2002,962.65
14/11/2002,971.9
15/11/2002,990.35
18/11/2002,996.85
20/11/2002,1001.6
21/11/2002,1008.75
22/11/2002,1020.15
25/11/2002,1026.2
26/11/2002,1036.15
27/11/2002,1031.1
28/11/2002,1049.7
29/11/2002,1050.15
02/12/2002,1067.9
03/12/2002,1055
04/12/2002,1036.4
05/12/2002,1045.95
06/12/2002,1069.8
09/12/2002,1058.65
10/12/2002,1063.7
11/12/2002,1069.75
12/12/2002,1077
13/12/2002,1086.2
16/12/2002,1078.45
17/12/2002,1073.25
18/12/2002,1077.95
19/12/2002,1076
20/12/2002,1079.3
23/12/2002,1076
24/12/2002,1085
26/12/2002,1094.8
27/12/2002,1098.4
30/12/2002,1091.95
31/12/2002,1093.5
01/01/2003,1100.15
02/01/2003,1093.05
03/01/2003,1089.6
06/01/2003,1084.35
07/01/2003,1081.8
08/01/2003,1089.35
09/01/2003,1097.35
10/01/2003,1080.25
13/01/2003,1073.75
14/01/2003,1078.95
15/01/2003,1085
16/01/2003,1088.35
17/01/2003,1086.5
20/01/2003,1076.35
21/01/2003,1077.9
22/01/2003,1082.9
23/01/2003,1070.9
24/01/2003,1056.05
27/01/2003,1037.65
28/01/2003,1046.2
29/01/2003,1037.2
30/01/2003,1034.6
31/01/2003,1041.85
03/02/2003,1055.3
04/02/2003,1054.8
05/02/2003,1047.4
06/02/2003,1063.6
07/02/2003,1057.5
10/02/2003,1048.6
11/02/2003,1048
12/02/2003,1044.45
14/02/2003,1036
17/02/2003,1058.2
18/02/2003,1059.3
19/02/2003,1064.3
20/02/2003,1065.6
21/02/2003,1066.15
24/02/2003,1070.15
25/02/2003,1055.55
26/02/2003,1049.65
27/02/2003,1052.95
28/02/2003,1063.4
03/03/2003,1058.85
04/03/2003,1046.6
05/03/2003,1040.7
06/03/2003,1031.25
07/03/2003,1017.1
10/03/2003,1006.7
11/03/2003,1014.55
12/03/2003,1001.7
13/03/2003,999.65
17/03/2003,993
19/03/2003,1003.9
20/03/2003,1025.25
21/03/2003,1030.55
22/03/2003,1037.15
24/03/2003,1013.9
25/03/2003,1011.3
26/03/2003,1013.85
27/03/2003,1002.7
28/03/2003,1000.6
31/03/2003,978.2
01/04/2003,984.3
02/04/2003,999.4
03/04/2003,1009.15
04/04/2003,1016.95
07/04/2003,1031.5
08/04/2003,1018.1
09/04/2003,1004.85
10/04/2003,962.2
11/04/2003,949.8
15/04/2003,951.2
16/04/2003,958.65
17/04/2003,940.7
21/04/2003,947.2
22/04/2003,943.5
23/04/2003,934.2
24/04/2003,929.7
25/04/2003,924.3
28/04/2003,929.5
29/04/2003,932.3
30/04/2003,934.05
02/05/2003,938.3
05/05/2003,945.4
06/05/2003,951.85
07/05/2003,950.15
08/05/2003,941.55
09/05/2003,937.85
12/05/2003,936
13/05/2003,944.2
14/05/2003,952.15
15/05/2003,959.85
16/05/2003,973.1
19/05/2003,966.55
20/05/2003,971.55
21/05/2003,968
22/05/2003,963.25
23/05/2003,967.9
26/05/2003,982.45
27/05/2003,976.85
28/05/2003,990.8
29/05/2003,1002.6
30/05/2003,1006.8
02/06/2003,1015.15
03/06/2003,1010.65
04/06/2003,1021.05
05/06/2003,1035.05
06/06/2003,1046.4
09/06/2003,1052.1
10/06/2003,1037.8
11/06/2003,1044.1
12/06/2003,1051.3
13/06/2003,1056.2
16/06/2003,1051.8
17/06/2003,1081.95
18/06/2003,1086.75
19/06/2003,1092.55
20/06/2003,1100.25
23/06/2003,1089.2
24/06/2003,1085.35
25/06/2003,1106.65
26/06/2003,1116.35
27/06/2003,1125.55
30/06/2003,1134.15
01/07/2003,1130.7
02/07/2003,1133.8
03/07/2003,1144.65
04/07/2003,1138.45
07/07/2003,1140.55
08/07/2003,1145.9
09/07/2003,1141.05
10/07/2003,1162.35
11/07/2003,1161.65
14/07/2003,1171.5
15/07/2003,1159.85
16/07/2003,1168.75
17/07/2003,1152
18/07/2003,1140
21/07/2003,1115.8
22/07/2003,1109.2
23/07/2003,1119.05
24/07/2003,1139.45
25/07/2003,1162.75
28/07/2003,1169.2
29/07/2003,1174.75
30/07/2003,1183
31/07/2003,1185.85
01/08/2003,1195.75
04/08/2003,1203.6
05/08/2003,1184.45
06/08/2003,1171.05
07/08/2003,1196.95
08/08/2003,1222.65
11/08/2003,1232.85
12/08/2003,1234.75
13/08/2003,1246.9
14/08/2003,1247.75
18/08/2003,1281.4
19/08/2003,1277.7
20/08/2003,1287.4
21/08/2003,1300.95
22/08/2003,1311.15
25/08/2003,1271.1
26/08/2003,1318.2
27/08/2003,1340.3
28/08/2003,1341.05
29/08/2003,1356.55
01/09/2003,1375.95
02/09/2003,1385.45
03/09/2003,1359.35
04/09/2003,1372.7
05/09/2003,1398.4
08/09/2003,1417.35
09/09/2003,1407.05
10/09/2003,1409.55
11/09/2003,1403.15
12/09/2003,1372.1
15/09/2003,1329.25
16/09/2003,1357.95
17/09/2003,1341.6
18/09/2003,1302.35
19/09/2003,1322.15
22/09/2003,1302.9
23/09/2003,1328.2
24/09/2003,1372.05
25/09/2003,1357.2
26/09/2003,1386.95
29/09/2003,1399.95
30/09/2003,1417.1
01/10/2003,1420.85
03/10/2003,1449.3
06/10/2003,1478.9
07/10/2003,1477.85
08/10/2003,1478.6
09/10/2003,1502.1
10/10/2003,1523.1
13/10/2003,1546.75
14/10/2003,1520.8
15/10/2003,1537
16/10/2003,1555.7
17/10/2003,1569.45
20/10/2003,1542.7
21/10/2003,1506.5
22/10/2003,1494.1
23/10/2003,1470.45
24/10/2003,1506.05
25/10/2003,1521.95
27/10/2003,1485.3
28/10/2003,1481.75
29/10/2003,1498.45
30/10/2003,1516.85
31/10/2003,1555.9
03/11/2003,1601.65
04/11/2003,1618.7
05/11/2003,1609.15
06/11/2003,1612.2
07/11/2003,1592.05
10/11/2003,1594.5
11/11/2003,1601.15
12/11/2003,1603.8
13/11/2003,1579.95
14/11/2003,1550.45
15/11/2003,1562.8
17/11/2003,1579.9
18/11/2003,1564.4
19/11/2003,1540.6
20/11/2003,1522.3
21/11/2003,1540.7
24/11/2003,1543.9
25/11/2003,1568.65
27/11/2003,1598.35
28/11/2003,1615.25
01/12/2003,1657.65
02/12/2003,1658.5
03/12/2003,1670.5
04/12/2003,1675.2
05/12/2003,1645.8
08/12/2003,1646.25
09/12/2003,1675.85
10/12/2003,1686.9
11/12/2003,1695.4
12/12/2003,1698.9
15/12/2003,1723.95
16/12/2003,1736.25
17/12/2003,1733.25
18/12/2003,1756.1
19/12/2003,1778.55
22/12/2003,1789.15
23/12/2003,1780.3
24/12/2003,1808.7
26/12/2003,1837.05
29/12/2003,1874.05
