date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-01-02,8.3431,-480312.7778,,,,,,,,,,,-0.7644,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,864563.0,,,,,,,,,,,,,,,,,,,,,,
1998-01-05,8.4181,154864.1629,,,,,,,,,,,0.5845,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1977393.0,,,,,,,50.75,,,,,,,,,,4.38,,,,,
1998-01-06,8.2154,-705579.8371,,,,,,,,,,,-0.5714,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1116949.0,,,,,,,50.7025,,,,,,,,,,1.75,,,,,
1998-01-07,8.1729,-231454.3557,,,,,,,,,,,-0.0802,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-121895.0,,,,,,,50.6555,,,,,,,,,,1.62,,,,,
1998-01-08,8.1627,963030.8295,,,,,,,,,,,0.4259,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1411939.0,,,,,,,50.6089,,,,,,,,,,1.62,,,,,
1998-01-09,8.0877,213803.6083,,,,,,,,,,,-0.4425,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2755791.0,,,,,,,50.5628,,,,,,,,,,1.13,,,,,
1998-01-12,7.9175,168188.0125,,,,,,,,,,,0.0871,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-3762843.0,,,,,,,50.5172,,,,28.1314,34.4067,,,,,2.87,,,,,
1998-01-13,8.0554,836040.0125,,,,,,,,,,,0.2366,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-3094991.0,,,,,,,50.4095,,,,64.6884,42.3555,,,,,1.31,,,,,
1998-01-14,8.4657,1441473.1458,,,,,,,,,,,0.9067,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2350606.0,,,,,,,50.3039,,62.3568,46.373,94.2505,62.3568,,,,,3.0,,,,,
1998-01-15,7.8851,916831.6086,486448.4353,,,,,,,,,,-0.8788,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2893184.0,,,,,,,50.2004,,61.0563,55.2562,24.23,61.0563,,,,,3.63,,,,,
1998-01-16,7.9396,617260.506,292026.7632,,,,,,,,,,-0.3802,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1987584.0,,,,,,,50.099,,49.7604,57.7245,30.8008,49.7604,,,,,2.63,,,,,
1998-01-20,8.5032,1391386.2953,432255.4882,,,,,,,,,,0.8507,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1060117.0,,,,,,,45.13,,49.3806,53.3991,93.1111,49.3806,,,,,3.75,,,,,
1998-01-21,8.5134,2192936.5314,705364.5428,,,,,,,,,,0.3472,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-81954.0,,,,,,,45.1812,,72.7855,57.3088,94.4444,72.7855,,,,,1.44,,,,,
1998-01-22,8.6632,2646442.6914,897264.3394,,,,,,,,,,0.5029,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,703824.0,,,,,,,45.2319,,93.6094,71.9252,93.2727,93.6094,,,,,1.75,,,,,
1998-01-23,8.2376,2136694.2299,732006.624,,,,,,,,,,-0.7877,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,101394.0,,,,,,,45.3523,,78.1437,81.5129,46.714,78.1437,,,,,3.25,,,,,
1998-01-26,8.0877,1985242.2299,549665.8655,,,,,,,,,,-0.6135,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-290458.0,,,,,,,45.5331,,53.4929,75.082,20.4918,53.4929,,,,,1.63,,,,,
1998-01-27,8.0247,1945851.8013,412568.9765,,,,,,,,,,-0.2232,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-658102.0,,,,,,,45.7085,,25.9107,52.5158,10.5263,25.9107,,,,,1.12,,,,,
1998-01-28,8.3227,2096760.7557,366994.1005,,,,,,,,,,0.597,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-28117.0,,,,,,,45.8786,,26.1288,35.1775,47.3684,26.1288,,,,,2.75,,,,,
1998-01-29,8.2308,1992159.809,281704.6135,,,,,,,,,,-0.46,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-631584.0,,,,,,,46.0437,,30.6667,27.5687,34.1053,30.6667,,,,,1.5,,,,,
1998-01-30,8.1557,1761320.7205,147755.1486,,,,,,,48.2685,50.7362,45.8008,-0.1681,-19.563,,,,48.2685,,,,,,,,0.0,,,,,,,,,,,48.595,48.255,,10.74,,,-1143051.0,,8.19,,,,,46.2038,48.2685,39.2605,32.0187,36.3077,39.2605,,,,,1.13,48.2096,,,-57.12,48.2768
1998-02-02,8.2308,1488395.7822,-7314.3991,,,,30.0,70.0,40.0,48.231,50.6758,45.7862,-0.2346,28.1054,-3.4738,,8.2345,48.2667,,,,,,,,0.0,47.8132,,,,,,,,,46.9811,48.595,48.255,24.3875,10.203,-0.75,4.5544,-640621.0,20.6767,8.6505,,-1.5306,0.9847,48.2631,46.3591,48.231,40.0864,36.6712,49.8462,40.0864,,,,,1.69,48.2737,,,-50.08,48.275
1998-02-03,8.4235,1746795.9778,12131.2481,,,,25.0,65.0,40.0,48.228,50.667,45.789,0.3911,64.7645,1.9293,,5.2951,48.3728,,,,,,,,0.0,47.8201,,,,,,,,,52.3963,48.595,48.255,23.0809,9.6928,-0.06,4.4555,-64977.0,20.7595,8.718,,-0.1214,0.9988,50.9646,46.5097,48.228,54.5361,44.6277,77.4545,54.5361,,,,,2.25,48.3543,,,-32.0,48.3844
1998-02-04,8.3587,1551537.296,-43144.3176,,,,20.0,60.0,40.0,48.2655,50.7276,45.8034,-0.4318,68.9465,0.0794,,5.2951,48.4325,,,,,,,,0.0,47.8287,,,,,,,,,51.0976,48.595,48.255,22.5828,9.2082,0.75,4.3553,-517155.0,20.3115,8.2821,,1.5544,1.0155,50.0397,46.6558,48.2655,62.4336,52.352,60.0,62.4336,,,,,0.88,48.4212,,,-38.08,48.458
1998-02-05,8.1676,980865.5931,-243412.1983,,,,15.0,55.0,40.0,48.2595,50.7248,45.7942,-0.8571,9.2535,-5.2552,,10.6713,48.3799,,,,,,,,0.0,47.8289,,,,,,,,,53.0552,48.595,48.255,24.0766,9.7478,-0.12,4.4171,-1187407.0,19.4335,7.868,,-0.25,0.9975,47.3724,46.7975,48.2595,50.8848,55.9515,15.2,50.8848,,,,,1.75,48.4449,,,-56.0,48.4212
1998-02-06,8.3809,1306583.5641,-199574.0498,,,,10.0,50.0,40.0,48.319,50.8079,45.8301,0.4565,41.1072,0.9476,,10.6713,48.4513,,,,,,,,0.0,47.8407,,,,,,,,,59.7204,48.595,48.255,23.1729,9.2604,1.19,4.2421,-676622.0,18.7041,7.4746,,2.4823,1.0248,50.4738,46.935,48.319,45.5111,52.9432,61.3333,45.5111,,,,,1.5,48.4493,,,-36.0,48.5041
1998-02-09,8.2308,611739.5641,-384583.8936,,,-0.0362,5.0,45.0,40.0,48.3565,50.8173,45.8957,-0.6011,40.3579,-3.2764,,5.6855,48.4321,,,,,,,,0.0,47.8435,,,,,,,,,57.8007,48.595,48.255,22.0795,8.7974,0.75,4.2984,-1371466.0,19.7039,7.8508,-0.0748,1.5789,1.0158,48.3618,47.0683,48.3565,32.5139,42.97,21.0084,32.5139,,,,,1.88,48.4565,,,-50.08,48.4976
1998-02-10,8.3809,874139.5641,-341816.6576,,,0.0213,0.0,40.0,40.0,48.488,50.8154,46.1606,0.2879,47.1915,1.0806,,5.6855,48.4986,,,,,,,,0.0,47.8656,,,,,,,,,65.5461,48.595,48.565,21.3028,8.3575,2.63,4.1507,-289066.0,19.0108,7.4583,0.0441,5.6559,1.0566,50.5403,47.1977,48.488,46.775,41.6,57.9832,46.775,100.0,71.2933,,,1.38,48.4818,,,-39.9645,48.5712
1998-02-11,8.3587,273085.4213,-484491.2285,,,0.1633,15.0,35.0,20.0,48.5725,50.8448,46.3002,-0.3393,67.4518,0.4218,,3.1455,48.5464,,,,,,,,0.0,47.8789,,,,,,,,,65.888,48.595,48.565,20.6813,7.9396,1.69,4.068,-1054044.0,19.4199,7.4554,0.3377,3.5722,1.0357,50.2109,47.3232,48.5725,43.8375,41.0421,52.521,43.8375,89.602,72.3816,,,1.12,48.5025,,,-42.2735,48.62
1998-02-12,8.4014,435171.1355,-447240.714,,,0.3015,10.0,30.0,20.0,48.549,50.7827,46.3153,0.1071,40.9209,1.7185,,6.3473,48.6134,,,,,,,,0.0,47.8872,,,,,,,,,62.3773,48.595,48.565,21.3953,8.0427,-0.47,3.9586,-761244.0,18.8413,7.0826,0.6231,-0.9453,0.9905,50.8593,47.4449,48.549,56.3965,49.003,58.6854,56.3965,100.0,96.534,,,1.12,48.5181,,40.1991,-37.833,48.6845
1998-02-13,8.2103,-9213.8645,-532738.8477,,,0.234,5.0,25.0,20.0,48.64,50.6372,46.6428,-0.2467,-7.4401,-4.1664,,7.9488,48.5673,,,,,,,,0.0,47.8909,,,,,,,,,62.7956,48.755,48.565,21.2046,7.8905,1.82,4.0041,-1205629.0,18.0818,6.7285,0.4835,3.93,1.0393,47.9168,47.5629,48.64,37.0688,45.7676,0.0,37.0688,0.0,63.2007,,,1.5,48.5499,,36.4266,-57.7265,48.6446
1998-02-17,8.3689,-46000.1502,-530989.2799,,,0.2584,0.0,20.0,20.0,48.7615,50.5383,46.9847,0.32,39.5278,0.8476,,5.1475,48.6143,,,,,,,,0.0,47.9139,,,,,,,,,68.7413,49.005,48.94,20.1393,7.496,2.43,3.9223,-710429.0,18.1675,6.7621,0.5335,5.2112,1.0521,50.4238,47.6774,48.7615,36.1394,43.2016,49.7326,36.1394,85.201,61.7337,,,1.87,48.5755,,41.0214,-47.541,48.6846
1998-02-18,8.4014,258788.2556,-385023.6658,,,0.3111,0.0,15.0,15.0,48.727,50.4365,47.0175,0.0,42.7667,1.8635,,5.1475,48.6748,,,,,,,,0.0,47.9248,,,,,,,,,68.1039,49.005,49.005,19.7538,7.1212,-0.69,3.7819,-32029.0,17.8197,6.424,0.6414,-1.3817,0.9862,50.9317,47.7885,48.727,36.5419,36.5834,59.893,36.5419,100.0,61.7337,,,0.69,48.5851,,37.8155,-44.8421,48.7311
1998-02-19,8.4014,371593.1752,-254415.8342,,,0.2887,20.0,10.0,-10.0,48.6895,50.3165,47.0625,-0.1494,44.9714,1.8635,,6.0239,48.7296,15.6467,,0.3593,0.2538,,,,0.0,47.9361,,,,,,,0.5094,9.2768,63.7037,49.005,49.005,19.6062,6.8851,-0.75,3.6811,-32029.0,17.3783,6.1028,0.5939,-1.5,0.985,50.9317,47.8963,48.6895,56.5062,43.0625,59.893,56.5062,100.0,95.067,,,0.87,48.6021,,44.4877,-44.8421,48.781
1998-02-20,8.5088,750295.6752,-57360.3954,,,0.2315,15.0,5.0,-10.0,48.6395,50.0399,47.2391,0.6696,123.1385,5.4235,,1.8948,48.8391,17.2118,,0.2924,-0.4278,,,,0.0,47.9565,0.2519,0.1453,0.1066,0.0344,0.2315,0.1971,0.5553,9.6828,62.6359,48.505,49.005,18.9693,6.5409,-1.0,3.5652,449956.0,18.2638,6.2976,0.4753,-1.9654,0.9803,52.7117,48.0008,48.6395,71.123,54.7237,93.5829,71.123,100.0,100.0,,,1.12,48.6464,,47.357,-31.5789,48.8943
1998-02-23,8.6794,800645.7875,44488.2649,,,0.3435,10.0,100.0,90.0,48.7645,50.4642,47.0648,0.5348,259.7944,10.8284,,10.8909,49.0335,18.8672,,-0.0841,-0.4643,,,,0.0,48.04,0.3851,0.2228,0.1623,0.1043,0.3435,0.2392,0.603,10.0948,68.5763,49.005,49.19,17.9449,6.2138,2.5,3.5041,1174223.0,22.3314,7.7327,0.7047,5.1674,1.0517,55.4142,48.1021,48.7645,76.2063,67.9452,75.1429,76.2063,100.0,100.0,,,1.87,48.7338,,51.3364,-16.9922,49.1077
1998-02-24,8.5088,380379.3875,-51611.8891,,,0.3729,5.0,100.0,95.0,48.8835,50.5453,47.2217,-0.3,182.9045,4.5397,,6.8583,49.1141,20.5038,,-0.1854,0.6938,,,,0.0,48.089,0.4053,0.1944,0.2109,0.0946,0.3729,0.2783,0.6525,10.4926,66.5491,49.005,49.255,18.0901,6.4031,2.38,3.6462,473779.0,20.7541,7.3461,0.7628,5.0105,1.0501,52.2698,48.2481,48.8835,69.0624,72.1306,38.4615,69.0624,29.8522,76.6174,,,2.5,48.8293,,43.0274,-38.0952,49.214
1998-02-25,8.7101,464631.8675,-59425.9913,,,0.3633,0.0,95.0,95.0,49.08,50.7945,47.3655,0.2067,228.7676,10.8248,,6.8583,49.2995,22.0674,,0.3629,1.3062,,,,0.0,48.2314,0.5106,0.2397,0.2708,0.0628,0.3633,0.3005,0.7037,10.8983,70.144,49.435,49.565,17.1661,6.083,3.93,3.5611,1000357.0,19.694,6.9788,0.7407,8.3386,1.0834,55.4124,48.4297,49.08,62.7912,69.3533,74.7692,62.7912,99.9599,76.604,,,1.81,48.9355,,49.0679,-17.7106,49.4212
1998-02-26,8.7221,399475.0675,-77952.0157,,,0.5576,0.0,100.0,100.0,49.1925,51.1216,47.2634,0.1667,194.2995,11.1899,,9.1284,49.4738,23.5255,,0.5496,1.1499,,,,0.0,48.3091,0.5929,0.2576,0.3352,0.2286,0.5576,0.329,0.7567,11.3006,69.6221,49.47,49.75,16.4338,5.7788,2.25,3.5251,1407587.0,19.7355,6.9399,1.1356,4.6031,1.046,55.595,48.6022,49.1925,61.7821,64.5452,72.1154,61.7821,100.0,76.604,,,1.5,49.0428,,49.7876,-19.3333,49.6165
1998-02-27,8.8073,276200.7415,-117667.9461,,,0.7032,5.0,100.0,95.0,49.3615,51.5104,47.2126,0.1381,189.2853,13.8423,50.6439,14.0374,49.6791,24.923,,0.9468,2.0372,,,,0.0,48.4627,0.6905,0.2842,0.4063,0.3221,0.7032,0.3811,0.8114,11.7039,75.1785,49.72,50.095,15.5892,5.4899,3.38,3.4917,2127350.0,20.6805,7.2829,1.4303,7.0052,1.0701,56.9212,48.806,49.3615,71.6201,65.3978,67.9758,71.6201,100.0,99.9866,,,1.81,49.1707,,47.3164,-20.4239,49.8486
1998-03-02,8.8602,-38295.2585,-223285.1953,7.5165,,0.9074,0.0,100.0,100.0,49.568,51.8692,47.2668,0.152,177.5929,15.4896,50.9622,15.3627,49.8945,26.0858,,1.7196,0.8908,,,,0.0,48.6805,0.7838,0.302,0.4818,0.4542,0.9074,0.4532,0.8679,12.1063,79.7751,49.91,50.315,15.0277,5.2154,4.13,3.4177,2751350.0,20.4831,7.1087,1.8442,8.6384,1.0864,57.7448,49.0779,49.568,71.078,68.1601,73.1429,71.078,100.0,100.0,,,1.25,49.3242,,45.1132,-18.3236,50.0942
1998-03-03,8.9131,88993.7415,-205692.5522,7.7275,,1.0086,15.0,95.0,80.0,49.768,52.2633,47.2727,0.1667,142.1903,17.1568,51.2878,11.7361,50.1188,27.1859,,1.3265,-0.599,,,,0.0,48.8968,0.8727,0.3127,0.56,0.4778,1.0086,0.5307,0.9261,12.5077,76.1426,50.065,50.315,15.4761,5.3346,4.0,3.3711,3133217.0,19.5918,6.7533,2.0436,8.2902,1.0829,58.5784,49.3821,49.768,72.5662,71.7548,76.5799,72.5662,100.0,100.0,,,1.5,49.5037,,44.2942,-12.2807,50.3496
1998-03-04,8.8807,-98412.9606,-239425.6442,8.1574,,1.1607,10.0,100.0,90.0,49.902,52.5807,47.2233,-0.1011,131.7268,15.6844,51.5286,16.3266,50.3037,28.0598,,1.1801,0.6658,,,,0.0,49.0177,0.9173,0.2858,0.6314,0.5331,1.1607,0.6276,0.986,12.9033,75.9756,50.065,50.565,14.6359,5.0679,2.68,3.3948,2669632.0,20.3475,7.0456,2.3435,5.4273,1.0543,57.8422,49.6619,49.902,67.9631,70.5358,54.1667,67.9631,75.3236,91.7745,,,1.88,49.7015,,42.067,-23.4458,50.5679
1998-03-05,8.6368,-301628.4524,-296119.0524,7.7981,,1.1569,5.0,95.0,90.0,49.9835,52.6466,47.3204,-0.2049,43.8082,5.2089,51.4711,0.9718,50.3348,28.012,,1.6178,0.3642,,,,0.0,49.0483,0.8276,0.157,0.6707,0.4265,1.1569,0.7305,1.0474,13.2805,70.2321,50.065,50.565,18.5778,6.5645,1.63,3.5571,1940447.0,18.9424,6.6933,2.3295,3.3265,1.0333,52.6045,53.38,49.9835,51.663,64.0641,24.2424,51.663,0.0,58.4412,,,2.44,49.9129,,43.5125,-48.8455,50.6372
1998-03-06,8.8381,172356.5476,-141578.4874,7.4568,,1.2576,0.0,90.0,90.0,50.18,52.7723,47.5877,0.5192,61.295,12.121,51.6305,0.9718,50.4753,27.6393,,1.4562,0.039,,,,0.0,49.2084,0.8421,0.1372,0.705,0.4255,1.2576,0.832,1.1105,13.6658,75.4479,50.19,50.69,17.7528,6.2363,3.93,3.4528,2414432.0,18.1012,6.3587,2.5265,8.208,1.0821,56.0605,53.38,50.18,45.0528,54.893,56.7493,45.0528,57.8516,44.3917,,,1.56,50.1396,,48.1374,-29.1822,50.8112
1998-03-09,8.9558,295357.4365,-26349.9291,7.7069,,1.3649,0.0,100.0,100.0,50.3485,53.0802,47.6168,0.4444,109.509,15.8958,51.8878,12.4584,50.6681,27.5181,,1.7196,-0.4398,,,,0.0,49.3709,0.8989,0.1552,0.7438,0.4227,1.3649,0.9423,1.1752,14.0542,75.6432,50.315,50.755,16.6315,5.9245,3.37,3.4513,2979232.0,21.3653,7.6107,2.7332,6.8594,1.0686,57.9479,49.75,50.3485,52.2498,49.6552,75.7576,52.2498,89.4459,49.0992,,,2.25,50.3629,,50.28,-16.7619,51.0321
1998-03-10,9.5426,954273.4795,232839.5793,8.6854,,1.5572,20.0,100.0,80.0,50.733,54.232,47.234,0.9415,215.5659,31.3673,52.728,27.2764,51.1702,27.3772,,1.4268,-1.7347,,,,0.0,50.2442,1.2076,0.3711,0.8365,0.4823,1.5572,1.0749,1.2417,14.473,75.7934,52.035,52.065,15.0726,5.6282,7.69,3.39,3663410.0,26.3791,9.8502,3.0989,15.9378,1.1594,65.6837,49.7863,50.733,77.1823,58.1616,99.04,77.1823,100.0,82.4325,,,3.5,50.6254,,59.6332,-0.7624,51.5647
1998-03-11,9.2543,416110.4795,146470.7346,9.6149,,1.6073,15.0,95.0,80.0,50.989,54.7228,47.2552,-0.7533,180.7584,19.9559,53.1383,27.2764,51.4635,27.0571,,0.8697,-2.8484,,,,0.0,50.5034,1.3009,0.3715,0.9294,0.4158,1.6073,1.1915,1.3099,14.8708,69.5114,52.035,52.065,14.3872,5.3468,5.12,3.4766,3125247.0,25.1795,9.3577,3.1839,10.4213,1.1042,59.9779,49.9106,50.989,82.2659,70.566,72.0,82.2659,56.3756,81.9405,,,1.69,50.902,,55.9753,-22.2363,51.8996
1998-03-12,9.244,416110.4795,97822.5041,10.1737,,1.7815,10.0,90.0,80.0,51.2485,55.1124,47.3846,-0.4058,134.5647,19.5677,53.4734,20.7912,51.7232,26.9436,,-0.432,-1.2162,,,,0.0,50.7484,1.3543,0.3399,1.0144,0.4701,1.7815,1.3114,1.3796,15.264,64.2579,52.035,52.065,15.8904,5.8295,5.19,3.4337,2667469.0,24.2324,8.8898,3.516,10.5918,1.1059,59.7839,50.0324,51.2485,79.8539,79.7674,68.5217,79.8539,38.6917,65.0224,,,1.38,51.1889,,54.6522,-22.9987,52.2045
1998-03-13,9.2389,257386.2037,18524.8216,10.7046,,1.8413,5.0,85.0,80.0,51.494,55.4418,47.5462,-0.2529,120.8769,19.3644,53.7488,20.7912,51.9552,27.749,,-0.2598,2.8767,,,,0.0,50.9614,1.3784,0.2912,1.0872,0.4262,1.8413,1.4151,1.451,15.6529,67.4663,52.035,52.065,15.5034,5.538,4.91,3.3442,2222017.0,23.6422,8.4453,3.62,9.9695,1.0997,59.6822,50.1517,51.494,67.5798,76.5665,62.2177,67.5798,22.4193,39.1622,,,0.87,51.4795,,55.7689,-23.3799,52.4818
1998-03-16,9.3822,465138.2329,50503.7043,11.4206,,1.89,0.0,80.0,80.0,51.8375,55.7501,47.9249,0.635,131.1582,23.2123,54.1303,25.0242,52.2452,29.2583,,1.0903,6.2416,,,,0.0,51.3972,1.4485,0.2891,1.1594,0.3769,1.89,1.5131,1.524,16.0464,72.3692,52.5,52.125,14.9018,5.2611,6.87,3.253,2991261.0,24.8491,8.7731,3.6957,14.2738,1.1427,61.6062,50.2687,51.8375,66.6567,71.3635,69.2308,66.6567,32.0578,31.0563,,,1.37,51.7762,,59.6133,-12.9032,52.8157
1998-03-17,9.1485,-162505.7671,-140710.1804,12.2699,,1.8836,0.0,100.0,100.0,52.066,55.8342,48.2978,-0.9,102.2061,13.8826,54.202,28.4072,52.3771,29.5655,,3.4768,5.4805,,,,0.0,51.5209,1.3777,0.1746,1.2031,0.2902,1.8836,1.5934,1.5985,16.4222,67.0134,52.595,52.38,13.8681,4.9981,4.57,3.4023,2363617.0,24.8734,8.9644,3.6708,9.3151,1.0932,56.9413,50.3833,52.066,45.4638,59.9001,4.943,45.4638,0.0,18.159,,,2.5,52.0508,,48.4027,-33.3333,52.9864
1998-03-18,9.4044,578231.8952,29547.0484,12.4957,,1.8848,5.0,95.0,90.0,52.36,56.121,48.599,0.5682,84.1984,20.7948,54.5276,16.7853,52.6393,29.1139,,4.0548,-2.0178,,,,0.0,51.7796,1.4261,0.1784,1.2477,0.2106,1.8848,1.6743,1.6745,16.8093,59.8064,52.595,52.38,16.2606,6.0682,5.88,3.4236,3254817.0,22.8205,8.5162,3.6543,11.9391,1.1194,60.3974,50.5557,52.36,49.3319,53.8175,73.822,49.3319,74.0878,35.3819,,,3.08,52.3244,,54.6697,-13.3333,53.2782
1998-03-19,9.447,872825.0565,190245.8253,12.7606,,1.9053,0.0,90.0,90.0,52.6665,56.3623,48.9707,0.4086,107.6018,21.8946,54.8449,17.794,52.9003,28.1971,,2.108,-4.957,,,,0.0,52.0488,1.4678,0.1761,1.2917,0.159,1.9053,1.7462,1.7521,17.195,62.803,52.91,52.505,15.845,5.7647,6.13,3.3217,3735469.0,22.7045,8.2604,3.6768,12.4467,1.1245,60.9473,50.7229,52.6665,53.0438,49.2798,80.3665,53.0438,85.8764,53.3214,,,0.93,52.6155,,49.109,-10.3448,53.5658
1998-03-20,9.244,359393.6851,75326.6317,12.7992,,1.8831,0.0,85.0,85.0,52.882,56.4012,49.3628,-0.8914,78.625,13.9653,54.8937,13.5334,53.0231,28.452,,1.0093,-3.1868,,,,0.0,52.1404,1.3888,0.0776,1.3111,0.0793,1.8831,1.8038,1.8312,17.565,58.3285,52.91,52.755,16.4583,5.9765,4.31,3.3864,3184239.0,21.6103,7.8474,3.6202,8.6407,1.0864,56.9827,50.8851,52.882,67.801,56.7256,49.2147,67.801,0.8871,53.6171,,,1.75,52.9158,,48.739,-28.7407,53.7109
1998-03-23,9.3618,479382.6451,59644.6642,12.5761,,2.0208,5.0,80.0,75.0,53.082,56.5779,49.5861,0.46,60.1661,17.2508,55.0524,8.3363,53.2,27.9918,,0.4687,-2.4035,,,,0.0,52.2488,1.3661,0.044,1.3221,0.1655,2.0208,1.8553,1.9117,17.9381,54.9766,52.91,52.755,17.5226,6.3077,4.0,3.3133,3327083.0,20.7098,7.455,3.8687,7.8616,1.0786,58.6254,51.0425,53.082,65.6195,62.1548,67.2775,65.6195,42.0391,42.9342,,,1.5,53.2202,,52.3013,-18.5185,53.9012
1998-03-24,9.5955,785955.351,145352.9326,12.9403,,2.0785,0.0,100.0,100.0,53.4005,56.8316,49.9694,0.6807,111.2271,23.367,55.4293,19.8598,53.4905,27.1666,,-0.0555,-0.9176,,,,0.0,52.5497,1.442,0.0959,1.3461,0.1708,2.0785,1.9076,1.9938,18.3212,60.9995,53.44,53.315,16.3825,5.9923,6.37,3.2825,3978550.0,24.502,8.9622,3.9555,12.7706,1.1277,61.6835,51.1951,53.4005,67.5689,66.9965,86.2144,67.5689,100.0,47.6421,,,2.38,53.5126,,56.4931,-8.8359,54.2029
1998-03-25,9.8309,456581.0958,62400.6037,13.9597,,2.1763,30.0,100.0,70.0,53.729,57.4469,50.0111,0.3709,180.9134,28.9363,55.9955,33.3285,53.8847,26.547,,0.1369,1.659,,,,0.0,52.9437,1.5952,0.1993,1.3959,0.2248,2.1763,1.9515,2.0774,18.7143,63.8611,54.13,54.75,14.8834,5.6927,6.57,3.3474,5254402.0,29.7635,11.3841,4.1159,12.8672,1.1287,64.4681,51.4225,53.729,73.1906,68.793,66.08,73.1906,100.0,80.6797,,,3.5,53.7807,,53.6313,-21.2,54.6057
1998-03-26,9.8411,706659.6618,102363.2307,14.9281,,1.9976,25.0,95.0,70.0,54.057,57.9531,50.1609,0.4151,152.3563,29.1718,56.4848,33.3285,54.2471,26.1298,,1.2304,0.5976,,,,0.0,53.3112,1.7018,0.2447,1.4571,0.0287,1.9976,1.9689,2.1625,19.1041,60.0134,54.16,54.75,14.4615,5.4081,6.56,3.2686,5727765.0,28.9198,10.8149,3.7548,12.83,1.1283,64.5859,51.8389,54.057,73.1115,71.2903,67.04,73.1115,100.0,100.0,,56.8894,1.06,54.0516,,59.7263,-20.6,54.983
1998-03-27,9.691,296407.6618,-21128.8974,15.818,11.6672,1.9201,20.0,90.0,70.0,54.316,58.221,50.411,-0.9469,131.1815,22.8827,56.7366,32.7256,54.4912,25.5951,,0.3857,-0.6239,,,,0.0,53.4961,1.6957,0.1909,1.5048,-0.0521,1.9201,1.9722,2.2491,19.4812,55.4431,54.16,54.75,14.2067,5.2076,5.18,3.2527,5317513.0,28.0283,10.2742,3.5896,10.0329,1.1003,61.4414,52.2344,54.316,62.0267,69.4429,52.96,62.0267,47.2437,82.4146,,57.1097,1.13,54.3188,0.3928,51.3572,-29.4,55.2451
1998-03-30,9.7336,294522.1856,-70327.5197,16.6364,12.1819,1.8831,15.0,85.0,70.0,54.572,58.4916,50.6524,0.0952,114.8018,23.9894,56.9888,32.1864,54.7358,24.9543,,0.3315,2.2168,,,,0.0,53.6822,1.6916,0.1494,1.5422,-0.089,1.8831,1.9722,2.3372,19.8569,52.4408,54.16,54.75,14.1234,5.0073,5.12,3.1317,5436298.0,27.5303,9.7605,3.5024,9.8575,1.0986,61.9947,52.6102,54.572,56.254,63.7974,48.7619,56.254,17.597,54.9469,,57.3331,0.63,54.5817,0.3988,48.0059,-26.9,55.5065
1998-03-31,9.8411,384070.0384,-55568.3193,17.6395,12.8985,1.9154,10.0,80.0,70.0,54.844,58.8357,50.8523,0.4601,125.4923,26.7769,57.3101,36.6985,55.0172,24.2586,,1.526,3.2323,,,,0.0,53.9051,1.7193,0.1417,1.5776,-0.0602,1.9154,1.9756,2.4266,20.2353,56.6903,54.16,54.75,13.4715,4.7569,5.44,3.0839,6020150.0,29.0914,10.2724,3.5451,10.4115,1.1041,63.3884,52.9672,54.844,46.8648,55.0485,38.8724,46.8648,61.9185,42.2531,,57.6578,1.63,54.8537,0.4049,53.6774,-20.6,55.8034
