date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-01-02,1.8021,-80900.0,,,,,,,,,,,-0.6667,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,80900.0,,,,,,,,,,,,,,,,,,,,,,
1998-01-05,1.7986,-82337.1681,,,,,,,,,,,-0.0619,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-81500.0,,,,,,,36.88,,,,,,,,,,1.13,,,,,
1998-01-06,1.7771,294528.8319,,,,,,,,,,,-0.185,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-679700.0,,,,,,,36.8662,,,,,,,,,,2.06,,,,,
1998-01-07,1.7647,229395.4985,,,,,,,,,,,-0.16,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-875100.0,,,,,,,36.8089,,,,,,,,,,0.75,,,,,
1998-01-08,1.7956,317715.4985,,,,,,,,,,,0.5,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-507100.0,,,,,,,36.7527,,,,,,,,,,1.0,,,,,
1998-01-09,1.8021,460767.1114,,,,,,,,,,,0.2097,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-273700.0,,,,,,,36.6976,,,,,,,,,,0.62,,,,,
1998-01-12,1.7956,919367.1114,,,,,,,,,,,0.6,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-732300.0,,,,,,,36.6437,,,,84.0336,78.1556,,,,,1.38,,,,,
1998-01-13,1.8145,1196060.2149,,,,,,,,,,,0.4368,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-350200.0,,,,,,,36.5908,,,,93.1429,86.055,,,,,0.87,,,,,
1998-01-14,1.8425,1394860.2149,,,,,,,,,,,0.8519,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-151400.0,,,,,,,34.0,,92.3922,85.5342,100.0,92.3922,,,,,0.81,,,,,
1998-01-15,1.8395,1397221.5482,509532.0885,,,,,,,,,,0.1733,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-328500.0,,,,,,,34.0294,,92.781,90.4094,85.2,92.781,,,,,0.75,,,,,
1998-01-16,1.833,1329576.7206,433847.6488,,,,,,,,,,-0.4368,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-781200.0,,,,,,,34.0938,,88.4,91.191,80.0,88.4,,,,,0.87,,,,,
1998-01-20,1.7896,1015718.054,263581.016,,,,,,,,,,-0.7467,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1417400.0,,,,,,,34.1569,,62.3048,81.1619,21.7143,62.3048,,,,,1.5,,,,,
1998-01-21,1.7647,636023.4111,49152.6421,,,,,,,,,,-0.5536,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2103300.0,,,,,,,34.2188,,37.8356,62.8468,11.7925,37.8356,,,,,1.12,,,,,
1998-01-22,1.7083,91723.4111,-216222.842,,,,,,,,,,-0.5867,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2647600.0,,,,,,,37.25,,11.1689,37.1031,0.0,11.1689,,,,,1.5,,,,,
1998-01-23,1.7023,98739.4111,-302896.5544,,,,,,,,,,-0.4933,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-3173800.0,,,,,,,37.22,,7.5499,18.8515,10.8571,7.5499,,,,,0.75,,,,,
1998-01-26,1.6649,-343360.5889,-451486.1136,,,,,,,,,,-1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-3615900.0,,,,,,,37.1506,,3.619,7.4459,0.0,3.619,,,,,0.75,,,,,
1998-01-27,1.6739,-193480.5889,-423539.4684,,,,,,,,,,-0.14,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2991400.0,,,,,,,37.0375,,7.0635,6.0775,10.3333,7.0635,,,,,0.5,,,,,
1998-01-28,1.6459,-328900.5889,-416691.3437,,,,,,,,,,-0.504,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-3668500.0,,,,,,,36.886,,8.5726,6.4184,15.3846,8.5726,,,,,1.25,,,,,
1998-01-29,1.6335,-851400.5889,-542258.8069,,,,,,,,,,-0.25,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-4356000.0,,,,,,,36.6667,,12.7393,9.4585,12.5,12.7393,,,,,1.0,,,,,
1998-01-30,1.621,-968218.5889,-581500.423,,,,,,,35.1555,37.9927,32.3183,-0.19,-149.1565,,,,35.1555,,,,,,,,0.0,,,,,,,,,,,34.72,34.69,,7.51,,,-4805300.0,,1.75,,,,,36.4583,35.1555,15.8902,12.4007,19.7861,15.8902,,,,,1.0,35.5806,,,-92.7734,34.5466
1998-02-02,1.6739,-866050.5889,-512182.1366,,,,95.0,50.0,-45.0,35.027,37.9085,32.1455,0.5733,-83.2873,-30.4864,,49.4606,35.0035,,,,,,,,0.0,32.5652,,,,,,,,,24.9188,34.72,34.69,35.6556,7.1345,-2.57,3.1272,-4108700.0,12.0568,2.4125,,-7.1132,0.9289,34.7568,36.1986,35.027,38.0001,22.2099,81.7143,38.0001,,,,,1.38,35.3703,,,-72.0703,34.3947
1998-02-03,1.6898,-901257.7318,-448464.9161,,,,90.0,45.0,-45.0,34.918,37.7999,32.0361,0.2232,-54.8081,-25.4728,,39.8972,34.8965,,,,,,,,0.0,32.6264,,,,,,,,,27.9474,34.72,34.69,33.6717,6.7778,-2.18,3.1081,-3780100.0,14.4661,2.9119,,-6.0455,0.9395,37.2636,35.9545,34.918,58.4467,37.4457,73.8397,58.4467,,,,,1.12,35.1361,,,-65.8203,34.2854
1998-02-04,1.7023,-708085.469,-320165.3409,,,,85.0,40.0,-45.0,34.843,37.7249,31.9611,0.365,-57.8269,-21.6296,,42.9936,34.8235,,,,,,,,0.0,32.6703,,,,,,,,,29.1284,34.72,34.69,33.8605,6.9389,-1.5,3.1318,-3545900.0,13.4989,2.7663,,-4.2099,0.9579,39.1852,35.7251,34.843,79.9807,58.8092,84.3882,79.9807,,,,,1.37,34.8922,,,-60.9375,34.2104
1998-02-05,1.7926,-172514.0404,-68164.12,,,,80.0,35.0,-45.0,34.871,37.7839,31.9581,0.8914,28.893,1.389,,20.1823,34.9299,,,,,,,,0.0,32.7017,,,,,,,,,32.0577,34.72,34.69,30.893,6.5919,0.56,3.0855,-2970900.0,20.5173,4.378,,1.5828,1.0158,50.6945,32.13,34.871,85.5592,74.6622,98.4496,85.5592,,,,,1.87,34.6659,,,-25.5859,34.3149
1998-02-06,1.7612,-855414.0404,-176162.3369,,,,75.0,30.0,-45.0,34.8365,37.7112,31.9618,-0.4112,44.249,-5.1853,,15.9542,34.9661,,,,,,,,0.0,32.7309,,,,,,,,,34.3106,34.72,34.69,29.3441,6.2623,-0.69,3.135,-3653800.0,21.2692,4.5391,,-1.9167,0.9808,47.4073,32.1687,34.8365,84.0888,83.2096,69.4286,84.0888,,,,,1.07,34.4606,,,-37.8906,34.3567
1998-02-09,1.7302,-2162280.0781,-620149.6797,,,-1.1213,70.0,25.0,-45.0,34.7645,37.5775,31.9515,-0.5849,12.0455,-11.1534,,21.1776,34.9398,,,,,,,,0.0,32.773,,,,,,,,,28.1857,34.72,34.69,31.0735,6.6292,-1.44,3.1843,-5127500.0,20.2124,4.3121,-3.2017,-3.9856,0.9601,44.4233,32.2529,34.7645,73.1975,80.9485,51.7143,73.1975,,,,,1.06,34.2843,,,-50.0,34.3427
1998-02-10,1.7457,-2062970.4007,-713805.0881,,,-1.0054,65.0,20.0,-45.0,34.7145,37.4729,31.9561,0.0,11.6731,-7.5891,,21.1776,34.9455,,,,,,,,0.0,32.8054,,,,,,,,,28.0658,34.72,34.69,30.1512,6.2978,-1.0,3.0869,-4614400.0,19.6124,4.0965,-2.8741,-2.7778,0.9722,46.2054,32.3355,34.7145,60.5714,72.6192,60.5714,60.5714,60.9962,64.5595,,,0.62,34.146,,,-43.9453,34.3651
1998-02-11,1.7956,-1796110.0954,-602317.1955,,,-0.7847,60.0,15.0,-45.0,34.6955,37.4127,31.9783,0.7634,55.6951,2.9753,,10.6448,35.0459,,,,,,,,0.0,32.8283,,,,,,,,,27.9892,34.72,34.69,28.2839,5.9829,-0.38,3.033,-4238500.0,22.8417,4.8317,-2.2435,-1.0445,0.9896,51.4877,32.4164,34.6955,64.8151,66.1947,82.1596,64.8151,100.0,71.4346,,,1.31,34.0572,,,-24.4141,34.4876
1998-02-12,1.7771,-1872246.2656,-526177.5485,,,-0.6122,55.0,10.0,-45.0,34.63,37.186,32.074,-0.5957,60.8806,-0.8178,,10.6448,35.1016,,,,,,,,0.0,32.8795,,,,,,,,,26.5819,34.69,34.69,27.02,5.6837,-1.31,3.0432,-4636100.0,21.821,4.5901,-1.7504,-3.5463,0.9645,49.5911,32.4956,34.63,66.6246,64.0037,57.1429,66.6246,73.1535,78.0499,,,0.94,34.0253,,56.8434,-31.6406,34.5766
1998-02-13,1.7831,-1787446.2656,-420213.3703,,,-0.3973,50.0,5.0,-45.0,34.5735,36.9732,32.1738,0.3333,66.4019,0.4343,,10.6448,35.1633,,,,,,,,0.0,32.9244,,,,,,,,,24.663,34.625,34.69,26.0426,5.3995,-1.13,2.9862,-4381700.0,21.0316,4.3606,-1.1354,-3.064,0.9694,50.2171,32.5733,34.5735,70.3658,67.2685,71.7949,70.3658,82.0153,85.0563,,,0.75,34.061,,55.0389,-29.2969,34.6832
1998-02-17,1.7676,-2462246.2656,-553372.2638,,,-0.1516,45.0,0.0,-45.0,34.508,36.7316,32.2844,-1.0,71.126,-2.8467,,10.6448,35.1897,,,,,,,,0.0,32.9693,,,,,,,,,24.1874,34.25,34.565,25.3227,5.1296,-1.31,2.9407,-5056500.0,20.4502,4.1426,-0.4335,-3.5646,0.9644,48.5767,32.6495,34.508,60.2869,65.7591,51.9231,60.2869,44.8909,66.6866,,,0.56,34.1536,,44.1903,-32.0329,34.7658
1998-02-18,1.8021,-1913146.2656,-382826.1508,,,0.1509,40.0,0.0,-40.0,34.5205,36.7773,32.2637,0.913,91.0995,4.4654,,9.0357,35.2792,,,,,,,,0.0,32.9885,,,,,,,,,29.5878,34.315,34.255,24.4461,4.8731,0.25,2.8358,-4507400.0,20.3945,4.0654,0.4315,0.6968,1.007,52.2327,32.7241,34.5205,73.0459,67.8996,95.4198,73.0459,100.0,75.6354,,,0.69,34.2957,,53.4246,-5.8824,34.9202
1998-02-19,1.8549,-1580220.7337,-172324.0579,,,0.4076,35.0,100.0,65.0,34.611,37.1285,32.0935,0.766,143.1667,14.3165,,7.3334,35.4612,15.6467,,0.3919,0.1669,,,,0.0,33.092,,,,,,,0.3575,6.6027,35.79,34.845,34.88,22.2384,4.6294,1.81,2.87,-3881500.0,25.7582,5.3622,1.1641,5.1159,1.0512,57.1582,32.7972,34.611,76.2852,69.8727,81.5126,76.2852,100.0,81.6303,,,1.88,34.4838,,63.1479,-8.0,35.1745
1998-02-20,1.8799,-1349598.7337,2835.9853,,,0.6747,30.0,100.0,70.0,34.783,37.6272,31.9388,0.5,159.9229,18.4897,,10.8101,35.6735,17.2118,,0.4959,0.0284,,,,0.0,33.3797,0.1544,0.6266,-0.4722,0.6747,0.9902,-0.3155,0.3902,6.9136,41.3909,35.095,35.065,21.168,4.398,3.44,2.823,-3274600.0,26.2993,5.4641,1.9242,10.0438,1.1004,59.2449,32.9422,34.783,88.5532,79.2948,88.7273,88.5532,100.0,100.0,,,1.0,34.6992,,64.2619,-5.2811,35.4677
1998-02-23,1.8953,-1108205.8765,151041.368,,,0.9565,25.0,100.0,75.0,34.9765,38.1268,31.8262,0.6607,158.3937,21.0008,,12.5829,35.895,18.8642,,0.4299,0.0336,,,,0.0,33.7161,0.3238,0.6368,-0.313,0.9565,1.0411,-0.0846,0.4244,7.2244,47.5353,35.25,35.16,20.584,4.1781,3.87,2.7337,-2523600.0,26.5098,5.3809,2.7244,11.339,1.1134,60.5004,33.1445,34.9765,87.7769,84.2051,93.0909,87.7769,100.0,100.0,,,0.56,34.9236,,61.5335,-3.1353,35.7741
1998-02-24,1.8923,-1187429.8765,172732.1729,,,1.0824,20.0,100.0,80.0,35.2045,38.5156,31.8934,-0.12,142.6887,20.2461,,13.1567,36.0898,20.5369,,0.3385,0.3313,,,,0.0,34.1543,0.448,0.6088,-0.1608,1.0824,0.935,0.1474,0.4599,7.5316,51.0278,35.25,35.19,20.0638,3.9692,4.56,2.667,-2853700.0,26.1431,5.1718,3.0794,13.6609,1.1366,60.1231,33.3968,35.2045,90.2621,88.8641,88.968,90.2621,95.4357,98.4786,,,0.5,35.1669,,62.3708,-5.0654,36.0563
1998-02-25,1.9268,-1042279.8765,212086.8501,,,1.2867,15.0,100.0,85.0,35.458,38.9952,31.9208,0.63,150.679,25.8452,,19.0308,36.3317,22.2728,,0.4237,1.6735,,,,0.0,34.6651,0.5952,0.6048,-0.0096,1.2867,0.9092,0.3775,0.4969,7.8426,55.2703,35.565,35.505,19.0501,3.7707,5.07,2.6178,-2563400.0,28.0051,5.5432,3.6533,15.1073,1.1511,62.9226,33.688,35.458,91.3572,89.7987,92.0128,91.3572,100.0,98.4786,,,1.0,35.4313,,62.5382,-3.7037,36.3826
1998-02-26,1.9672,-762366.0834,297969.3476,,,1.5456,10.0,100.0,90.0,35.78,39.5297,32.0303,0.931,166.9513,31.7647,,24.3328,36.6278,24.2423,,1.302,2.5839,,,,0.0,35.4448,0.7684,0.6224,0.146,1.5456,0.9284,0.6173,0.5352,8.1586,60.1417,35.97,35.815,18.2077,3.5822,6.44,2.5461,-2238700.0,29.9181,5.8861,4.3714,19.5152,1.1952,65.8824,34.0514,35.78,92.8603,91.4932,97.6,92.8603,100.0,98.4786,,,0.87,35.7138,,67.1459,-0.8141,36.7618
1998-02-27,1.9642,-755892.7501,308074.6711,,,1.7568,5.0,100.0,95.0,36.1115,39.9031,32.3199,-0.16,147.3554,30.9496,38.3593,26.379,36.8899,26.4938,,1.9902,1.6728,,,,0.0,36.139,0.8906,0.5957,0.2949,1.7568,0.9002,0.8566,0.5748,8.4708,65.9295,35.97,35.94,17.5053,3.4031,6.63,2.5177,-2724200.0,30.0498,5.8418,4.9471,20.2443,1.2024,65.4748,34.4873,36.1115,90.72,91.6458,82.5472,90.72,92.9239,97.6413,,,0.75,36.0032,,65.3742,-4.8556,37.1047
1998-03-02,1.9268,-935969.5358,226904.7197,19.7065,,1.8075,0.0,95.0,95.0,36.418,39.9762,32.8598,-0.7768,107.6034,21.0936,38.535,18.0457,37.0556,29.0275,,2.1681,0.2891,,,,0.0,36.4972,0.9163,0.4971,0.4192,1.8075,0.7332,1.0743,0.6158,8.7724,66.2918,36.5,36.315,19.6695,3.8529,6.13,2.5833,-3049500.0,28.3317,5.5497,5.0659,18.8615,1.1886,60.5468,34.9609,36.418,74.7157,86.0987,44.0,74.7157,7.3576,66.7605,,,1.12,36.2925,,59.3153,-16.3028,37.3445
1998-03-03,1.9203,-755349.9956,230540.9824,19.3106,,1.8786,10.0,90.0,80.0,36.665,40.0782,33.2518,0.4253,77.9929,19.4532,38.6561,11.7883,37.1932,31.7247,,1.8887,-0.6586,,,,0.0,36.7286,0.9156,0.3972,0.5185,1.8786,0.6123,1.2663,0.6581,9.0696,61.0802,36.66,36.315,21.3579,4.1603,4.94,2.5754,-3474200.0,27.0663,5.2722,5.2404,14.7199,1.1472,59.7266,35.3919,36.665,53.2341,72.8899,33.1551,53.2341,0.0,33.4272,,,0.87,36.5802,,59.8459,-18.1951,37.5428
1998-03-04,1.917,-920535.7099,158511.1824,19.1675,,1.9054,5.0,85.0,80.0,36.89,40.128,33.652,-0.3304,78.7255,17.9013,38.7321,16.4502,37.3062,32.7215,,1.6861,-0.034,,,,0.0,36.8979,0.8951,0.3013,0.5938,1.9054,0.4727,1.4327,0.7016,9.3627,61.1201,36.785,36.315,20.139,3.9522,4.5,2.6002,-3772600.0,28.0694,5.5086,5.287,13.2822,1.1328,58.9506,35.7842,36.89,34.631,54.1936,26.738,34.631,0.0,2.4525,,,1.12,36.8712,,54.2301,-19.9418,37.7061
1998-03-05,1.9045,-842948.4083,139321.2072,18.7955,,1.9538,0.0,80.0,80.0,37.09,40.108,34.072,-0.1905,49.8071,14.6352,38.7458,11.7265,37.3847,32.6327,,2.0792,-0.262,,,,0.0,37.0027,0.8489,0.2041,0.6448,1.9538,0.379,1.5748,0.7464,9.6504,60.0463,37.065,37.0,21.4523,4.1346,4.0,2.569,-4148600.0,27.1519,5.2331,5.395,11.7199,1.1172,57.3176,36.1411,37.09,26.2977,38.0543,19.0,26.2977,0.0,-0.0,,,0.63,37.1503,,55.78,-29.4545,37.8242
1998-03-06,1.901,-855180.1543,114913.2793,18.442,,1.9201,0.0,75.0,75.0,37.196,40.1939,34.1981,-0.1111,43.7281,13.7069,38.7386,11.7265,37.449,31.8663,,1.9863,-3.1021,,,,0.0,37.0487,0.7974,0.1221,0.6753,1.9201,0.2382,1.6819,0.7923,9.9345,53.1651,37.065,37.19,20.7387,3.9279,2.12,2.5278,-4919200.0,26.2487,4.9715,5.2733,5.8987,1.059,56.8534,36.4659,37.196,21.1508,27.3598,17.7143,21.1508,0.0,-0.0,,,0.63,37.4049,,53.4095,-33.0078,37.9166
1998-03-09,1.9545,-432885.4735,228848.0455,18.5731,,1.8363,10.0,70.0,60.0,37.387,40.3666,34.4074,0.734,67.773,23.6551,38.9208,21.0632,37.6091,30.6927,,0.742,-4.7396,,,,0.0,37.2512,0.8334,0.1264,0.707,1.8363,0.0707,1.7657,0.8395,10.2265,52.8994,37.065,37.19,18.7768,3.7315,3.82,2.5759,-4343900.0,28.7975,5.7229,5.0097,10.8185,1.1082,61.8276,36.7615,37.387,41.1388,29.5291,86.7021,41.1388,100.0,33.3333,,,1.88,37.6539,,58.0567,-12.1094,38.1008
1998-03-10,2.0294,-71202.4735,369734.3094,19.3007,,1.7687,5.0,100.0,95.0,37.684,40.7128,34.6552,0.625,137.2754,34.7547,39.3439,33.1252,37.8968,29.5469,,-0.4973,-3.2317,,,,0.0,37.8355,0.9717,0.2118,0.7599,1.7687,-0.0506,1.8192,0.8879,10.5305,64.0084,37.815,37.815,16.9782,3.5449,5.94,2.6029,-3769800.0,33.7979,7.0568,4.7842,17.1231,1.1712,67.3773,37.0304,37.684,64.615,42.3015,89.4286,64.615,100.0,66.6667,,,2.0,37.9029,,62.4982,-5.8085,38.4097
1998-03-11,2.0169,-66005.1401,395411.0862,19.9919,,1.7047,0.0,95.0,95.0,37.953,40.9358,34.9702,-0.4933,139.8469,31.4031,39.6565,33.1252,38.1333,29.1409,,-0.9351,-0.9951,,,,0.0,38.212,1.049,0.2313,0.8177,1.7047,-0.1322,1.8369,0.9376,10.829,69.032,38.035,37.94,16.3597,3.3677,5.38,2.5809,-4159600.0,32.5666,6.7039,4.5786,15.3714,1.1537,65.7015,37.4274,37.953,86.1388,63.9642,82.2857,86.1388,84.0761,94.692,,,0.75,38.1383,,64.6224,-10.1307,38.6664
1998-03-12,2.0169,338994.8599,498832.3961,20.2435,,1.658,0.0,90.0,90.0,38.172,41.192,35.152,0.38,115.3704,31.4031,39.919,25.0238,38.3472,29.1118,,-0.9333,1.1112,,,,0.0,38.4832,1.0977,0.224,0.8737,1.658,-0.1679,1.8259,0.9886,11.1245,64.5711,38.035,38.125,18.5799,3.8193,4.38,2.5757,-4159600.0,30.9823,6.3687,4.4236,12.1667,1.1217,65.7015,37.7847,38.172,84.6667,78.4735,82.2857,84.6667,84.0761,89.3841,,,1.0,38.3492,,67.676,-10.7826,38.8976
1998-03-13,2.0604,557661.5265,565368.4717,20.8713,,1.6025,5.0,100.0,95.0,38.453,41.5201,35.3859,0.58,151.5864,37.4062,40.2959,32.8001,38.6237,28.871,,-0.477,3.2825,,,,0.0,38.9627,1.1927,0.2552,0.9375,1.6025,-0.2006,1.8031,1.0408,11.4258,65.9009,38.345,38.375,17.2546,3.6283,5.62,2.5771,-3831600.0,34.0984,7.1703,4.2445,15.7732,1.1577,68.7031,38.1062,38.453,86.1071,85.6375,93.75,86.1071,100.0,89.3841,,,1.5,38.5458,,73.2566,-4.0,39.1907
1998-03-16,2.0229,491143.2784,520025.7445,21.391,,1.5154,0.0,95.0,95.0,38.6905,41.616,35.765,-0.5474,119.521,27.2972,40.477,31.2646,38.8024,28.1843,,0.5944,5.0795,,,,0.0,39.1441,1.1937,0.205,0.9888,1.5154,-0.2473,1.7628,1.0941,11.7165,62.5179,38.345,38.47,16.7094,3.5669,4.75,2.6628,-4532600.0,31.91,6.8118,3.9953,13.2867,1.1329,63.6486,38.4795,38.6905,78.6786,83.1508,60.0,78.6786,0.0,61.3587,,,1.37,38.7254,,70.8205,-16.5017,39.3857
1998-03-17,2.0544,677281.988,513427.3323,21.9055,,1.4374,5.0,90.0,85.0,38.975,41.679,36.271,0.5376,128.883,31.7377,40.7398,31.6804,39.0241,27.1568,,2.3312,4.0297,,,,0.0,39.4441,1.2312,0.1939,1.0372,1.4374,-0.2733,1.7108,1.1487,12.0106,67.9084,38.69,38.47,15.9767,3.3886,5.69,2.6039,-4228900.0,30.7937,6.5312,3.7674,16.0553,1.1606,65.8689,38.8118,38.975,78.7657,81.1838,82.5472,78.7657,43.9269,47.9756,,,0.93,38.9026,,72.109,-6.1056,39.618
1998-03-18,2.1043,1199701.988,630277.3154,22.7425,,1.4429,0.0,100.0,100.0,39.275,41.9812,36.5688,0.6,163.1738,38.059,41.1398,38.6466,39.3199,26.1728,,2.8912,-0.1035,,,,0.0,39.8666,1.3263,0.2312,1.095,1.4429,-0.2111,1.654,1.2045,12.3118,69.3156,39.66,39.065,15.0434,3.2191,6.0,2.5634,-3358200.0,33.9952,7.2746,3.7537,16.6067,1.1661,69.0295,39.1075,39.275,78.0713,78.5052,91.6667,78.0713,100.0,47.9756,,,1.25,39.0862,,70.8469,-3.7707,39.9185
1998-03-19,2.0978,1199701.988,620781.6434,23.5377,,1.4654,0.0,95.0,95.0,39.5155,42.2918,36.7392,0.0,148.0827,36.3314,41.4527,38.6466,39.5751,25.2899,,2.0105,-1.5864,,,,0.0,40.1363,1.3753,0.2242,1.1511,1.4654,-0.1381,1.6035,1.2616,12.6087,69.6831,39.91,39.69,14.6823,3.0582,4.81,2.5023,-4017700.0,33.1791,6.9109,3.7856,12.9336,1.1293,68.1657,39.5002,39.5155,86.3379,81.0583,84.8,86.3379,83.9472,75.958,,,0.5,39.2845,,69.264,-7.0632,40.178
1998-03-20,2.0794,991736.4708,494291.509,24.0325,,1.5197,0.0,90.0,90.0,39.7125,42.5019,36.9231,-0.5747,117.4052,31.4051,41.6466,33.4336,39.7708,24.1866,,1.7249,-1.5692,,,,0.0,40.2763,1.3685,0.1739,1.1946,1.5197,-0.0486,1.5683,1.3197,12.8989,64.1822,40.035,39.94,15.8551,3.2753,3.94,2.5028,-4506700.0,31.7818,6.5654,3.904,10.4537,1.1045,65.7026,39.8457,39.7125,82.1556,82.1883,70.0,82.1556,38.1716,74.0396,,,0.87,39.5066,,68.0683,-15.3689,40.3794
1998-03-23,2.0479,439376.4708,221859.0442,24.0814,,1.5523,50.0,85.0,35.0,39.8625,42.5893,37.1357,-0.552,80.8491,23.4123,41.6909,25.0092,39.8879,22.9694,,1.0018,-1.7995,,,,0.0,40.3189,1.2973,0.0822,1.2151,1.5523,0.008,1.5443,1.379,13.1799,55.4007,40.035,39.94,17.9237,3.7415,3.0,2.5666,-5427300.0,29.8786,6.2371,3.9668,7.8947,1.0789,61.7062,40.1499,39.8625,61.9333,76.8089,31.0,61.9333,0.0,40.7063,,,1.25,39.7425,,59.7869,-28.2787,40.502
1998-03-24,2.0479,439376.4708,90240.3954,24.1278,,1.5954,45.0,80.0,35.0,40.0155,42.635,37.396,0.0,61.0375,23.4123,41.721,25.0092,39.9938,21.7942,,0.5803,0.0605,,,,0.0,40.3606,1.2268,0.0093,1.2174,1.5954,0.0633,1.5321,1.4394,13.4581,52.0632,40.095,39.94,17.4829,3.5544,3.06,2.4992,-5427300.0,29.1438,5.9252,4.0559,8.0654,1.0807,61.7062,40.4175,40.0155,38.7791,60.956,15.3374,38.7791,0.0,12.7239,,,0.5,39.9714,,56.6645,-28.2787,40.6103
1998-03-25,2.0978,1282913.8754,296590.9956,24.4812,,1.5822,40.0,75.0,35.0,40.184,42.8583,37.5097,0.7634,87.7355,30.8138,41.9204,31.1976,40.1849,20.925,,1.2947,0.3539,,,,0.0,40.4712,1.2373,0.0159,1.2214,1.5822,0.0585,1.5237,1.501,13.7436,55.1804,40.095,39.94,16.3724,3.3767,3.37,2.4737,-4498700.0,31.2201,6.439,3.9969,8.7238,1.0872,65.4069,40.653,40.184,43.2236,47.9787,83.3333,43.2236,57.291,19.097,,,1.31,40.1905,,63.4621,-7.7869,40.7993
1998-03-26,2.0919,1703144.3102,487754.0162,24.8171,,1.4653,35.0,70.0,35.0,40.306,43.055,37.557,0.1884,84.7485,29.2362,42.0626,31.1976,40.3463,20.3122,,1.1979,-1.1463,,,,0.0,40.537,1.2218,0.0004,1.2215,1.4653,-0.0432,1.5085,1.5636,14.0249,56.0628,40.095,39.94,15.7688,3.2079,2.44,2.4463,-5007400.0,30.0691,6.117,3.6808,6.1866,1.0619,64.6181,40.75,40.306,58.0014,46.668,75.3333,58.0014,72.8639,43.3849,,42.0906,0.75,40.4075,,63.8578,-10.2459,40.9609
1998-03-27,2.0794,1568077.6435,478640.0383,25.2083,22.4574,1.3987,30.0,65.0,35.0,40.4185,43.1907,37.6463,-0.4933,78.7103,25.9063,42.132,32.6422,40.4686,19.8876,,0.5567,-1.6335,,,,0.0,40.5814,1.1759,-0.0365,1.2124,1.3987,-0.0968,1.4955,1.6273,14.301,55.8358,40.095,39.94,15.1797,3.0475,2.25,2.428,-5412600.0,29.8922,6.0012,3.4985,5.7136,1.0571,62.9532,40.75,40.4185,74.1449,58.4566,63.7681,74.1449,33.6955,54.6168,,42.1096,0.75,40.6193,0.4804,58.4646,-15.3689,41.087
1998-03-30,2.1043,1825077.6435,513171.5893,25.58,22.4453,1.3737,25.0,60.0,35.0,40.5935,43.3337,37.8533,0.6377,82.8325,29.7186,42.275,32.6422,40.6268,19.6938,,-0.1352,-1.461,,,,0.0,40.7055,1.1664,-0.0368,1.2032,1.3737,-0.1147,1.4884,1.692,14.5793,58.6028,40.095,39.94,14.6497,2.8951,3.5,2.3611,-5155600.0,28.8485,5.7011,3.4215,9.0603,1.0906,64.8593,40.9456,40.5935,79.7005,70.6156,100.0,79.7005,85.2035,63.921,,42.2409,0.69,40.8289,0.4771,61.4833,-5.123,41.25
