date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,AROONOSC,BBANDS,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,HT_SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACDEXT,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,STOCHF,STOCHRSI,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2017-08-17 00:00:00,5.9234,162058829.8067,-6621339.9121,21.1895,23.4781,-0.4435,30.0,-65.0,6.1951,0.3137,-135.5341,-35.2196,6.6049,33.7884,7.101,19.0616,-7.311,-0.3863,-0.1273,7.2979,1.0,7.4573,-0.0908,-0.1962,12.119000000000002,14.9301,7.135,7.2237,28.7422,2.2648,-1.5,6.2046,27549729.0,14.2245,1.1209,-6.0076,-19.1083,0.8089,32.3902,7.9689,7.2715,19.5415,19.8246,10.3543,7.2817,6.4735,0.255,7.3411,-0.4798,38.6588,-91.8555,6.9952
2017-08-18 00:00:00,6.1286,161683686.3484,-5712267.0665,21.1293,23.1485,-0.4896,25.0,-65.0,6.1157,0.3958,-90.1782,-27.1124,6.5558,19.9859,7.0504,20.7771,-8.3746,-0.3324,-0.1456,7.2644,1.0,7.386,-0.0673,-0.2468,12.1105,19.7825,7.135,7.2237,27.0103,2.1516,-1.12,6.0623,36553172.0,18.0122,1.4348,-6.6738,-14.5644,0.8544,36.4438,7.8615,7.2155,23.5252,31.3408,43.6876,7.2317,6.4382,0.48,7.2485,-0.4985,40.0452,-81.3156,6.9284
2017-08-21 00:00:00,6.0353,155676238.5484,-6732537.2872,21.0721,22.6415,-0.5217,20.0,-65.0,6.0287,-0.05,-87.0037,-29.145,6.4976,19.9859,6.9952,22.7271,-8.7617,-0.32299999999999995,-0.1523,7.2438,1.0,7.3111,-0.0525,-0.2997,12.1019,19.686,7.135,7.2237,26.3148,2.044,-1.14,6.0028,29878230.0,17.5484,1.3631,-7.1608,-14.9803,0.8502,35.4275,7.7606,7.1585,31.4841,43.287,70.9463,7.1774,6.3886,0.2,7.1516,-0.5162,39.985,-86.1065,6.8574
2017-08-22 00:00:00,6.2032,159522098.6835,-5314188.9448,20.980999999999998,22.1164,-0.5641,15.0,-65.0,6.0101,0.7027,-69.9148,-22.6636,6.4824,19.2491,6.9623,24.9143,-8.7148,-0.3567,-0.1515,7.2378,1.0,7.232,-0.0259,-0.3585,12.0931,18.0447,7.075,7.2237,25.5867,1.9418,-1.35,5.7062,35570103.0,17.3263,1.3149,-7.7799,-16.875,0.8313,38.6682,7.6658,7.091,44.8412,59.8958,93.9254,7.1205,6.3997,0.21,7.0563,-0.5305,41.3887,-77.4829,6.809
2017-08-23 00:00:00,6.2405,161559849.0681,-3602472.3237,20.7258,21.616,-0.5618,10.0,-65.0,6.001,0.3846,-57.7494,-21.2403,6.4787,15.8782,6.9364,27.3483,-9.1108,-0.4317,-0.1583,7.234,1.0,7.1767,-0.0022,-0.41,12.0842,21.1285,7.075,7.2237,24.6961,1.8447,-1.19,5.5828,40868254.0,17.9281,1.3392,-7.7828,-15.1015,0.8490000000000001,39.3798,7.5766,7.0315,56.3887,65.9833,93.9254,7.0627,6.4239999999999995,0.26,6.9669,-0.5411,43.9303,-75.5665,6.7708
2017-08-24 00:00:00,6.1752,161306714.1269,-2655270.0669,20.4834,20.9392,-0.5438,5.0,-65.0,5.9997,0.0,-57.3724,-22.8885,6.4649,15.8782,6.9062,29.2719,-8.8309,-0.4574,-0.1535,7.2279,1.0,7.1172,0.0114,-0.4526,12.0752,21.4764,7.075,7.2237,24.1183,1.7525,-1.25,5.4881,36564960.0,17.5087,1.2722,-7.5898,-15.8831,0.8412,38.5557,7.4928,6.968999999999999,65.4009,70.3236,93.0496,7.0049,6.4302,0.17,6.8839999999999995,-0.5489,42.5744,-78.9201,6.7316
2017-08-25 00:00:00,6.3805,164638467.7566,-966286.6191,19.8762,20.2849,-0.5166,0.0,-65.0,6.0418,0.7037,-24.0017,-14.9315,6.4949,8.3377,6.8999,30.1224,-4.8378,-0.1222,-0.0843,7.2187,1.0,7.0973,0.0365,-0.4832,12.065999999999999,20.5414,6.99,7.06,23.1459,1.6649,-1.04,5.257999999999999,43484756.0,19.5833,1.4086,-7.2498,-13.198,0.868,42.5343,7.4141,6.9170000000000025,70.0998,73.9926,93.0496,6.949,6.4964,0.29,6.8111,-0.5518,51.32899999999999,-62.5,6.7193
2017-08-28 00:00:00,6.2219,162773562.3663,-780873.5947,19.4802,19.8137,-0.489,15.0,-45.0,6.064,-0.5122,-34.9988,-19.1877,6.4918,11.9562,6.877999999999999,31.7433,-4.1476,0.0672,-0.0723,7.2123,1.0,7.0667,0.0424,-0.5023,12.0567,20.6134,6.98,7.06,23.4925,1.7016,-1.04,5.4298,36533745.0,18.4748,1.3382,-6.9009,-13.489,0.8651,40.4062,7.34,6.865,68.4396,61.0026,75.2197,6.8956,6.5101,0.41,6.7483,-0.5522,48.4319,-72.1591,6.6958
2017-08-29 00:00:00,6.1752,162699564.7563,-657578.9975,19.104,19.430999999999997,-0.466,10.0,-45.0,6.0718,0.2071,-47.6446,-20.4204,6.4818,11.9562,6.8535,33.817,-4.2907,0.2147,-0.0748,7.2091,1.0,7.039,0.0437,-0.5107,12.0472,21.0907,6.98,7.06,22.8512,1.6165,-0.9,5.3431,31924410.0,17.9705,1.2713,-6.6108,-11.9681,0.8803,39.7898,7.2704,6.82,61.7611,50.2883,59.1764,6.8449,6.5115,0.1931,6.6954,-0.551,49.3221,-75.0,6.6725
2017-08-30 00:00:00,6.0353,158367817.7563,-1925643.5261,18.9237,19.06,-0.4213,5.0,-45.0,6.1125,-0.5789,-73.0533,-24.0775,6.4476,15.4984,6.8169,35.2047,-1.7879,0.3832,-0.0312,7.1997,1.0,6.9822,0.0354,-0.5082,12.0376,15.634,6.92,7.06,23.8181,1.6507,-1.22,5.3559,20166811.0,17.426,1.2077,-6.0273,-15.8648,0.8414,37.9612,7.205,6.7589999999999995,45.75899999999999,25.9863,25.8431,6.7966,6.4766,0.21,6.6526,-0.5498,51.2311,-83.5227,6.6391
2017-08-31 00:00:00,6.1099,160961178.7563,-1444178.3764,18.7524,18.7075,-0.3743,0.0,-45.0,6.1477,-0.0667,-59.4284,-20.9568,6.4344,15.4984,6.7915,35.6955,0.6541,0.2135,0.0114,7.1864,1.0,6.9524,0.0362,-0.4954,12.0279,21.1606,6.92,6.92,23.2876,1.5682,-0.91,5.1404,27946894.0,17.0378,1.1473,-5.3945,-12.1984,0.878,39.5216,7.1435,6.7135,32.6084,21.5507,21.713,6.7508,6.4716,0.15,6.6246,-0.5474,49.9643,-75.0,6.6192
