date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Signal,MACDEXT,MACD_Hist,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-01-02,15.5442,-57265.9574,,,,,,,,,,,-0.5319,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,76900.0,,,,,,,,,,,,,,,,,,,,,,
1998-01-05,15.3706,-146669.9574,,,,,,,,,,,-0.81,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-67300.0,,,,,,,16.94,,,,,,,,,,1.0,,,,,
1998-01-06,15.3706,-233696.9845,,,,,,,,,,,-0.8378,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-67300.0,,,,,,,16.9281,,,,,,,,,,0.37,,,,,
1998-01-07,14.4064,-334508.9845,,,,,,,,,,,-0.7067,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-311200.0,,,,,,,16.9163,,,,,,,,,,1.5,,,,,
1998-01-08,13.6253,-461708.9845,,,,,,,,,,,-1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-438400.0,,,,,,,16.868,,,,,,,,,,0.81,,,,,
1998-01-09,12.1789,-1019433.8365,,,,,,,,,,,-0.8462,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1046500.0,,,,,,,16.7859,,,,,,,,,,1.69,,,,,
1998-01-12,12.0535,-601987.8188,,,,,,,,,,,0.1681,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1588700.0,,,,,,,16.6168,,,,21.0526,7.5744,,,,,1.13,,,,,
1998-01-13,13.0757,-217470.4855,,,,,,,,,,,0.7067,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1164600.0,,,,,,,16.361,,,,45.7778,22.8337,,,,,1.5,,,,,
1998-01-14,13.8664,-144873.8753,,,,,,,,,,,0.5847,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-896900.0,,,,,,,16.1179,,50.6792,27.0291,85.2071,50.6792,,,,,1.25,,,,,
1998-01-15,13.9242,-45473.8753,106754.8127,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-797500.0,,,,,,,15.887,,73.2689,48.9272,88.8218,73.2689,,,,,0.19,,,,,
1998-01-16,14.4642,-20324.8187,133937.7027,,,,,,,,,,0.4717,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-649400.0,,,,,,,15.6677,,87.6204,70.5228,88.8325,87.6204,,,,,1.06,,,,,
1998-01-20,15.0042,-40573.3036,126439.1213,,,,,,,,,,-0.4444,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-495200.0,,,,,,,11.5,,87.8731,82.9208,85.9649,87.8731,,,,,1.12,,,,,
1998-01-21,15.0717,31013.7932,134654.7669,,,,,,,,,,0.1129,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-378400.0,,,,,,,11.5462,,85.0396,86.8444,80.3213,85.0396,,,,,0.62,,,,,
1998-01-22,14.8306,-4637.8197,114430.6754,,,,,,,,,,-0.5968,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-562600.0,,,,,,,11.5919,,75.5713,82.828,60.4278,75.5713,,,,,0.62,,,,,
1998-01-23,14.4064,-121061.8197,58710.3947,,,,,,,,,,-0.7467,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-701200.0,,,,,,,11.6372,,57.6443,72.7517,32.1839,57.6443,,,,,0.75,,,,,
1998-01-26,14.281,-153513.8197,20252.7895,,,,,,,,,,-0.64,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-743900.0,,,,,,,11.682,,32.3304,55.182,4.3796,32.3304,,,,,0.5,,,,,
1998-01-27,14.9464,47886.1803,66760.7883,,,,,,,,,,0.7126,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-542500.0,,,,,,,11.7264,,38.0807,42.6851,77.6786,38.0807,,,,,0.87,,,,,
1998-01-28,15.7274,237907.8019,140179.0503,,,,,,,,,,0.9189,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-315700.0,,,,,,,11.7704,,59.5366,43.3159,96.5517,59.5366,,,,,0.87,,,,,
1998-01-29,16.1517,284057.8019,172154.3347,,,,,,,,,,0.63,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-138200.0,,,,,,,11.8624,,86.457,61.3581,85.1406,86.457,,,,,1.0,,,,,
1998-01-30,16.0939,223171.4383,150211.8049,,,,,,,15.0575,17.387,12.728,-0.8409,124.0212,,,,15.0575,,,,,,,,0.0,,,,,,,,,,,14.625,14.31,,5.01,,,-227500.0,,5.73,,,,,12.0201,15.0575,88.1411,78.0449,82.7309,88.1411,,,,,0.44,14.7215,,,-7.6512,15.2963
1998-02-02,15.4864,167871.4383,109984.2423,,,,30.0,90.0,60.0,15.0545,17.3787,12.7303,-1.0,90.9486,-0.5882,,1.1521,15.153,,,,,,,,0.0,16.6871,,,,,,,,,44.7643,14.625,14.31,30.8636,5.3195,-0.06,5.6351,-282800.0,31.5831,5.4435,,-0.3722,0.9963,49.7059,12.1731,15.0545,75.1004,83.2328,57.4297,75.1004,,,,,0.81,14.8401,,,-18.8612,15.3918
1998-02-03,15.6117,145871.4383,76528.9447,,,,25.0,85.0,60.0,15.067,17.4127,12.7213,-0.24,82.8947,0.7434,,1.1521,15.2517,,,,,,,,0.0,16.684,,,,,,,,,45.9371,14.625,14.31,30.2901,5.0535,0.25,5.4061,-232800.0,30.9962,5.1713,,1.5684,1.0157,50.3717,12.3215,15.067,59.2482,74.1632,37.5839,59.2482,,,,,0.31,14.9746,,,-16.548,15.5
1998-02-04,15.3128,77271.4383,34058.237,,,,20.0,80.0,60.0,15.064,17.4054,12.7226,-0.3243,66.9217,-2.4966,,1.2869,15.3116,,,,,,,,0.0,16.6802,,,,,,,,,46.7164,14.625,14.31,31.0789,5.0408,-0.06,5.3526,-301400.0,30.2891,4.9128,,-0.3764,0.9962,48.7517,12.4654,15.064,31.6712,55.3399,0.0,31.6712,,,,,0.37,15.1149,,,-22.0641,15.5774
1998-02-05,16.0264,126004.7716,29093.7139,,,,15.0,75.0,60.0,15.148,17.5842,12.7118,0.6173,91.0383,5.167,,4.3762,15.4362,,,,,,,,0.0,16.6786,,,,,,,,,51.34,14.625,14.31,29.3098,4.7888,1.68,5.1383,-209600.0,31.9925,5.2271,,11.245,1.1124,52.5835,12.6051,15.148,33.4319,41.4504,62.7119,33.4319,,,,,0.93,15.2693,,,-8.8968,15.7256
1998-02-06,16.3928,93904.7716,14204.2531,,,,10.0,100.0,90.0,15.2915,17.8077,12.7753,0.0,118.6105,8.8509,,10.8416,15.5851,,,,,,,,0.0,16.6974,,,,,,,,,54.5277,14.75,14.5,27.7373,4.5494,2.87,5.0311,-113300.0,34.4829,5.6558,,20.3114,1.2031,54.4255,12.7405,15.2915,43.9492,36.3508,69.1358,43.9492,,,,,0.88,15.4384,,,-8.3333,15.902
1998-02-09,16.3928,71776.7716,-218.9129,,,0.7651,5.0,95.0,90.0,15.51,17.8138,13.2062,-0.74,110.9767,8.8509,,10.8416,15.7199,,,,,,,,0.0,16.7417,,,,,,,,,62.8245,14.75,14.5,26.8749,4.3219,4.37,4.9266,-113300.0,33.4108,5.373,4.9742,34.6002,1.346,54.4255,12.9309,15.51,66.9945,48.1252,69.1358,66.9945,,,,,0.5,15.62,,,-8.3333,16.0647
1998-02-10,16.5085,101976.7716,3509.6931,,,0.9083,0.0,90.0,90.0,15.741,17.6905,13.7915,1.0,99.265,10.0732,,9.416,15.8532,,,,,,,,0.0,16.8026,,,,,,,,,72.1234,15.34,14.815,27.0063,4.2258,4.62,4.7555,-83100.0,32.6208,5.1043,5.8905,36.96,1.3696,55.0366,13.1137,15.741,71.6049,60.8496,76.5432,71.6049,100.0,100.0,,,0.37,15.7965,,,-7.0764,16.218
1998-02-11,16.6917,137696.7716,16081.4234,,,1.0639,0.0,85.0,85.0,15.9285,17.7176,14.1394,0.5,107.5817,12.0392,,11.9008,15.992,,,,,,,,0.0,16.8721,,,,,,,,,68.4958,15.845,15.565,26.1275,4.0145,3.75,4.6126,-36100.0,33.1863,5.0991,6.8764,27.6549,1.2765,56.0196,13.2891,15.9285,77.6708,72.0901,87.3333,77.6708,100.0,100.0,,,0.5,15.9549,,,-4.9096,16.3674
1998-02-12,16.7496,134832.7716,18851.1837,,,1.1647,0.0,100.0,100.0,16.078,17.8237,14.3323,0.0,115.4885,12.6738,,13.2041,16.1232,,,,,,,,0.0,16.9283,,,,,,,,,66.103,15.905,15.875,25.6875,3.8138,2.99,4.4388,35500.0,33.5031,4.9742,7.5014,20.7928,1.2079,56.3369,13.4576,16.078,82.1811,77.1523,82.6667,82.1811,100.0,100.0,,,0.25,16.0939,,55.5994,-4.0,16.5047
1998-02-13,16.8171,185272.7716,34319.6144,,,1.1628,0.0,100.0,100.0,16.228,17.8989,14.5571,0.0,109.5164,13.4407,,13.2041,16.2486,,,,,,,,0.0,16.9863,,,,,,,,,66.3593,16.125,15.94,25.2401,3.6231,3.0,4.2716,132500.0,32.9196,4.7254,7.4426,20.7756,1.2078,56.7204,13.6193,16.228,87.3333,82.3951,92.0,87.3333,100.0,100.0,,,0.25,16.2182,,60.7819,-1.9231,16.6344
1998-02-17,16.8171,158367.5084,28966.8783,,,1.0929,0.0,100.0,100.0,16.35,18.0006,14.6994,-0.1579,110.5849,13.4407,,15.8564,16.3621,,,,,,,,0.0,17.0288,,,,,,,,,64.8519,16.125,16.19,24.5559,3.4419,2.44,4.167,132500.0,33.8107,4.7392,6.9392,16.2667,1.1627,56.7204,13.7745,16.35,81.2222,83.5789,69.0,81.2222,100.0,100.0,,,0.38,16.3345,,53.1529,-9.9359,16.7499
1998-02-18,17.2317,188943.5084,33872.4973,,,0.9897,25.0,100.0,75.0,16.4655,18.2,14.731,0.74,121.7413,18.323,,18.4787,16.5057,,,,,,,,0.0,17.1037,,,,,,,,,63.4294,16.34,16.315,23.5649,3.2698,2.31,4.0201,196200.0,34.2479,4.7522,6.2045,14.8458,1.1485,59.1615,13.9733,16.4655,83.1652,83.9069,88.4956,83.1652,100.0,100.0,,,0.56,16.4565,,57.2016,-3.8576,16.8946
1998-02-19,17.2992,245935.5084,50933.8417,,,0.9372,20.0,100.0,80.0,16.581,18.3838,14.7782,0.52,118.8556,19.1049,,18.4787,16.6423,15.6467,,0.4574,-0.1764,,,,0.0,17.1781,,,,,,,0.1684,3.1558,69.3339,16.375,16.315,23.1263,3.1064,2.31,3.8738,305800.0,33.6105,4.5146,5.799,14.7793,1.1478,59.5525,14.2149,16.581,83.1652,82.5175,92.0,83.1652,100.0,100.0,,,0.25,16.5915,,62.0612,-1.7804,17.035
1998-02-20,17.1738,211927.5084,42462.406,,,0.9087,15.0,100.0,85.0,16.7025,18.4927,14.9123,-0.76,106.077,16.917,,18.4787,16.7535,17.2118,,0.3599,-0.1735,,,,0.0,17.241,0.0279,0.849,0.8211,0.9087,-0.0905,0.9993,0.1841,3.3024,73.2091,16.375,16.315,22.6819,2.951,2.43,3.7772,240400.0,32.9646,4.2889,5.5666,15.7997,1.158,58.4585,14.442,16.7025,85.0541,83.7948,74.6667,85.0541,61.3721,87.124,,,0.25,16.7351,,57.7498,-5.638,17.1521
1998-02-23,16.8749,170229.0957,21868.9232,,,0.9237,10.0,100.0,90.0,16.8305,18.4569,15.2041,-0.7937,79.236,11.7634,,12.2755,16.8246,18.9332,,0.3247,-0.0867,,,,0.0,17.27,-0.0115,0.8066,0.8182,0.9237,-0.0932,1.0169,0.2004,3.4443,75.3453,16.375,16.315,24.5072,3.1835,2.56,3.8319,169400.0,31.3659,4.0744,5.6171,17.1352,1.1714,55.8817,14.6555,16.8305,62.4339,76.8844,20.6349,62.4339,0.0,53.7907,,,0.63,16.8719,,49.5994,-14.8368,17.228
1998-02-24,16.1517,87138.0243,-14981.8355,,,0.8457,5.0,95.0,90.0,16.9275,18.2663,15.5887,-0.5536,3.4207,0.4836,,0.3039,16.8175,20.8267,,0.2857,0.0499,,,,0.0,17.2377,-0.091,0.7045,0.7954,0.8457,-0.1642,1.0099,0.2173,3.5774,70.7075,16.72,16.315,28.9314,3.8943,1.94,4.1376,19300.0,28.756,3.8707,5.1151,13.0993,1.131,50.2418,14.8561,16.9275,37.3228,61.6036,16.6667,37.3228,0.0,20.4574,,,1.12,16.9877,,43.0802,-37.092,17.2204
1998-02-25,15.7274,16285.7516,-51239.0658,,,0.7378,0.0,90.0,90.0,16.968,18.174,15.762,-0.7841,-70.0882,-5.4117,,5.188,16.7692,22.9095,,0.395,0.1866,,,,0.0,17.2182,-0.1713,0.5813,0.7526,0.7378,-0.2359,0.9737,0.2347,3.7047,62.8683,16.91,16.815,29.8489,4.0796,0.81,4.3066,-105400.0,26.9046,3.6772,4.449,5.2258,1.0523,47.2942,15.0448,16.968,15.8027,38.5198,10.1064,15.8027,0.0,0.0,,,0.88,17.0763,,39.114,-71.308,17.1616
1998-02-26,15.4285,-64814.2484,-87218.0176,,,0.6376,0.0,85.0,85.0,16.9525,18.1992,15.7058,-1.0,-113.5579,-9.3557,,6.7072,16.6959,25.2005,,0.5151,-0.5327,,,,0.0,17.2065,-0.2393,0.4535,0.6928,0.6376,-0.2776,0.9151,0.2527,3.8277,54.979,16.91,16.94,29.632,3.9956,-0.31,4.3267,-186500.0,25.9069,3.4933,3.8406,-1.9007,0.981,45.3222,15.2221,16.9525,8.9243,20.6833,0.0,8.9243,0.0,0.0,,,0.5,17.1382,,35.2621,-94.3396,17.0694
1998-02-27,15.3128,-177314.2484,-129803.2236,,,0.5246,100.0,80.0,-20.0,16.909,18.2389,15.5791,-0.6667,-129.1229,-10.87,17.1504,8.2547,16.6182,26.9311,,0.269,-1.7305,,,,0.0,17.1707,-0.2834,0.3385,0.6219,0.5246,-0.3196,0.8442,0.2712,3.9482,46.2247,16.91,16.94,30.1452,3.9158,-0.87,4.1981,-299000.0,25.5479,3.3187,3.1584,-5.194,0.9481,44.565,15.3888,16.909,3.3688,9.3653,0.0,3.3688,0.0,0.0,,,0.18,17.1775,,29.9134,-100.0,16.9672
1998-03-02,15.3128,-240714.2484,-155596.8785,9.4826,,0.3862,100.0,75.0,-25.0,16.8685,18.27,15.467,-1.0,-114.7781,-10.87,16.9658,8.2547,16.5479,28.5201,,-0.2044,-2.8304,,,,0.0,17.1383,-0.3018,0.2447,0.5465,0.3862,-0.3795,0.7657,0.2902,4.0675,41.326,16.91,16.94,29.8549,3.72,-0.81,4.026,-299000.0,25.3019,3.1527,2.3225,-4.8532,0.9515,44.565,15.5454,16.8685,-0.0,4.0977,0.0,-0.0,0.0,0.0,,,0.12,17.1969,,27.3838,-100.0,16.8692
1998-03-03,15.4285,-240714.2484,-152003.6574,9.3235,,0.2313,100.0,70.0,-30.0,16.8655,18.2742,15.4568,-0.5,-100.2083,-8.855,16.8266,6.301,16.4957,30.6324,,-1.0699,-3.4473,,,,0.0,17.1324,-0.2949,0.1779,0.4728,0.2313,-0.4501,0.6814,0.3096,4.1868,46.6593,16.91,16.94,29.2616,3.534,-0.06,3.871,-186000.0,25.7927,3.1151,1.3874,-0.3736,0.9963,45.5725,15.6927,16.8655,3.5714,2.3134,10.7143,3.5714,36.9165,12.3055,,,0.24,17.1965,,27.2186,-94.3396,16.7865
1998-03-04,15.3128,-310214.2484,-158828.8254,9.1724,,0.0601,100.0,65.0,-35.0,16.85,18.2944,15.4056,-1.0,-104.214,-10.5659,16.6834,6.301,16.4371,33.0428,,-1.8727,-2.1466,,,,0.0,17.1187,-0.287,0.114,0.401,0.0601,-0.5238,0.584,0.3296,4.3038,46.1528,16.91,16.94,28.9588,3.3573,-0.31,3.7431,-255500.0,25.5257,2.9593,0.3598,-1.9148,0.9809,44.717,15.8311,16.85,3.5714,2.381,0.0,3.5714,15.0887,17.3351,,,0.12,17.1654,,25.0562,-100.0,16.6927
1998-03-05,15.3128,-298166.88,-143348.7018,9.1282,,-0.0845,100.0,60.0,-40.0,16.85,18.2944,15.4056,0.6842,-108.7219,-10.5659,16.5589,8.2878,16.384,35.454,,-1.9969,0.1166,,,,0.0,17.1135,-0.2707,0.0626,0.3333,-0.0845,-0.5581,0.4736,0.3501,4.4195,47.1578,16.91,16.875,29.628,3.3195,0.0,3.6157,-255500.0,25.0928,2.8114,-0.5051,0.0,1.0,44.717,18.0,16.85,15.2831,7.4753,35.1351,15.2831,15.0887,22.3646,,,0.19,17.1003,,26.6607,-94.2222,16.6003
1998-03-06,14.7631,-377466.88,-149216.0421,9.4082,,-0.2594,100.0,55.0,-45.0,16.7845,18.376,15.193,-0.7719,-129.4309,-18.6075,16.3474,14.7296,16.2817,36.7089,,-1.7483,1.8263,,,,0.0,16.9983,-0.2857,-0.0239,0.2619,-0.2594,-0.6015,0.3422,0.3709,4.5284,41.9188,16.625,16.655,32.0457,3.5935,-1.31,3.749,-334800.0,23.8173,2.6708,-1.5542,-7.8821,0.9212,40.6962,17.9775,16.7845,11.7117,10.1888,0.0,11.7117,0.0,10.0592,,,0.57,16.9937,,21.3547,-100.0,16.4536
1998-03-09,14.5896,-543066.88,-190742.1319,9.7995,,-0.4312,100.0,50.0,-50.0,16.691,18.4335,14.9485,-0.4032,-124.0639,-20.9697,16.1322,17.233,16.172,36.6947,,-1.2352,2.8501,,,,0.0,16.7737,-0.294,-0.1057,0.1884,-0.4312,-0.6315,0.2003,0.3923,4.6345,34.4959,16.535,16.565,31.88,3.5938,-1.87,3.8088,-500400.0,22.5074,2.5373,-2.5937,-11.0,0.89,39.5152,17.9242,16.691,11.7117,12.9022,0.0,11.7117,0.0,5.0296,,,0.62,16.8548,,19.5395,-100.0,16.296
1998-03-10,14.9464,-345066.88,-127389.884,10.4246,,-0.5779,100.0,45.0,-55.0,16.616,18.4266,14.8054,0.4933,-114.8825,-13.8222,16.0141,22.3021,16.108,35.8866,,-0.5926,2.1735,,,,0.0,16.6797,-0.2619,-0.139,0.1229,-0.5779,-0.632,0.0541,0.414,4.7431,31.8811,16.535,16.375,33.1096,3.7941,-1.5,3.7739,-302400.0,21.0343,2.4104,-3.4859,-8.8235,0.9118,43.0889,17.8403,16.616,20.0,14.4745,60.0,20.0,68.7014,22.9005,,,0.75,16.7,,35.6383,-76.9231,16.1826
1998-03-11,15.6696,-289421.7187,-72186.8782,10.232,,-0.6894,95.0,40.0,-55.0,16.5725,18.3744,14.7706,0.9032,-54.7283,-1.079,16.0488,6.5721,16.1216,34.5993,,-0.3139,0.7606,,,,0.0,16.6673,-0.1813,-0.1038,0.0776,-0.6894,-0.5961,-0.0934,0.4362,4.8582,34.9171,16.535,16.375,29.7239,3.6044,-0.87,3.8013,-233400.0,26.0579,3.1599,-4.1564,-5.0818,0.9492,49.4605,17.7167,16.5725,50.8642,27.5253,92.5926,50.8642,100.0,56.2338,,,1.24,16.5469,,49.1234,-53.8462,16.1478
1998-03-12,18.0803,188613.4813,109060.7222,10.8842,,-0.6212,90.0,100.0,10.0,16.6445,18.6608,14.6282,0.952,104.4266,27.429,16.5325,23.2764,16.3719,33.1691,,-0.3003,-0.2751,,,,0.0,16.7373,0.0375,0.1245,0.0869,-0.6212,-0.4005,-0.2207,0.459,4.9971,49.5478,16.94,16.81,24.2164,3.4242,1.44,3.8284,295400.0,38.9099,5.5019,-3.7231,8.3189,1.0832,63.7145,14.75,16.6445,83.2267,51.3636,97.0874,83.2267,100.0,89.5671,,,2.62,16.4262,,64.6041,-2.9126,16.3551
1998-03-13,18.8613,303365.3897,209804.8276,12.1601,,-0.4919,85.0,100.0,15.0,16.754,19.123,14.385,0.4046,180.6729,33.797,17.0956,36.4015,16.6755,31.9311,,-0.6549,-0.603,,,,0.0,16.8845,0.2236,0.3665,0.1429,-0.4919,-0.1737,-0.3182,0.4825,5.1427,60.2392,17.345,17.685,20.264,3.253,2.19,4.1561,896700.0,43.4608,6.9768,-2.9234,12.6079,1.1261,66.8985,14.7912,16.754,90.5407,74.8772,81.9421,90.5407,100.0,100.0,,,2.62,16.3508,,64.1382,-18.0579,16.6328
1998-03-16,19.2278,286080.2833,226445.3525,13.3721,,-0.2913,80.0,95.0,15.0,16.879,19.615,14.143,0.0,184.0262,36.5466,17.6478,36.4015,16.9864,30.7605,,-0.9573,1.7794,,,,0.0,17.0673,0.3515,0.5822,0.2307,-0.2913,0.085,-0.3763,0.5065,5.2907,63.0348,17.535,17.685,19.0875,3.0903,2.5,4.1088,1167500.0,40.9375,6.6279,-1.718,14.3349,1.1433,68.2733,14.9078,16.879,89.1484,87.6386,88.4157,89.1484,100.0,100.0,,,0.94,16.3259,,63.4986,-11.5843,16.9362
1998-03-17,19.8835,352025.4161,233649.4411,14.7055,,-0.0355,75.0,100.0,25.0,17.038,20.2193,13.8567,0.3274,179.9208,41.1507,18.2439,40.0385,17.3325,29.5687,,-0.1632,4.5792,,,,0.0,17.3385,0.4545,0.7989,0.3444,-0.0355,0.3514,-0.3869,0.5312,5.444,65.2568,17.875,17.875,17.7812,2.9358,3.18,4.0486,1368900.0,41.5275,6.8565,-0.2078,18.2339,1.1823,70.5753,15.022,17.038,87.9614,89.2168,93.5264,87.9614,100.0,100.0,,,1.13,16.3572,,66.8639,-6.08,17.2925
1998-03-18,20.9731,717325.4161,331587.5281,16.1958,,0.271,70.0,100.0,30.0,17.232,21.0099,13.4541,0.648,183.722,47.7786,18.9585,44.512,17.7532,28.7664,,1.117,6.7217,,,,0.0,17.7473,0.5642,1.0497,0.4854,0.271,0.6184,-0.3474,0.5566,5.6071,68.9344,18.44,18.25,16.4687,2.789,3.88,3.9337,1734200.0,42.891,7.2637,1.5684,21.7124,1.2171,73.8893,15.2014,17.232,93.9807,90.3635,100.0,93.9807,100.0,100.0,,,1.25,16.4549,,73.1988,-0.0,17.7413
1998-03-19,21.9374,717325.4161,341508.7885,18.1406,,0.6169,65.0,100.0,35.0,17.4725,21.948,12.997,0.324,197.5212,52.7371,19.7501,55.0923,18.2291,29.1244,,3.4726,7.1712,,,,0.0,18.3119,0.6628,1.314,0.6511,0.6169,0.867,-0.2501,0.5827,5.7785,74.0514,18.94,19.375,14.2538,2.6496,4.81,4.1222,2365800.0,49.2267,9.1505,3.5267,26.8116,1.2681,76.3686,15.4633,17.4725,90.8977,90.9466,79.1667,90.8977,100.0,100.0,,,2.5,16.6332,,68.3756,-13.5135,18.2668
1998-03-20,22.7763,801312.1417,341244.2814,19.9882,,1.0192,60.0,100.0,40.0,17.763,22.9811,12.5449,0.5487,179.9182,56.5181,20.5832,55.0923,18.7425,30.3494,,5.0968,3.0513,,,,0.0,19.0431,0.7395,1.5754,0.836,1.0192,1.1081,-0.0889,0.6096,5.9569,77.0801,19.375,19.375,13.3116,2.5171,5.81,4.0365,2622300.0,45.9725,8.693,5.7468,32.6221,1.3262,78.2591,15.8901,17.763,90.2407,91.7064,91.5556,90.2407,100.0,100.0,,,1.25,16.9057,,67.5956,-4.1081,18.8523
1998-03-23,22.0531,637774.1049,258079.0367,21.7434,,1.3902,55.0,100.0,45.0,18.0315,23.7009,12.3621,-0.6933,141.6815,45.9247,21.1567,55.0923,19.1356,32.2537,,4.6641,-0.7543,,,,0.0,19.4787,0.6932,1.7025,1.0093,1.3902,1.2604,0.1298,0.6371,6.126,73.2154,19.375,19.5,12.2042,2.3912,5.37,4.3167,2386400.0,42.1481,8.2584,7.746,30.6857,1.3069,72.9624,16.2956,18.0315,79.7385,86.959,68.4932,79.7385,31.066,77.022,,,1.63,17.2714,,57.8994,-14.5263,19.3387
1998-03-24,21.6963,664579.4146,209124.1227,22.8756,,1.7947,50.0,95.0,45.0,18.319,24.2752,12.3628,-0.4425,103.4807,40.97,21.5745,44.3885,19.456,32.8162,,4.1221,-0.6899,,,,0.0,19.8843,0.5951,1.7532,1.1581,1.7947,1.389,0.4058,0.6654,6.2898,70.9566,19.375,19.5,15.3043,3.0217,5.75,4.4195,2153400.0,39.7358,7.8454,9.8928,34.3284,1.3433,70.485,16.7729,18.319,71.1273,80.3688,53.3333,71.1273,0.0,43.6887,,,1.13,17.7222,,57.2731,-18.4211,19.7642
1998-03-25,21.812,732019.4146,191544.0104,23.9513,,2.2197,45.0,90.0,45.0,18.6345,24.7966,12.4724,0.62,92.7471,41.6465,21.9467,44.3885,19.7573,32.4535,,4.1056,-0.2242,,,,0.0,20.3336,0.4995,1.7825,1.283,2.2197,1.4982,0.7214,0.6943,6.4531,73.6519,19.375,19.5,14.907,2.8706,6.31,4.2867,2293900.0,38.7041,7.4532,12.1022,38.6879,1.3869,70.8232,17.2215,18.6345,54.1846,68.3501,40.7273,54.1846,4.3504,11.8055,,,0.5,18.2423,,58.4662,-17.1579,20.1739
1998-03-26,21.571,676619.4146,149311.7817,24.9731,,2.6191,40.0,85.0,45.0,18.953,25.1954,12.7106,-0.6579,82.1488,38.1743,22.2122,44.3885,20.0062,31.5196,,4.3505,-0.2359,,,,0.0,20.6766,0.3858,1.7652,1.3794,2.6191,1.552,1.0671,0.7239,6.6122,73.706,19.375,19.5,14.6036,2.7271,6.37,4.2028,2238500.0,37.9165,7.0805,14.1464,39.8125,1.3981,69.0872,17.6432,18.953,38.3563,54.5561,21.0084,38.3563,0.0,1.4501,,23.1578,0.38,18.7958,,56.3733,-19.7895,20.5296
1998-03-27,21.5131,618535.4146,99979.8898,25.8521,17.6674,2.956,35.0,80.0,45.0,19.2745,25.5131,13.0359,-0.24,71.737,37.3239,22.42,42.5525,20.2256,30.3468,,4.6149,-3.3392,,,,0.0,20.9586,0.2778,1.7267,1.4489,2.956,1.5281,1.4279,0.7542,6.7692,73.1224,19.375,19.5,15.0677,2.7107,6.43,4.0595,2126800.0,37.3896,6.7265,15.8226,40.4912,1.4049,68.6619,18.0396,19.2745,26.741,39.7606,18.4874,26.741,0.0,1.4501,,23.2651,0.25,19.3494,0.8588,51.9695,-20.4211,20.8493
1998-03-30,20.8478,547323.4146,48051.2168,26.1369,17.7302,3.0487,30.0,75.0,45.0,19.5615,25.6759,13.4471,-0.88,55.493,27.8022,22.464,31.5478,20.3584,29.1327,,2.9723,-7.0627,,,,0.0,21.0441,0.1384,1.6218,1.4834,3.0487,1.278,1.7706,0.785,6.9177,72.2763,19.375,19.5,18.3806,3.3252,5.74,4.2108,2033100.0,35.3228,6.3902,16.1914,36.1461,1.3615,63.9011,18.4123,19.5615,15.8319,26.9764,8.0,15.8319,0.0,0.0,,23.1482,1.0,19.8847,0.8969,46.1771,-27.6842,21.0727
1998-03-31,21.0888,580456.748,32981.8005,26.3161,17.7442,3.0731,25.0,70.0,45.0,19.855,25.8191,13.8909,0.4933,48.7168,29.6623,22.5376,29.7207,20.5023,28.0649,,0.7695,-5.8622,,,,0.0,21.1528,0.0461,1.5411,1.495,3.0731,0.9911,2.082,0.8164,7.0673,69.9866,19.375,19.5,18.3368,3.2889,5.87,4.126,2132500.0,33.8458,6.0707,16.1767,36.6875,1.3669,64.8311,18.7625,19.855,20.9064,21.1598,36.2319,20.9064,13.4355,4.4785,,23.0931,0.75,20.3945,0.9255,43.839,-25.0526,21.2926
