date,Share Price
26/03/1998,36.215755
27/03/1998,36.636158
30/03/1998,35.795361
31/03/1998,35.38694
01/04/1998,36.540096
02/04/1998,36.840374
03/04/1998,37.573097
06/04/1998,39.783272
07/04/1998,39.374889
08/04/1998,null
09/04/1998,39.362858
10/04/1998,39.134624
13/04/1998,38.173683
14/04/1998,null
15/04/1998,39.567055
16/04/1998,39.062576
17/04/1998,39.20668
20/04/1998,38.930439
21/04/1998,38.690186
22/04/1998,38.918415
23/04/1998,37.200714
24/04/1998,36.684204
27/04/1998,35.735287
28/04/1998,35.122681
29/04/1998,36.443985
30/04/1998,36.492043
01/05/1998,null
04/05/1998,37.428944
05/05/1998,40.166584
06/05/1998,39.235107
07/05/1998,null
08/05/1998,39.310616
11/05/1998,39.524628
12/05/1998,38.643494
13/05/1998,37.133015
14/05/1998,38.341381
15/05/1998,37.951183
18/05/1998,38.454681
19/05/1998,39.172157
20/05/1998,39.058891
21/05/1998,38.202908
22/05/1998,38.077045
25/05/1998,37.422489
26/05/1998,36.365177
27/05/1998,36.201519
28/05/1998,34.552563
29/05/1998,37.963783
01/06/1998,38.039288
02/06/1998,38.089649
03/06/1998,40.191757
04/06/1998,39.66309
05/06/1998,37.397331
08/06/1998,36.314823
09/06/1998,36.163754
10/06/1998,34.451843
11/06/1998,34.112015
12/06/1998,35.093807
15/06/1998,32.639267
16/06/1998,31.896599
17/06/1998,34.137165
18/06/1998,32.727379
19/06/1998,31.418306
22/06/1998,30.549772
23/06/1998,30.298002
24/06/1998,31.670036
25/06/1998,32.072815
26/06/1998,31.204292
29/06/1998,31.94696
30/06/1998,31.531569
01/07/1998,31.292398
02/07/1998,31.040678
03/07/1998,30.348358
06/07/1998,31.103584
07/07/1998,30.713388
08/07/1998,31.405706
09/07/1998,31.619677
10/07/1998,32.815491
13/07/1998,32.085419
14/07/1998,31.833698
15/07/1998,31.921804
16/07/1998,32.639267
17/07/1998,32.463055
20/07/1998,31.531569
21/07/1998,30.788891
22/07/1998,30.939964
23/07/1998,28.472824
24/07/1998,26.21966
27/07/1998,25.388882
28/07/1998,26.760914
29/07/1998,26.672806
30/07/1998,26.408484
31/07/1998,25.741358
03/08/1998,25.011297
04/08/1998,24.734365
05/08/1998,25.791716
06/08/1998,25.288218
07/08/1998,25.300776
10/08/1998,24.860229
11/08/1998,24.243425
12/08/1998,23.513355
13/08/1998,24.155313
14/08/1998,23.815481
17/08/1998,23.588905
18/08/1998,23.097963
19/08/1998,23.311975
20/08/1998,24.142757
21/08/1998,23.979101
24/08/1998,23.890985
25/08/1998,23.802877
26/08/1998,null
27/08/1998,23.727369
28/08/1998,22.934343
31/08/1998,22.682625
01/09/1998,21.763731
02/09/1998,22.078413
03/09/1998,21.939951
04/09/1998,22.179077
07/09/1998,23.160919
08/09/1998,23.576311
09/09/1998,23.538553
10/09/1998,23.538553
11/09/1998,23.072809
14/09/1998,23.765125
15/09/1998,23.626663
16/09/1998,23.865833
17/09/1998,23.702168
18/09/1998,24.331535
21/09/1998,24.306381
22/09/1998,24.092407
23/09/1998,24.205667
24/09/1998,24.595901
25/09/1998,24.545547
28/09/1998,24.230864
29/09/1998,23.324537
30/09/1998,23.249023
01/10/1998,null
02/10/1998,null
05/10/1998,21.461605
06/10/1998,21.625269
07/10/1998,22.279787
08/10/1998,21.373497
09/10/1998,21.461605
12/10/1998,21.096571
13/10/1998,20.630827
14/10/1998,20.681185
15/10/1998,19.787497
16/10/1998,19.321747
19/10/1998,18.956715
20/10/1998,18.151089
21/10/1998,null
22/10/1998,17.622435
23/10/1998,18.176291
26/10/1998,19.636431
