date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Upper Band,Real Middle Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,PHASE,HT_SINE,LEAD SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Hist,MACD,MACDEXT,MACD_Hist,MACD,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-01-02,5.645,35424.0,,,,,,,,,,,-0.34,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,221400.0,,,,,,,,,,,,,,,,,,,,,,
1998-01-05,5.6667,102408.6626,,,,,,,,,,,-0.0736,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,346900.0,,,,,,,34.5,,,,,,,,,,1.63,,,,,
1998-01-06,5.8333,297908.6626,,,,,,,,,,,0.8571,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,620600.0,,,,,,,32.75,,,,,,,,,,1.75,,,,,
1998-01-07,5.7083,-72066.3374,,,,,,,,,,,-0.375,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,127300.0,,,,,,,32.75,,,,,,,,,,2.0,,,,,
1998-01-08,5.875,-41335.9026,,,,,,,,,,,0.087,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,480700.0,,,,,,,32.815,,,,,,,,,,1.63,,,,,
1998-01-09,5.99,187828.0974,,,,,,,,,,,0.352,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,734200.0,,,,,,,32.8787,,,,,,,,,,1.25,,,,,
1998-01-12,5.8333,95294.764,,,,,,,,,,,-0.3333,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,456600.0,,,,,,,32.9411,,,,78.359,60.0,,,,,1.5,,,,,
1998-01-13,6.23,565032.932,,,,,,,,,,,0.9084,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1031700.0,,,,,,,33.0023,,,,83.8413,93.3702,,,,,2.62,,,,,
1998-01-14,6.5,1533232.932,,,,,,,,,,,0.976,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1999900.0,,,,,,,33.1408,,82.219,84.4567,84.4567,100.0,,,,,2.5,,,,,
1998-01-15,6.5417,1379732.932,567175.6672,,,,,,,,,,0.1667,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2460400.0,,,,,,,33.3752,,86.7637,91.993,91.993,82.6087,,,,,1.5,,,,,
1998-01-16,6.4583,1387134.4587,537642.2513,,,,,,,,,,-0.4771,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2298800.0,,,,,,,33.7189,,87.319,85.5072,85.5072,73.913,,,,,2.62,,,,,
1998-01-20,7.2083,2474234.4587,822579.2856,,,,,,,,,,0.9451,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3385900.0,,,,,,,34.0455,,87.6691,85.5072,85.5072,100.0,,,,,4.5,,,,,
1998-01-21,7.0633,2476852.7444,865197.5918,,,,,,,,,,-0.2114,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2927700.0,,,,,,,34.5978,,86.0075,87.0081,87.0081,87.1111,,,,,1.75,,,,,
1998-01-22,7.0,2453193.6535,796450.1344,,,,,,,,,,0.2841,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2754200.0,,,,,,,35.1169,,87.0403,88.6055,88.6055,78.7053,,,,,0.88,,,,,
1998-01-23,7.0,2516452.7444,716049.5094,,,,,,,,,,-0.4318,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2754200.0,,,,,,,35.6049,,85.7069,81.5072,81.5072,78.7053,,,,,0.88,,,,,
1998-01-26,6.8333,2407252.7444,583317.4801,,,,,,,,,,-1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2645000.0,,,,,,,36.0636,,79.5846,68.641,68.641,48.5126,,,,,1.0,,,,,
1998-01-27,6.9267,2504636.7444,506974.97,,,,,,,,,,0.28,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2818900.0,,,,,,,36.4948,,69.5181,58.406,58.406,48.0,,,,,2.0,,,,,
1998-01-28,7.125,2662952.129,480028.3864,,,,,,,,,,0.5192,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3006000.0,,,,,,,36.9001,,63.7192,64.1105,64.1105,95.8188,,,,,1.56,,,,,
1998-01-29,7.145,2646754.0302,420211.8992,,,,,,,,,,0.1407,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,3333700.0,,,,,,,37.2811,,64.3219,70.4494,70.4494,67.5294,,,,,2.63,,,,,
1998-01-30,6.9583,2578270.0302,335750.0727,,,,,,,32.1347,45.5903,38.8625,-0.2933,69.2146,,,,38.8625,,,,,,,,0.0,,,,,,,,,,38.56,38.5,,3.98,,,2938600.0,,11.49,,,,,37.7689,38.8625,67.5783,68.1749,68.1749,41.1765,,,,,1.74,39.2006,,,-21.7391,40.5669
1998-02-02,7.1867,2460063.3635,233063.5614,,,,100.0,5.0,95.0,32.7639,45.8861,39.325,0.3867,92.5869,45.4099,,54.3537,39.268,,,,,,,,0.0,41.9065,,,,,,,,75.6494,38.625,38.625,10.2486,3.781,9.25,4.4863,3460100.0,34.6556,12.7855,,27.3103,1.2731,72.705,38.2226,39.325,65.9902,59.3464,59.3464,69.3333,,,,,2.75,39.7801,,,-11.7447,40.9723
1998-02-03,7.0833,2401239.9067,151151.2921,,,,95.0,0.0,95.0,33.5314,45.9686,39.75,-0.3086,73.5778,40.8958,,51.9401,39.5758,,,,,,,,0.0,41.9635,,,,,,,,75.0822,38.75,39.0,10.4776,3.8419,8.5,4.5148,3306400.0,33.1245,12.1462,,25.0,1.25,70.4479,38.7248,39.75,59.3029,50.3875,50.3875,40.6528,,,,,1.62,40.3084,,,-18.1818,41.2747
1998-02-04,7.0833,2385376.7165,98853.3222,,,,90.0,0.0,90.0,34.1998,46.0502,40.125,-0.227,64.4821,40.8958,,49.4797,39.8543,,,,,,,,0.0,42.0092,,,,,,,,72.2737,38.75,39.25,10.6948,3.8999,7.5,4.4808,3306400.0,31.6439,11.5389,,21.4286,1.2143,70.4479,39.1868,40.125,53.3156,50.213,50.213,40.6528,,,,,1.63,40.7536,,,-19.0476,41.5366
1998-02-05,6.9167,2129376.7165,-12982.513,,,,100.0,0.0,100.0,35.1905,45.7845,40.4875,-0.375,50.6539,33.4897,,37.7406,40.011,,,,,,,,0.0,41.9688,,,,,,,,65.8043,39.125,39.5,12.8226,4.9549,7.25,4.8413,2794400.0,28.3682,10.962,,21.1679,1.2117,66.7448,39.6119,40.4875,45.3452,35.4352,35.4352,25.0,,,,,4.0,41.1273,,,-30.0,41.6676
1998-02-06,6.9583,2356216.9943,14623.144,,,,95.0,10.0,85.0,36.0725,45.5525,40.8125,0.2639,24.7731,34.3971,,37.7406,40.1766,,,,,,,,0.0,41.9532,,,,,,,,61.4676,39.125,39.5,12.3386,4.7071,6.5,4.7441,3141900.0,27.2975,10.4139,,18.4397,1.1844,67.1986,40.0029,40.8125,39.3164,32.3009,32.3009,31.25,,,,,1.44,41.4282,,,-27.5,41.7878
1998-02-09,7.23,2638089.2376,114273.6135,,,2.531,90.0,5.0,85.0,36.8851,45.4839,41.1845,0.8099,69.9862,40.0143,,44.9458,40.4817,,,,,,,,0.0,42.0693,,,,,,,,62.7007,39.19,39.5,11.5038,4.4718,7.44,4.6407,3596700.0,30.2869,11.7732,6.3766,20.7012,1.207,70.0071,40.3627,41.1845,36.8287,42.75,42.75,72.0,,,,,2.63,41.6894,,,-11.2,42.0323
1998-02-10,7.3133,2791333.6821,193410.8003,,,2.3027,85.0,0.0,85.0,38.2374,45.0196,41.6285,0.2346,109.7373,41.6281,,46.64,40.8054,,,,,,,,0.0,42.271,,,,,,,,66.4221,40.63,39.75,11.0203,4.2482,8.88,4.543,3984600.0,30.2853,11.6745,5.7456,25.3714,1.2537,70.814,40.56,41.6285,45.8781,62.5833,62.5833,84.5,65.2368,100.0,,,1.62,41.9256,,,-6.5263,42.289
1998-02-11,7.0833,2490739.817,112558.8014,,,2.1008,80.0,0.0,80.0,39.0954,44.6736,41.8845,-0.8466,70.2708,31.3608,,41.948,40.9668,,,,,,,,0.0,42.2829,,,,,,,,60.5656,41.315,40.5,11.8579,4.5358,5.12,4.6478,3551000.0,28.9947,11.0908,5.1994,13.6972,1.137,65.6804,40.8752,41.8845,58.0556,68.8333,68.8333,50.0,62.6992,0.0,,,1.63,42.1,,,-25.0,42.372
1998-02-12,7.0833,2604525.5313,105454.9109,,,1.8906,75.0,0.0,75.0,39.5961,44.5229,42.0595,-0.2857,21.7834,31.3608,,32.9896,41.1128,,,,,,,,0.0,42.2905,,,,,,,,53.5837,41.315,40.94,13.9385,5.309,3.5,4.6213,3551000.0,27.6625,10.5363,4.6461,8.9744,1.0897,65.6804,41.1652,42.0595,64.4076,61.8062,61.8062,50.9186,33.3333,0.0,,,1.75,42.2222,,53.2729,-28.0899,42.4307
1998-02-13,7.2917,2714493.824,127951.875,,,1.6086,100.0,5.0,95.0,40.0802,44.4888,42.2845,0.6516,111.0852,36.0162,,39.5005,41.3639,,,,,,,,0.0,42.3567,,,,,,,,52.6495,41.315,41.0,12.9142,5.0435,4.5,4.5928,3830300.0,29.7778,11.6294,3.9178,11.465,1.1146,68.0081,41.25,42.2845,63.0024,58.3675,58.3675,74.184,15.1141,45.3424,,,2.87,42.3274,,56.4169,-12.0166,42.5917
1998-02-17,7.25,2563246.7652,77399.1258,,,1.3438,100.0,0.0,100.0,40.9631,44.0809,42.522,-0.2101,155.9559,34.1014,,41.8148,41.5674,,,,,,,,0.0,42.4138,,,,,,,,55.8884,42.44,42.065,12.1357,4.7914,4.75,4.6618,3508900.0,29.5784,11.678,3.2478,12.2581,1.1226,67.0507,41.25,42.522,60.2082,60.4509,60.4509,56.25,24.0117,26.6927,,,2.38,42.4133,,57.1803,-27.4725,42.7074
1998-02-18,7.48,2744244.0914,107272.2298,,,1.2608,95.0,0.0,95.0,40.757,44.45,42.6035,0.738,180.3799,39.0843,,41.8148,41.8829,,,,,,,,0.0,42.4559,,,,,,,,50.2991,42.94,42.625,11.5594,4.5518,1.63,4.5008,3752400.0,28.1737,11.0941,3.022,3.7688,1.0377,69.5421,41.65,42.6035,64.1821,73.728,73.728,90.75,57.345,100.0,,,1.87,42.4811,,58.2822,-7.0476,42.932
1998-02-19,7.48,2888857.8845,155754.5038,,,1.0274,90.0,20.0,70.0,40.6372,44.8198,42.7285,0.0805,175.7602,39.0843,,41.8148,42.1683,15.6467,,-0.8112,0.6451,,,,0.0,42.5276,,,,,,,8.1353,49.3763,42.94,42.625,11.2967,4.3242,2.5,4.3727,3752400.0,27.5334,10.5394,2.4405,5.899,1.059,69.5421,42.01,42.7285,71.143,79.25,79.25,90.75,75.5642,100.0,,,0.87,42.5774,,56.7234,-7.0476,43.1488
1998-02-20,7.4167,2962611.2178,184895.6307,,,0.9203,85.0,15.0,70.0,40.6552,45.0518,42.8535,0.0867,117.3796,35.9479,,33.5843,42.3904,17.2118,,-0.1151,0.0249,,,,0.0,42.586,2.1557,-0.2231,1.9326,1.6651,-0.7449,0.9203,8.499,49.5014,42.94,42.625,13.1468,4.978,2.5,4.3581,3602900.0,26.4427,10.0124,2.1718,5.9524,1.0595,67.9739,42.334,42.8535,79.8895,86.6905,86.6905,78.5714,79.0187,37.0561,,,1.5,42.6998,,57.557,-14.2857,43.3175
1998-02-23,7.25,2925886.2178,168323.0798,,,0.8305,80.0,10.0,70.0,40.7495,45.1075,42.9285,-0.315,63.2623,27.9549,,27.925,42.4961,18.9332,,0.922,0.3757,,,,0.0,42.6002,2.0814,-0.2972,1.7842,1.4762,-0.6456,0.8305,8.849,52.0398,42.94,42.625,14.1135,5.3591,1.5,4.4652,3456000.0,25.0499,9.5118,1.952,3.5714,1.0357,63.9774,42.6256,42.9285,77.4603,66.4405,66.4405,30.0,45.6854,0.0,,,2.0,42.8427,,58.5534,-33.3333,43.3791
1998-02-24,6.9683,2711831.7307,78133.0558,,,0.7579,75.0,5.0,70.0,40.908,45.03,42.969,-0.3814,-78.7328,15.8391,,10.35,42.4307,20.6837,,1.1509,0.675,,,,0.0,42.593,1.9677,-0.4548,1.5129,1.3045,-0.5466,0.7579,9.1786,43.2738,43.19,42.625,18.7308,7.3411,0.81,4.7866,2120300.0,23.0558,9.0362,1.7772,1.9756,1.0198,57.9195,45.25,42.969,66.2577,45.6421,45.6421,28.355,12.352,0.0,,,3.12,42.9736,,55.2071,-65.5238,43.2726
1998-02-25,7.25,2929831.7307,103497.7682,,,0.721,70.0,0.0,70.0,41.0989,45.0331,43.066,0.8571,-7.9212,23.4672,,10.35,42.5326,22.5406,,1.3214,1.2545,,,,0.0,42.6093,1.8577,-0.4399,1.4179,1.1512,-0.4302,0.721,9.5218,46.001,43.19,42.875,17.89,6.9741,1.94,4.5717,2338300.0,22.0208,8.5844,1.6836,4.6679,1.0467,61.7336,45.2025,43.066,51.0598,41.0967,41.0967,64.9351,10.9387,32.8161,,,1.75,43.0795,,57.5969,-36.8421,43.3231
1998-02-26,7.3333,3088731.7307,155024.4444,,,0.7438,65.0,90.0,-25.0,41.1264,45.1306,43.1285,0.6,47.3572,25.5682,,13.2835,42.6723,24.3337,,-1.3475,1.7203,,,,0.0,42.6265,1.7596,-0.3925,1.3672,1.0238,-0.2799,0.7438,9.8666,45.8269,43.19,42.875,17.3059,6.6254,1.25,4.4358,2497200.0,22.6078,8.6552,1.7357,2.924,1.0292,62.7841,45.1555,43.1285,48.1572,57.7329,57.7329,79.9087,27.0663,48.3827,,,1.25,43.1778,,65.6645,-26.3158,43.4121
1998-02-27,7.5633,2969643.7307,124118.7715,,,0.7535,100.0,85.0,15.0,41.0301,45.4779,43.254,0.315,185.1383,31.0662,44.6829,26.5416,42.9302,25.7463,,-3.8753,0.7589,,,,0.0,42.6896,1.6921,-0.2702,1.4219,0.9288,-0.1753,0.7535,10.2217,47.2909,43.44,43.56,16.143,6.2941,2.51,4.3746,2993400.0,27.8083,10.8424,1.7534,5.8549,1.0585,65.5331,40.5,43.254,57.8968,74.8608,74.8608,79.7386,60.3996,100.0,,,2.62,43.3046,,61.768,-20.2614,43.6265
1998-03-02,7.1667,1922610.8302,-232954.815,34.9131,,0.7567,100.0,80.0,20.0,41.1973,45.4357,43.3165,-0.5952,84.7444,15.5689,44.5286,13.5037,42.9368,26.9986,,-4.9101,-0.4181,,,,0.0,42.693,1.6054,-0.3466,1.2588,0.8635,-0.1069,0.7567,10.5495,42.5035,43.44,43.935,18.8414,7.8494,1.25,4.9231,1819300.0,24.7245,10.3003,1.7593,2.994,1.0299,57.7844,40.5612,43.3165,65.9798,65.3458,65.3458,36.3901,49.4609,0.0,,,4.62,43.428,,48.4688,-63.6099,43.6023
1998-03-03,6.855,1411648.1636,-520431.6929,33.2109,,0.676,95.0,100.0,-5.0,40.8933,45.5407,43.217,-0.6633,-123.82,5.2739,44.0493,0.8695,42.7648,28.8125,,-2.2246,-2.2252,,,,0.0,42.6678,1.4778,-0.5104,0.9674,0.7986,-0.1226,0.676,10.8553,33.3469,43.255,43.81,23.3856,9.9569,-1.99,5.2542,583100.0,22.9824,9.7853,1.5729,-4.615,0.9538,52.6369,47.37,43.217,61.012,42.8294,42.8294,12.3596,33.3333,0.0,,,3.0,43.5116,,44.5232,-87.6404,43.3941
1998-03-04,6.5417,830797.5225,-775540.0112,31.9035,,0.3683,90.0,100.0,-10.0,40.1668,45.9422,43.0545,-0.641,-191.1012,-3.7954,43.2893,7.0636,42.43,31.1002,,3.9923,-1.7715,,,,0.0,42.5798,1.2979,-0.7197,0.5782,0.7253,-0.3571,0.3683,11.1393,31.5862,42.315,43.185,24.5799,10.7091,-3.25,5.6281,-108600.0,21.3366,9.296,0.8583,-7.6471,0.9235,48.1023,47.37,43.0545,41.8069,17.2455,17.2455,2.9869,-0.0,0.0,,,3.12,43.5406,,40.7744,-97.0131,43.0163
1998-03-05,6.875,992301.1722,-758011.3428,30.6615,,0.1927,85.0,95.0,-10.0,40.0066,45.9774,42.992,0.4599,-114.5412,5.3369,42.9934,7.0636,42.3176,33.5738,,5.077,0.1482,,,,0.0,42.567,1.1235,-0.6974,0.4262,0.6445,-0.4518,0.1927,11.4404,36.2569,42.315,43.185,23.1798,10.1736,-1.25,5.3905,489400.0,20.1212,8.8312,0.4492,-2.9412,0.9706,52.6685,47.2026,42.992,24.717,14.076,14.076,26.8817,8.732,26.196,,,2.5,43.515,,44.0595,-73.1183,42.8444
1998-03-06,7.2083,1327501.1722,-575275.8564,29.1859,,0.0376,80.0,90.0,-10.0,40.1726,45.9864,43.0795,1.0,-14.6763,13.361,43.0982,1.1491,42.4064,34.3905,,-0.649,1.4448,,,,0.0,42.5752,0.9912,-0.5294,0.4617,0.5564,-0.5188,0.0376,11.7585,40.396,42.315,43.185,22.1189,9.6649,1.75,5.1154,824600.0,22.6331,9.8896,0.0877,4.2169,1.0422,56.6805,47.0385,43.0795,19.4011,26.8817,26.8817,50.7766,38.2647,88.5981,,,2.0,43.4564,,45.2049,-49.2234,42.869
1998-03-09,7.0,1038072.6007,-540313.5341,28.2096,,-0.1689,75.0,85.0,-10.0,40.206,45.978,43.092,-0.6086,-20.3061,7.3732,42.9586,9.6595,42.3677,34.2868,,-9.7709,0.4654,,,,0.0,42.5724,0.8699,-0.4852,0.3846,0.4534,-0.6223,-0.1689,12.0609,41.8654,42.315,43.185,20.3989,9.1817,0.25,5.4209,419400.0,24.7611,11.1452,-0.3939,0.5988,1.006,53.6866,46.8778,43.092,27.8368,42.5528,42.5528,50.0,59.9643,65.0989,,,3.5,43.3568,,39.6948,-64.1577,42.7662
1998-03-10,7.3333,1244851.2077,-411098.1606,27.2821,,-0.2971,70.0,80.0,-10.0,40.2121,46.0339,43.123,0.9353,16.3896,14.9402,43.1984,9.6595,42.5232,33.4751,,-11.5977,-3.3208,,,,0.0,42.5814,0.7918,-0.3124,0.4794,0.3403,-0.6374,-0.2971,12.3803,40.4866,42.315,43.185,19.431,8.7226,0.62,5.1578,656900.0,23.5862,10.5879,-0.6915,1.4292,1.0143,57.4701,46.7202,43.123,43.6015,61.37,61.37,83.3333,84.5657,100.0,,,2.13,43.2613,,42.1201,-40.2628,42.8527
1998-03-11,7.48,1419934.7242,-265156.3743,26.6891,,-0.2498,65.0,75.0,-10.0,40.1786,46.1674,43.173,0.3462,88.5068,18.0413,43.5617,15.4224,42.7476,32.2381,,-1.7777,-6.092,,,,0.0,42.5994,0.7571,-0.1387,0.6184,0.2299,-0.4797,-0.2498,12.7053,40.5475,42.315,43.185,18.6357,8.2865,1.0,5.0066,1045500.0,25.432,11.3085,-0.5804,2.2789,1.0228,59.0206,46.5658,43.173,59.4557,74.4444,74.4444,90.0,88.3663,100.0,,,1.82,43.1925,,49.1489,-29.7491,43.02
1998-03-12,7.5733,1695520.7242,-93661.3368,26.2082,,-0.0604,60.0,70.0,-10.0,40.1868,46.4532,43.32,0.16,100.7575,19.9951,43.9725,17.0708,43.0041,30.7618,,11.2691,-4.5054,,,,0.0,42.6529,0.7587,0.0062,0.7649,0.1394,-0.1998,-0.0604,13.0326,45.2622,42.345,43.185,17.7933,7.8722,2.94,4.9177,1444900.0,25.1186,11.1131,-0.1399,6.9176,1.0692,59.9975,46.4145,43.32,74.8314,88.6797,88.6797,92.7059,100.0,100.0,,,2.0,43.1404,,53.9946,-23.0585,43.2359
1998-03-13,7.5417,1726955.0437,-4987.7801,25.808,,-0.0203,55.0,65.0,-10.0,40.24,46.675,43.4575,-0.3669,103.4192,18.9821,44.2877,18.2045,43.218,29.168,,12.0453,0.5288,,,,0.0,42.6982,0.7781,0.0777,0.8558,0.0531,-0.0734,-0.0203,13.3548,48.3543,42.345,43.185,17.1055,7.4786,2.75,4.8782,1165300.0,24.7195,10.8074,-0.047,6.4706,1.0647,59.491,46.2662,43.4575,83.9346,88.6797,88.6797,83.3333,97.3247,91.9742,,,1.69,43.0734,,59.8069,-25.3286,43.4197
1998-03-16,7.4167,1600504.7763,-8492.9756,25.4559,,-0.094,50.0,60.0,-10.0,40.2474,46.7426,43.495,-0.8663,80.8791,14.9499,44.4184,18.7657,43.3401,27.5354,,5.8431,2.2356,,,,0.0,42.7107,0.794,0.0635,0.8574,-0.0324,-0.0616,-0.094,13.6663,45.7445,42.345,43.185,16.3685,7.1046,0.75,4.9225,992700.0,23.931,10.3871,-0.2168,1.7143,1.0171,57.4749,46.1209,43.495,85.2908,78.5131,78.5131,59.5,64.0552,0.1914,,,1.87,42.9938,,54.2934,-34.2891,43.519
1998-03-17,7.5317,1701988.7763,23135.5331,25.0334,,-0.2422,45.0,55.0,-10.0,40.2489,46.9101,43.5795,0.2514,76.0146,17.6524,44.6513,17.0054,43.5162,27.2408,,3.9596,3.0588,,,,0.0,42.7386,0.816,0.088,0.904,-0.1003,-0.1419,-0.2422,13.9815,45.5427,42.345,43.185,16.2837,6.9994,1.69,4.7986,1274600.0,22.9567,9.8677,-0.5567,3.8851,1.0389,58.8262,46.12,43.5795,78.676,68.8351,68.8351,63.6719,48.5775,53.5669,,,1.75,42.958,,51.3316,-26.0454,43.6804
1998-03-18,7.5833,1808488.7763,67857.6019,24.632,,-0.1154,40.0,50.0,-10.0,40.2211,46.9999,43.6105,0.76,89.9198,18.8716,44.9031,17.0054,43.7052,26.664,,0.2894,4.0018,,,,0.0,42.7565,0.8438,0.1112,0.9549,-0.1345,0.0191,-0.1154,14.2967,44.6757,42.375,43.185,16.0867,6.6494,0.62,4.5826,1381100.0,22.679,9.3743,-0.2647,1.3815,1.0138,59.4358,46.12,43.6105,71.0062,65.6705,65.6705,73.8397,43.83,77.7317,,,0.5,43.0005,,59.0927,-22.3417,43.8633
1998-03-19,7.5833,1857141.6499,95464.5805,24.3177,,0.1865,35.0,45.0,-10.0,40.1953,47.0877,43.6415,0.7126,88.4659,18.8716,45.1146,18.3464,43.8761,25.7222,,-2.7843,3.1788,,,,0.0,42.7742,0.8718,0.1121,0.9839,-0.118,0.3044,0.1865,14.6087,43.2814,42.375,43.185,15.738,6.317,0.62,4.449,1381100.0,22.8103,9.1556,0.4272,1.3815,1.0138,59.4358,45.9776,43.6415,67.9759,69.4221,69.4221,70.7547,76.1863,97.2602,,,0.87,43.1329,,56.1564,-22.3417,44.0433
1998-03-20,7.5833,1935084.3166,122879.6857,24.0191,,0.5919,30.0,40.0,-10.0,40.1688,47.2142,43.6915,0.8267,80.1584,18.8716,45.2912,18.3464,44.0308,24.5727,,-3.5046,2.3695,,,,0.0,42.7966,0.8965,0.0989,0.9954,-0.0334,0.6253,0.5919,14.9176,43.4243,42.375,43.185,15.4345,6.0011,1.0,4.309,1381100.0,22.3703,8.6978,1.3526,2.2472,1.0225,59.4358,45.838,43.6915,68.9585,71.783,71.783,70.7547,91.664,100.0,,,0.75,43.3187,,58.0372,-22.3417,44.2203
1998-03-23,7.5633,1702995.3663,49077.5912,24.0386,,0.8253,25.0,35.0,-10.0,40.1887,47.3823,43.7855,-0.1381,87.2566,18.0823,45.4159,24.4092,44.1593,23.3181,,-3.4862,0.9943,,,,0.0,42.8312,0.9139,0.0696,0.9835,0.0913,0.734,0.8253,15.2222,47.2315,42.375,43.185,14.7135,5.701,1.88,4.3038,929400.0,24.2158,9.3829,1.8811,4.3218,1.0432,59.0411,39.0,43.7855,68.3674,63.8971,63.8971,50.1818,77.5062,35.2585,,,1.81,43.5466,,51.0505,-23.7754,44.3811
1998-03-24,7.52,1701103.3663,13822.2262,23.7714,,0.9285,20.0,30.0,-10.0,40.4292,47.4728,43.951,0.1371,55.5419,16.3207,45.4705,18.6939,44.2508,22.1046,,-1.1605,0.2201,,,,0.0,42.8903,0.9196,0.0227,0.9423,0.2222,0.7063,0.9285,15.5212,52.9663,42.375,43.185,15.8351,6.106,3.31,4.3061,598300.0,23.1168,8.9138,2.1137,7.9168,1.0792,58.1604,39.0775,43.951,62.5308,51.9122,51.9122,34.8,45.0862,0.0,,,1.75,43.7984,,52.1414,-26.8817,44.5082
1998-03-25,7.4367,1690735.2503,-5155.9352,23.4153,,1.1037,15.0,25.0,-10.0,40.48,47.534,44.007,-0.5507,29.8224,12.911,45.4213,16.6501,44.2859,21.1017,,-0.134,0.4954,,,,0.0,42.9073,0.9075,-0.0482,0.8593,0.3516,0.7522,1.1037,15.8122,50.9245,42.375,43.185,15.918,6.0507,1.12,4.2913,496100.0,22.2776,8.4681,2.5102,2.5747,1.0257,56.4555,39.1542,44.007,50.5506,35.8424,35.8424,22.5455,11.7528,0.0,,,1.38,44.0278,,55.1161,-32.8554,44.5719
1998-03-26,7.4067,1682059.2503,-15211.5526,23.0771,,1.1573,10.0,20.0,-10.0,40.497,47.561,44.029,-0.18,18.3641,11.6706,45.3412,16.6501,44.3006,20.3274,,-0.3242,0.4781,,,,0.0,42.9167,0.8801,-0.1099,0.7701,0.4824,0.6749,1.1573,16.0985,49.3994,42.375,43.185,15.489,5.7482,0.44,4.2057,423800.0,21.6773,8.0447,2.6331,1.0,1.01,55.8353,39.2302,44.029,37.401,24.4485,24.4485,16.0,-0.0,0.0,,45.3004,1.0,44.2356,,51.3368,-35.006,44.6131
1998-03-27,7.2817,1588580.9895,-47685.4288,22.5413,28.7272,1.1039,5.0,15.0,-10.0,40.4654,47.4236,43.9445,-0.5435,-1.4016,6.5372,45.1313,12.3625,44.2424,19.7403,,-0.563,0.4202,,,,0.0,42.9277,0.8304,-0.1987,0.6317,0.6155,0.4884,1.1039,16.3744,44.8545,42.375,43.185,16.2704,5.9608,-1.69,4.222,294800.0,20.8607,7.6425,2.5142,-3.7241,0.9628,53.2686,39.3054,43.9445,25.0294,14.7972,14.7972,5.8462,-0.0,0.0,,44.9571,1.38,44.4162,0.2653,47.6143,-43.9665,44.5809
1998-03-30,7.1667,1618632.8143,-47073.2131,21.5369,27.3739,0.9583,0.0,10.0,-10.0,40.4654,47.4236,43.9445,-0.2774,-52.3405,1.9965,44.8213,2.4527,44.1241,19.3019,,-1.0399,0.1305,,,,0.0,42.928,0.7565,-0.2955,0.461,0.7489,0.2094,0.9583,16.6407,51.1374,42.375,42.875,19.0728,6.9127,0.0,4.2427,-21900.0,20.0319,7.2603,2.1854,0.0,1.0,50.9983,39.3798,43.9445,17.7315,13.9487,13.9487,20.0,-0.0,0.0,,44.4902,1.44,44.5843,0.2559,45.5356,-48.3871,44.4909
1998-03-31,7.375,1823060.087,22501.6631,20.9199,26.4117,0.8461,70.0,5.0,65.0,40.8692,47.3318,44.1005,0.369,-12.7769,9.363,44.7777,9.1966,44.1361,18.9851,,-1.2239,-0.2652,,,,0.0,42.9709,0.6895,-0.2678,0.4217,0.8557,-0.0096,0.8461,16.9168,65.2013,42.375,42.875,18.0903,6.5671,3.12,4.128,316400.0,21.7547,7.8973,1.9283,7.5857,1.0759,54.6815,39.4535,44.1005,19.5535,29.9146,29.9146,63.8978,22.4975,67.4924,,44.428,1.87,44.7302,0.2461,48.0958,-32.2581,44.52
