date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,AROONOSC,BBANDS,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,HT_SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACDEXT,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,STOCHF,STOCHRSI,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2003-11-26,17.2767,56872505.6687,-123743.62199999999,13.5283,16.1704,-0.527,80.0,-45.0,23.021,-0.6226,-79.186,-6.8481,22.5457,3.0138,22.7307,19.8685,-7.3420000000000005,-1.0272,0.6109,23.0592,1.0,22.561,-0.1409,-0.2346,20.271,48.2458,22.99,23.075,24.0554,2.8425,-1.28,2.6554,-18422950.0,22.6478,2.6762,-2.2817,-5.4399,0.9456,46.5759,23.7248,23.021,61.1003,43.6893,48.61600000000001,23.56,22.1348,0.53,23.0594,0.1049,42.1606,-82.3529,22.6946
2003-11-28,17.2845,57019773.6687,-96366.1528,13.0118,15.9944,-0.5651,75.0,-45.0,22.9465,0.08,-79.7496,-6.6705,22.4779,3.1985,22.6859,21.0226,-2.4347,-0.75,0.6764,23.0211,1.0,22.5417,-0.1212,-0.2166,20.2909,42.005,22.99,23.075,23.6185,2.7104,-1.49,2.5777,-18088250.0,22.1544,2.5424,-2.4493,-6.2737,0.9373,46.6647,23.5901,22.9465,53.3225,36.6667,47.7,23.4961,22.0854,0.25,22.9443,0.0856,49.5175,-81.9608,22.6221
2003-12-01,17.432,57597837.0833,107523.5486,12.3905,15.7006,-0.6226,70.0,-45.0,22.8885,0.439,-58.3767,-3.2382,22.4549,0.5867,22.6634,21.7303,2.5271,-0.4203,0.7376,22.99,1.0,22.5377,-0.0897,-0.2203,20.3125,43.728,22.99,23.075,22.7624,2.5749,-1.16,2.5194,-17210450.0,23.0311,2.6053,-2.7014,-4.9132,0.9509,48.3809,23.4648,22.8885,45.7247,56.8182,62.3376,23.427,22.0994,0.41,22.8269,0.0682,51.3948,-74.5098,22.5749
2003-12-02,17.0749,57195837.0833,53249.013,11.8614,15.4295,-0.6729,65.0,-45.0,22.8055,-1.0,-75.7676,-10.5715,22.3526,1.8077,22.5993,21.9664,10.0859,0.0352,0.82,22.9394,1.0,22.5018,-0.0937,-0.2182,20.3293,44.903,22.99,23.075,22.8989,2.5661,-1.66,2.5481,-17612450.0,22.0857,2.475,-2.9272,-7.019,0.9298,44.7142,23.3483,22.8055,31.1616,0.0,0.0,23.3533,21.9964,0.46,22.7082,0.0508,48.3264,-92.54899999999999,22.4893
2003-12-03,16.9662,56671765.9722,-140544.9245,11.5174,15.1871,-0.7205,60.0,-45.0,22.7215,-0.2,-84.7249,-12.6914,22.2402,4.9821,22.5279,22.1589,16.6763,0.4481,0.8803,22.8749,1.0,22.4585,-0.0991,-0.2121,20.3445,44.9594,22.93,23.075,23.4122,2.5978,-1.68,2.5391,-18187650.0,21.19,2.3513,-3.1424,-7.1398,0.9286,43.6543,23.2399,22.7215,19.7833,2.5316,0.0,23.2748,21.8807,0.45,22.5968,0.0332,44.0771,-98.0392,22.3983
2003-12-04,16.7953,56507599.3055,-259282.2997,11.5285,15.2325,-0.7237,100.0,-90.0,22.6205,-0.5,-109.6939,-15.9856,22.1047,11.7401,22.4424,22.6807,17.656,0.3454,0.8883,22.8121,1.0,22.3877,-0.11,-0.1653,20.3573,43.2008,22.82,22.91,25.6589,2.8279,-2.02,2.5477,-18680150.0,20.2671,2.2337,-3.1668,-8.5412,0.9146,42.0072,23.1391,22.6205,5.9232,15.2381,0.0,23.1913,21.7343,0.48,22.4947,0.0152,39.3689,-94.4444,22.2943
2003-12-05,16.3061,56360756.022,-331008.4253,12.1208,15.6589,-0.7172,100.0,-95.0,22.47,-0.597,-170.582,-24.565,21.8752,23.3731,22.305,23.1326,19.9605,0.0224,0.9059999999999999,22.7267,1.0,22.1793,-0.1497,-0.1143,20.3638,34.4538,22.39,22.545,30.0746,3.4165,-3.01,2.7048,-19336050.0,18.6793,2.122,-3.1519,-12.5364,0.8746,37.7175,23.0056,22.47,10.7922,14.6067,0.0,23.1007,21.4567,0.89,22.3984,-0.0052,35.0297,-92.7978,22.14
2003-12-08,16.6944,56928056.022,-149754.7108,12.5796,15.8719,-0.6765,95.0,-95.0,22.355999999999998,0.6333,-138.3527,-14.7734,21.7701,21.2983,22.2283,23.0868,22.0222,-0.0073,0.9207,22.6387,1.0,22.1189,-0.1329,-0.0446,20.3751,32.2731,22.305,22.27,28.4907,3.2457,-2.28,2.6493,-18768750.0,18.4856,2.1059,-2.9844,-9.5879,0.9041,42.6133,22.8017,22.355999999999998,25.0276,45.2381,69.9725,23.0042,21.3657,0.6,22.316,-0.0249,43.8807,-75.1634,22.0476
2003-12-09,16.2285,56402856.022,-229100.4902,12.8082,15.7338,-0.6614,90.0,-90.0,22.2205,-0.9615,-147.5388,-22.4714,21.5728,17.1506,22.1018,22.5833,21.9368,-0.2785,0.9201,22.5363,1.0,21.9917,-0.1514,-0.0073,20.3804,33.1173,22.17,22.22,26.5754,3.0834,-2.71,2.7757,-19293950.0,18.7942,2.1806,-2.9314,-11.4782,0.8852,38.7643,22.6161,22.2205,23.4115,10.3896,17.6324,22.9008,21.1428,0.78,22.2365,-0.0459,37.4699,-94.5946,21.909000000000002
2003-12-10,16.0577,56088152.022,-340865.9008,13.3321,15.7387,-0.6572,100.0,-100.0,22.105,-0.4,-171.0688,-25.0831,21.3652,23.2866,21.9664,21.8257,15.654000000000002,-0.6257,0.8717,22.3861,1.0,21.8737,-0.1666,0.0114,20.3834,34.0484,22.06,22.02,28.2801,3.3293,-2.31,2.8463,-19899150.0,17.5969,2.0716,-2.9275,-10.0478,0.8995,37.4584,22.4473,22.105,22.6805,12.4138,0.0,22.7898,20.910999999999998,0.75,22.1505,-0.068,32.7605,-94.0789,21.7622
