date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Up,AROONOSC,BBANDS,Real Upper Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD,MACD_Signal,MACDEXT,MACD,MACD_Signal,MAMA,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowD,STOCHF,FastD,STOCHRSI,FastD,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
1998-01-02,2.3683,-372803.8674,,,,,,,,,,,0.3094,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1499500.0,,,,,,,,,,,,,,,,,,,,,,
1998-01-05,2.3943,-1080527.9316,,,,,,,,,,,-0.1337,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,3020700.0,,,,,,,51.13,,,,,,,,,,1.94,,,,,
1998-01-06,2.3742,-2149899.5893,,,,,,,,,,,-0.2353,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1878000.0,,,,,,,51.1562,,,,,,,,,,1.87,,,,,
1998-01-07,2.1886,-5603828.1608,,,,,,,,,,,-0.82,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2957500.0,,,,,,,53.75,,,,,,,,,,4.56,,,,,
1998-01-08,2.2115,-5758952.6506,,,,,,,,,,,0.1939,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-423800.0,,,,,,,53.75,,,,,,,,,,2.94,,,,,
1998-01-09,2.1228,-6983349.3778,,,,,,,,,,,-0.7055,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-2489500.0,,,,,,,53.615,,,,,,,,,,2.75,,,,,
1998-01-12,2.1511,-6156153.5603,,,,,,,,,,,0.4487,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-292000.0,,,,,,,53.383,,,,21.2941,16.2847,,,,,2.63,,,,,
1998-01-13,2.2257,-6156153.5603,,,,,,,,,,,0.4058,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1450000.0,,,,,,,53.0576,,,,61.1012,29.837,,,,,2.32,,,,,
1998-01-14,2.2257,-7316772.227,,,,,,,,,,,-0.54,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1450000.0,,,,,,,52.7453,,51.6055,32.5757,72.4211,51.6055,,,,,1.5,,,,,
1998-01-15,2.1027,-9658972.227,-2514042.1576,,,,,,,,,,-1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-892200.0,,,,,,,52.4455,,49.7706,43.7377,15.7895,49.7706,,,,,2.69,,,,,
1998-01-16,2.1027,-9998038.8937,-2636623.4905,,,,,,,,,,-0.1111,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-892200.0,,,,,,,52.1577,,36.0702,45.8154,20.0,36.0702,,,,,2.25,,,,,
1998-01-20,2.1713,-11730742.444,-2998392.1208,,,,,,,,,,-0.5207,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1844500.0,,,,,,,51.7998,,28.5965,38.1458,50.0,28.5965,,,,,2.88,,,,,
1998-01-21,2.4743,-6333482.444,-1156497.2768,,,,,,,,,,0.6667,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,9204400.0,,,,,,,45.0,,54.936,39.8675,94.8079,54.936,,,,,7.13,,,,,
1998-01-22,2.4227,-8357084.367,-941732.0637,,,,,,,,,,-0.2821,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4629300.0,,,,,,,45.0963,,74.2856,52.606,78.0488,74.2856,,,,,3.12,,,,,
1998-01-23,2.4885,-7307139.1116,-434188.0712,,,,,,,,,,0.5036,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,6547200.0,,,,,,,45.2994,,88.3181,72.5132,92.0976,88.3181,,,,,1.75,,,,,
1998-01-26,2.3715,-8753824.2179,-647393.6926,,,,,,,,,,-0.8404,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4675800.0,,,,,,,45.4984,,76.1116,79.5718,58.1886,76.1116,,,,,2.88,,,,,
1998-01-27,2.3998,-9496011.3837,-911910.6639,,,,,,,,,,0.1979,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,6878800.0,,,,,,,45.6934,,62.4524,75.6274,37.0709,62.4524,,,,,1.87,,,,,
1998-01-28,2.4656,-9405658.4948,-908472.5362,,,,,,,,,,0.2489,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,8442600.0,,,,,,,45.8846,,53.2527,63.9389,64.4986,53.2527,,,,,2.5,,,,,
1998-01-29,2.4597,-10545048.2287,-1187010.7142,,,,,,,,,,-0.1673,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,6458100.0,,,,,,,46.0719,,51.2176,55.6409,52.0833,51.2176,,,,,2.63,,,,,
1998-01-30,2.3715,-12639545.6832,-1859479.094,,,,,,,50.4175,56.2221,44.6129,-0.8182,50.5978,,,,50.4175,,,,,,,,0.0,,,,,,,,,,,50.22,50.44,,13.45,,,4144900.0,,13.06,,,,,46.3661,50.4175,41.3298,48.6001,7.4074,41.3298,,,,,2.75,49.55,,,-36.7647,51.1113
1998-02-02,2.5712,-9365027.2542,-923644.0134,,,,50.0,100.0,50.0,50.6395,56.9571,44.3219,0.8671,104.2282,12.9825,,5.7863,50.973,,,,,,,,0.0,51.969,,,,,,,,,59.8952,51.125,50.72,23.286,12.7775,4.44,5.1129,7844100.0,26.1463,14.347,,8.5698,1.0857,56.4912,46.6515,50.6395,51.8132,48.1202,95.9488,51.8132,,,,,4.56,49.9142,,,-1.6608,51.6668
1998-02-03,2.5598,-11920927.2542,-1270075.661,,,,45.0,100.0,55.0,50.8205,57.5229,44.1181,-0.63,117.9646,12.1197,,7.7902,51.4517,,,,,,,,0.0,52.0359,,,,,,,,,60.8175,51.125,51.0,22.8477,12.1386,3.62,4.9682,5288200.0,26.7082,14.1897,,6.911,1.0691,56.0599,47.0431,50.8205,61.4362,51.5264,80.9524,61.4362,,,,,1.0,50.4085,,,-8.3333,52.1773
1998-02-04,2.6083,-11132825.1636,-1045576.5188,,,,40.0,100.0,60.0,51.0765,58.3011,43.8519,0.5854,114.8624,15.016,,11.3351,51.9859,,,,,,,,0.0,52.1549,,,,,,,,,63.8839,51.53,51.5,21.6184,11.5317,5.12,4.8836,7572900.0,27.1459,14.4802,,9.8575,1.0986,57.508,47.5409,51.0765,87.2871,66.8455,84.96,87.2871,,,,,2.87,50.9737,,,-7.2308,52.7716
1998-02-05,2.5712,-12393530.6324,-1259817.1081,,,,35.0,100.0,65.0,51.495,58.898,44.092,-0.5859,106.5273,12.0457,,12.8862,52.392,,,,,,,,0.0,52.3637,,,,,,,,,70.7759,51.53,51.72,20.5788,10.9551,8.37,4.9338,5799600.0,26.667,14.1962,,17.4812,1.1748,56.0229,48.1685,51.495,77.7257,75.483,67.2646,77.7257,,,,,2.56,51.5486,,,-16.2946,53.2643
1998-02-06,2.1827,-13521262.0609,-1591755.7939,,,,30.0,95.0,65.0,51.4635,58.9244,44.0026,0.4286,-76.0033,-12.823,,19.8284,51.9499,,,,,,,,0.0,52.3383,,,,,,,,,57.8925,51.53,51.72,33.2119,20.1574,-0.63,6.5811,-9381400.0,22.2206,13.4864,,-1.3022,0.987,43.5885,58.44,51.4635,55.1282,73.3803,13.16,55.1282,,,,,10.12,52.0162,,,-79.5387,52.9076
1998-02-09,2.1799,-12892302.2069,-1382720.2306,,,2.1587,25.0,90.0,65.0,51.526,58.8369,44.2151,0.5912,-82.2025,-12.9666,,19.8284,51.5442,,,,,,,,0.0,52.305,,,,,,,,,56.7452,51.53,51.72,32.4411,19.1495,1.25,6.4036,-12828100.0,21.7048,12.812,4.222,2.6916,1.0269,43.5167,58.44,51.526,31.0324,54.6288,12.6726,31.0324,,,,,1.37,52.3905,,,-79.9851,52.5482
1998-02-10,2.1201,-15452736.8736,-1986187.6003,,,1.6958,20.0,85.0,65.0,51.492,58.8915,44.0925,-0.7867,-98.9785,-16.1398,,21.458,51.0523,,,,,,,,0.0,52.2714,,,,,,,,,56.0452,51.53,51.72,32.6901,18.822,-0.68,6.4169,-15925400.0,21.1394,12.1714,3.3304,-1.445,0.9856,41.9301,58.3169,51.492,9.2878,31.8162,2.0309,9.2878,0.0,0.0,,,1.5,52.6598,,,-89.7321,52.0581
1998-02-11,2.1598,-15668542.9769,-2121163.6845,,,1.5073,15.0,80.0,65.0,51.42,58.9539,43.8861,0.3803,-85.1508,-13.2532,,18.9137,50.6902,,,,,,,,0.0,52.2327,,,,,,,,,57.0781,51.53,51.72,31.4649,17.8809,-1.44,6.2092,-12389500.0,21.4556,12.1929,2.9717,-2.9575,0.9704,43.3734,58.195,51.42,7.9339,16.0847,9.0983,7.9339,10.2416,3.4139,,,2.13,52.8188,,,-83.2589,51.6541
1998-02-12,2.1772,-14860577.6991,-1726468.2501,,,1.2672,10.0,75.0,65.0,51.367,58.9914,43.7426,0.4792,-79.0705,-11.9736,,18.9137,50.3988,,,,,,,,0.0,52.2022,,,,,,,,,57.1088,51.53,51.72,30.6474,16.9869,-1.06,6.0029,-10727400.0,20.8982,11.5832,2.5066,-2.177,0.9782,44.0132,58.0744,51.367,17.9954,11.7391,42.8571,17.9954,100.0,36.7472,,,1.44,52.8739,,33.9951,-80.4315,51.2932
1998-02-13,2.1283,-16011281.9544,-1774183.4491,,,0.703,5.0,70.0,65.0,51.395,58.9441,43.8459,-0.734,-90.7035,-14.8259,,19.0925,50.0332,,,,,,,,0.0,52.1714,,,,,,,,,57.8879,51.53,51.72,30.1151,16.1975,0.56,5.9551,-12046500.0,20.4592,11.0041,1.3919,1.2174,1.0122,42.587,57.9549,51.395,22.1698,16.0331,14.554,22.1698,31.5365,47.2594,,,1.13,52.8341,,30.5048,-88.3929,50.8354
1998-02-17,2.137,-16832431.9544,-1893688.8987,,,0.1774,0.0,65.0,65.0,51.4325,58.8808,43.9842,-0.8929,-89.0501,-14.1347,,17.6808,49.7205,,,,,,,,0.0,52.1393,,,,,,,,,60.9173,51.72,52.285,29.4297,15.3876,0.75,5.7617,-11001400.0,20.5864,10.7639,0.3516,1.6304,1.0163,42.9327,57.8367,51.4325,26.9618,22.3757,23.4742,26.9618,48.1289,59.8885,,,1.19,52.6545,,30.9325,-94.9634,50.393
1998-02-18,2.1685,-16392847.9544,-1630556.3192,,,-0.2311,65.0,60.0,-5.0,51.4295,58.8842,43.9748,0.31,-82.3788,-11.5671,,17.6808,49.5033,,,,,,,,0.0,52.1191,,,,,,,,,60.0129,51.72,52.285,28.8489,14.6183,-0.06,5.4994,-9844600.0,20.1802,10.2257,-0.4578,-0.1263,0.9987,44.2165,57.7196,51.4295,31.2989,26.8102,55.8685,31.2989,100.0,59.8885,,,1.0,52.3038,,39.4363,-89.3582,50.0128
1998-02-19,2.1598,-16813747.9544,-1508601.5076,,,-0.9884,60.0,55.0,-5.0,51.0855,58.6442,43.5268,-0.63,-71.5384,-12.14,,16.4473,49.2887,15.6467,,-4.1285,4.1443,,,,0.0,51.9097,,,,,,,0.5504,9.7165,55.2335,51.72,52.285,28.2618,13.8874,-6.88,5.3512,-10686400.0,20.2782,9.9644,-1.9576,-12.7101,0.8729,43.93,57.6037,51.0855,43.1142,33.7916,50.0,43.1142,82.4203,76.8497,,,1.0,51.7867,,37.1055,-90.9017,49.6147
1998-02-20,2.1315,-17650027.9544,-1587654.4022,,,-1.69,55.0,50.0,-5.0,50.767,58.5107,43.0233,-0.8,-73.2477,-14.0525,,18.6726,49.0355,16.8493,,-1.6214,4.9284,,,,0.0,51.7003,-1.0161,-0.5815,0.4347,-2.2011,-1.69,0.5111,0.5981,10.0857,49.9655,51.72,52.285,28.8183,13.813,-6.37,5.2853,-12080200.0,19.7494,9.4662,-3.3525,-12.0189,0.8798,42.9737,57.489,50.767,40.4335,38.2822,15.4321,40.4335,23.7327,68.7176,,,1.25,51.1555,,39.06,-95.9383,49.1904
1998-02-23,2.3486,-12668927.9544,109233.4502,,,-2.2668,50.0,45.0,-5.0,50.614,58.1803,43.0477,0.9129,-13.7623,2.9793,,1.4672,49.2588,17.7327,,-0.6558,2.3538,,,,0.0,51.6955,-0.6039,-0.3202,0.2837,-2.2862,-2.2668,0.0194,0.6476,10.4986,52.459,51.72,52.285,26.096,13.1223,-3.06,5.0191,-7099100.0,25.3414,12.7429,-4.4875,-5.6209,0.9438,51.4896,57.3754,50.614,55.144,46.2306,100.0,55.144,100.0,68.7176,,,4.75,50.5278,,53.0472,-57.3517,49.2488
1998-02-24,2.2942,-14837704.8775,103419.1461,,,-2.9329,45.0,40.0,-5.0,50.5295,58.0751,42.9839,-0.2959,1.4316,-0.9225,,0.0381,49.3475,18.3626,,-0.5228,1.6969,,,,0.0,51.681,-0.3924,-0.2068,0.1856,-2.438,-2.9329,-0.4949,0.6988,10.8955,56.3157,51.72,52.285,25.2044,12.4662,-1.69,5.0495,-9662200.0,25.2236,12.4757,-5.7878,-3.2575,0.9674,49.5388,57.2629,50.5295,62.1273,52.5683,70.9497,62.1273,77.0913,66.9413,,,1.69,49.9836,,47.4856,-67.0187,49.2084
1998-02-25,2.3258,-14354671.5442,245331.2509,,,-2.8598,40.0,35.0,-5.0,50.4485,57.9423,42.9547,-0.24,6.0226,1.3586,,0.0381,49.4934,18.7598,,0.0581,2.0252,,,,0.0,51.6736,-0.1969,-0.0606,0.1364,-1.8797,-2.8598,-0.9802,0.7518,11.2954,55.6747,51.72,52.285,24.71,11.8429,-1.62,4.8244,-8213100.0,24.7288,11.8519,-5.6226,-3.0857,0.9691,50.6793,57.1516,50.4485,84.9162,67.3958,83.7989,84.9162,90.4846,89.192,,,0.94,49.5185,,50.7261,-61.4135,49.2418
1998-02-26,2.3568,-13989200.3442,397369.6527,,,-2.6935,35.0,30.0,-5.0,50.3295,57.6718,42.9872,0.544,22.303,3.6185,,3.7578,49.6902,18.9861,,0.5306,1.2307,,,,0.0,51.6721,-0.0219,0.109,0.1309,-1.2732,-2.6935,-1.4202,0.8065,11.698,55.3546,51.72,52.285,24.0498,11.2508,-2.38,4.6439,-6978400.0,25.9278,12.1293,-5.2794,-4.4123,0.9559,51.8093,57.0414,50.3295,82.3065,76.45,92.1708,82.3065,100.0,89.192,,,1.25,49.1481,,54.6943,-55.8895,49.3476
1998-02-27,2.3312,-14760999.5808,177870.1825,,,-2.1881,30.0,25.0,-5.0,50.189,57.3652,43.0128,-0.1908,27.1303,1.6007,49.2279,7.9041,49.815,19.1338,,0.3903,2.8951,,,,0.0,51.6624,0.052,0.1959,0.1439,-0.4466,-2.1881,-1.7415,0.863,12.091,54.8463,51.72,52.285,22.7109,10.6882,-2.81,4.7171,-8443700.0,26.6092,12.5229,-4.2989,-5.2221,0.9478,50.8004,56.9323,50.189,80.6327,82.6185,65.9284,80.6327,55.5646,82.0164,,,2.62,48.8692,,52.4189,-60.4387,49.4115
1998-03-02,2.2654,-15298509.7626,-99121.0389,11.9998,,-1.8633,25.0,20.0,-5.0,50.073,57.211,42.935,-0.6145,-3.6257,-3.4866,49.2375,0.4768,49.7907,19.2162,,2.5188,4.2988,,,,0.0,51.6362,0.0024,0.1468,0.1445,0.1049,-1.8633,-1.9682,0.921,12.4657,55.9601,51.72,52.285,24.8295,11.7838,-2.32,4.8888,-9751800.0,25.0674,11.8967,-3.6703,-4.4719,0.9553,48.2567,56.8243,50.073,59.0527,73.9973,19.0588,59.0527,0.0,51.8549,,,2.75,48.6737,,49.9611,-72.1365,49.3516
1998-03-03,2.2526,-15357396.4883,-222161.3113,11.4236,,-1.5273,20.0,15.0,-5.0,49.7245,56.2789,43.1701,-0.2478,-12.5897,-4.4656,49.1976,0.4768,49.7421,19.3219,,3.7245,0.2099,,,,0.0,51.5131,-0.048,0.0844,0.1325,0.5849,-1.5273,-2.1122,0.9805,12.8339,51.539,51.72,52.285,24.2224,11.1946,-6.97,4.7854,-10702400.0,24.4545,11.3019,-3.0203,-12.3911,0.8761,47.7672,56.7173,49.7245,32.486,57.3905,12.4706,32.486,0.0,18.5215,,,1.13,48.5496,,51.1977,-74.411,49.276
1998-03-04,2.254,-15484519.155,-292747.6066,10.8763,,-1.1993,15.0,10.0,-5.0,49.39,55.2782,43.5018,0.24,-2.7678,-4.3463,49.1711,0.4768,49.7009,19.6473,,2.6142,-1.6893,,,,0.0,51.4033,-0.0764,0.037,0.1134,0.9364,-1.1993,-2.1357,1.0416,13.1986,49.4681,51.72,52.285,23.8155,10.6349,-6.69,4.6195,-9969000.0,24.0437,10.7368,-2.3763,-11.9464,0.8805,47.8269,56.6114,49.39,14.902,35.4802,13.1765,14.902,1.4768,0.4923,,,0.75,48.5289,,39.7909,-74.1673,49.2366
1998-03-05,2.1772,-16741319.155,-694901.3086,10.6262,,-0.9387,10.0,5.0,-5.0,48.9185,53.6761,44.1609,-0.3139,-33.1361,-10.3833,48.8458,5.8746,49.5037,19.9268,,2.4342,-2.6911,,,,0.0,51.1011,-0.1984,-0.1347,0.0638,1.1135,-0.9387,-2.0522,1.1041,13.5429,45.5794,51.315,52.285,26.0147,11.4731,-9.43,4.7196,-11225800.0,23.1278,10.1999,-1.8668,-16.5265,0.8347,44.8083,56.5066,48.9185,8.549,18.6456,0.0,8.549,0.0,0.4923,,,1.68,48.5895,,37.3561,-87.8148,49.069
1998-03-06,2.2156,-16372368.4883,-678852.492,10.5284,,-0.6424,5.0,0.0,-5.0,48.5295,51.894,45.165,0.3467,-16.0345,-6.8345,48.721,8.6691,49.4052,19.8981,,1.0528,-4.7584,,,,0.0,50.9437,-0.2115,-0.2006,0.0109,1.2293,-0.6424,-1.8717,1.1681,13.8922,44.6134,48.97,49.565,26.1159,11.5295,-7.78,4.638,-10022700.0,21.9491,9.69,-1.2831,-13.8311,0.8617,46.5827,56.4029,48.5295,15.281,12.9107,32.6667,15.281,51.4561,17.6443,,,2.25,48.7559,,40.3034,-65.9389,49.0262
1998-03-09,2.1772,-17289168.4883,-902282.295,10.3688,,-0.3731,0.0,70.0,70.0,48.5235,51.8939,45.1531,-0.5348,-16.5791,-9.8842,48.4641,7.3379,49.2362,19.6659,,-0.6287,-4.1102,,,,0.0,50.9282,-0.2623,-0.317,-0.0547,1.2142,-0.3731,-1.5873,1.2334,14.2296,64.7769,48.97,49.625,25.0012,10.953,-0.12,4.6802,-10939500.0,21.5829,9.4555,-0.7487,-0.2513,0.9975,45.0579,56.3001,48.5235,18.1806,14.0035,21.875,18.1806,8.2675,19.9079,,,1.87,48.9757,,35.0342,-79.5556,48.9406
1998-03-10,2.1886,-17560915.9336,-998124.8293,10.2763,,-0.1151,10.0,65.0,55.0,48.533,51.895,45.171,-0.635,-29.683,-8.7688,48.2916,8.5176,49.107,19.4215,,-1.677,-2.0363,,,,0.0,50.913,-0.2639,-0.3846,-0.1207,1.1672,-0.1151,-1.2823,1.3,14.5661,69.4282,48.97,49.625,24.786,10.6554,0.19,4.566,-9933300.0,20.8951,8.9827,-0.2316,0.3984,1.004,45.6156,56.1984,48.533,28.8472,20.7696,32.0,28.8472,26.7438,28.8225,,,1.37,49.1415,,35.6701,-75.8519,48.8793
1998-03-11,2.2572,-16962330.2193,-756135.427,9.8785,,-0.0175,5.0,60.0,55.0,48.683,51.9125,45.4535,0.6457,19.4101,-2.2156,48.4188,2.3201,49.133,19.2181,,-1.722,-0.8395,,,,0.0,50.8733,-0.1543,-0.3135,-0.1592,0.9675,-0.0175,-0.985,1.3681,14.9142,77.3439,49.06,49.625,23.6288,10.1226,3.0,4.4084,-8536600.0,22.5573,9.6635,-0.0354,6.4683,1.0647,48.8922,56.0978,48.683,45.5046,30.8441,82.6389,45.5046,100.0,45.0038,,,2.0,49.271,,41.5868,-53.6296,48.96
1998-03-12,2.2398,-17240815.9336,-677009.2691,9.5005,,0.1526,0.0,55.0,55.0,48.7705,51.9341,45.6069,-0.5625,15.2835,-3.7618,48.4627,2.3201,49.1203,18.9538,,-2.0842,-0.0074,,,,0.0,50.8453,-0.1003,-0.2846,-0.1843,0.8775,0.1526,-0.7249,1.4375,15.2551,72.4426,49.06,49.69,22.996,9.6165,1.75,4.3348,-9357400.0,21.9531,9.1804,0.3104,3.7037,1.037,48.1191,55.9981,48.7705,61.3611,45.2377,69.4444,61.3611,79.8374,68.8604,,,1.12,49.3363,,41.1955,-60.423,48.9901
1998-03-13,2.1969,-18163537.6727,-876686.4606,9.308,,0.2637,25.0,50.0,25.0,48.792,51.9301,45.6539,-0.9565,-21.9936,-7.5675,48.333,5.6488,49.0194,18.6006,,-1.7026,1.6448,,,,0.0,50.8282,-0.1195,-0.3337,-0.2142,0.7523,0.2637,-0.4886,1.5083,15.5831,68.2962,49.06,49.69,23.7566,9.7656,0.43,4.3422,-10368000.0,21.2162,8.7214,0.5404,0.9028,1.009,46.2162,55.8994,48.792,59.7611,55.5423,27.2,59.7611,30.2098,70.0157,,,1.38,49.3356,,34.1973,-74.6224,48.9225
1998-03-16,2.2343,-17898759.0467,-794426.0707,9.125,,0.3238,20.0,45.0,25.0,48.908,51.8743,45.9417,0.0,-14.7257,-3.7984,48.3731,5.6488,49.0061,18.2048,,-0.9589,1.4843,,,,0.0,50.7901,-0.071,-0.3029,-0.2319,0.6067,0.3238,-0.2829,1.5803,15.9161,72.2879,49.095,49.69,22.9855,9.2774,2.32,4.1899,-9597200.0,20.5276,8.2853,0.6675,4.9828,1.0498,48.1008,55.8017,48.908,52.2148,57.779,60.0,52.2148,75.8472,61.9648,,,1.31,49.2982,,40.5876,-62.2356,48.9309
1998-03-17,2.1941,-18180892.3801,-778323.2381,9.0884,,0.0642,15.0,40.0,25.0,48.9705,51.8019,46.1391,-0.5867,-53.7263,-7.4613,48.2508,8.394,48.9103,17.7931,,-0.7841,1.9239,,,,0.0,50.7602,-0.0909,-0.3455,-0.2546,0.2067,0.0642,-0.1425,1.6536,16.237,69.0883,49.095,49.69,23.3751,9.3135,1.25,4.2096,-10443600.0,19.7548,7.871,0.1324,2.6738,1.0267,46.2693,55.705,48.9705,36.0695,49.3485,21.0084,36.0695,1.9844,36.0138,,,1.5,49.2218,,36.3167,-75.5287,48.8444
1998-03-18,2.2197,-17623673.8927,-523682.2662,9.0537,,-0.0526,10.0,35.0,25.0,49.0265,51.7778,46.2752,0.7815,-53.8065,-4.7887,48.2501,8.394,48.8769,17.3885,,0.4738,2.1391,,,,0.0,50.7383,-0.0606,-0.3303,-0.2698,-0.0085,-0.0526,-0.044,1.7281,16.5602,68.6146,49.095,49.69,22.6626,8.8478,1.12,4.0755,-9730600.0,19.1526,7.4775,-0.1082,2.3609,1.0236,47.6057,55.6092,49.0265,42.7065,43.6636,47.1111,42.7065,73.018,50.2832,,,1.19,49.1156,,44.5327,-67.0695,48.8053
1998-03-19,2.2197,-17344545.8927,-283090.0262,8.9999,,-0.1964,5.0,30.0,25.0,49.092,51.731,46.453,-0.0933,-47.3286,-4.7887,48.2523,7.9763,48.8467,17.0687,,0.9715,-0.1926,,,,0.0,50.7137,-0.0359,-0.3147,-0.2788,-0.2019,-0.1964,0.0055,1.8039,16.8802,68.3158,49.095,49.69,22.2134,8.4054,1.31,3.949,-9730600.0,18.9316,7.1636,-0.4038,2.7725,1.0277,47.6057,55.5144,49.092,41.5008,40.0923,56.383,41.5008,73.7266,49.5763,,,0.75,49.0009,,48.5087,-67.0695,48.7609
1998-03-20,2.1827,-18018009.3963,-373214.3132,9.061,,-0.3456,0.0,25.0,25.0,49.148,51.6178,46.6782,-0.7299,-76.438,-8.4384,48.11,10.2222,48.7423,16.8662,,0.1632,-0.8861,,,,0.0,50.6842,-0.0677,-0.3634,-0.2957,-0.3542,-0.3456,0.0086,1.8808,17.1889,69.6973,49.595,50.0,22.3894,8.3552,1.12,3.9586,-10547100.0,18.2366,6.8054,-0.7103,2.4019,1.024,45.7808,55.4206,49.148,39.1021,41.1031,13.8122,39.1021,0.0,48.9149,,,1.37,48.8762,,41.1759,-87.5,48.633
1998-03-23,2.1941,-18112041.3963,-406074.0385,9.1407,,-0.329,45.0,20.0,-25.0,48.979,51.2709,46.6871,-0.5,-76.0734,-7.1045,48.0355,10.6564,48.6716,16.7036,,0.0415,-0.4689,,,,0.0,50.5728,-0.0655,-0.3775,-0.312,-0.3138,-0.329,-0.0152,1.9589,17.497,60.2571,49.595,50.0,21.9672,8.0074,-3.38,3.8453,-9763500.0,17.7363,6.4651,-0.676,-6.5784,0.9342,46.4477,55.3277,48.979,34.5095,38.3708,33.3333,34.5095,36.5469,36.7578,,,1.0,48.7381,,42.0952,-83.3333,48.5237
1998-03-24,2.1772,-17217519.6572,-97980.2783,9.3733,,-0.4402,40.0,15.0,-25.0,48.851,51.144,46.558,0.1884,-108.1798,-8.8512,47.9072,13.7915,48.5724,16.528,,-0.2196,-0.6858,,,,0.0,50.4814,-0.0814,-0.4138,-0.3324,-0.378,-0.4402,-0.0622,2.0381,17.7983,51.28,49.595,50.0,22.7924,8.107,-2.56,3.7801,-11135100.0,17.2675,6.1419,-0.9036,-5.1006,0.949,45.5744,55.2357,48.851,25.509,33.0402,29.3814,25.509,0.0,12.1823,,,0.94,48.6318,,47.3411,-89.5,48.3952
1998-03-25,2.2115,-17364380.3715,-9763.033,9.1132,,-0.4404,35.0,10.0,-25.0,48.726,50.8276,46.6244,0.3393,-33.6436,-4.6526,47.9356,4.1719,48.5541,16.3578,,-0.4063,0.1405,,,,0.0,50.4184,-0.0362,-0.3776,-0.3414,-0.3123,-0.4404,-0.128,2.1184,18.1041,50.9289,49.595,50.0,21.9043,7.7017,-2.5,3.677,-9764400.0,20.1498,7.0848,-0.9028,-4.9135,0.9509,47.6737,55.1447,48.726,43.5853,34.5346,68.0412,43.5853,100.0,45.5156,,,1.37,48.5375,,47.4021,-77.0,48.3504
1998-03-26,2.2485,-16975309.5143,151008.6613,8.756,,-0.3985,30.0,5.0,-25.0,48.6075,50.28,46.935,0.5714,37.3137,-0.2563,48.1099,1.9693,48.6146,16.2019,,0.022,-0.0267,,,,0.0,50.3844,0.0488,-0.2804,-0.3292,-0.1969,-0.3985,-0.2016,2.1999,18.415,52.203,49.315,50.0,20.8139,7.3166,-2.37,3.6135,-7924200.0,21.6501,7.6106,-0.8159,-4.5966,0.954,49.8718,55.0545,48.6075,57.6515,42.2486,75.5319,57.6515,100.0,66.6667,,48.2428,1.75,48.4585,,50.3466,-63.5,48.3946
1998-03-27,2.2828,-16975309.5143,203050.8398,8.6629,10.3313,-0.4553,25.0,0.0,-25.0,48.5545,49.9674,47.1416,0.4058,157.2919,3.6871,48.3984,6.8936,48.7409,16.0506,,-0.3751,-0.4305,,,,0.0,50.379,0.1504,-0.1412,-0.2916,-0.1671,-0.4553,-0.2882,2.2826,18.7302,52.3435,48.785,49.25,19.9535,6.9508,-1.06,3.5254,-6353400.0,22.9081,7.98,-0.9302,-2.0784,0.9792,51.8435,54.9653,48.5545,74.7485,58.6618,80.6723,74.7485,100.0,100.0,,48.6655,1.44,48.4198,-0.129,48.988,-34.6667,48.5215
