date,Share Price
09/02/1988,158.929993
10/02/1988,162.240005
11/02/1988,162.955002
12/02/1988,163.934998
16/02/1988,165.539993
17/02/1988,165.804993
18/02/1988,165.75
19/02/1988,167.074997
22/02/1988,170.199997
23/02/1988,171.285004
24/02/1988,172.475006
25/02/1988,170.785004
26/02/1988,170.645004
29/02/1988,172.639999
01/03/1988,172.634995
02/03/1988,175.115005
03/03/1988,176.5
04/03/1988,177.389999
07/03/1988,178.464996
08/03/1988,179.625
09/03/1988,181.240005
10/03/1988,178.434998
11/03/1988,177.889999
14/03/1988,179.210007
15/03/1988,178.315002
16/03/1988,180.419998
17/03/1988,181.235001
18/03/1988,181.035004
21/03/1988,178.899994
22/03/1988,180.014999
23/03/1988,179.244995
24/03/1988,174.764999
25/03/1988,172.880005
28/03/1988,172.839996
29/03/1988,173.664993
30/03/1988,172.130005
31/03/1988,173.259995
04/04/1988,171.404999
05/04/1988,172.895004
06/04/1988,176.600006
07/04/1988,177.330002
08/04/1988,178.929993
11/04/1988,179.940002
12/04/1988,180.100006
13/04/1988,180.384995
14/04/1988,173.270004
15/04/1988,173.134995
18/04/1988,173.550003
19/04/1988,174.354996
20/04/1988,172.934998
21/04/1988,172.070007
22/04/1988,173.320007
25/04/1988,174.399994
26/04/1988,176.744995
27/04/1988,177.210007
28/04/1988,176.729996
29/04/1988,175.919998
02/05/1988,176.744995
03/05/1988,178.994995
04/05/1988,178.625
05/05/1988,177.679993
06/05/1988,177.179993
09/05/1988,174.929993
10/05/1988,174.320007
11/05/1988,170.800003
12/05/1988,171.705002
13/05/1988,173.845001
16/05/1988,174.985001
17/05/1988,174.070007
18/05/1988,170.285004
19/05/1988,170.345001
20/05/1988,169.884995
23/05/1988,167.649994
24/05/1988,169.210007
25/05/1988,169.009995
26/05/1988,169.854996
27/05/1988,169.585007
31/05/1988,173.345001
01/06/1988,176.675003
02/06/1988,176.449997
03/06/1988,178.005005
06/06/1988,179.744995
07/06/1988,179.764999
08/06/1988,183.014999
09/06/1988,182.774994
10/06/1988,184.285004
13/06/1988,184.735001
14/06/1988,185.774994
15/06/1988,186.104996
16/06/1988,184.505005
17/06/1988,183.940002
20/06/1988,183.195007
21/06/1988,184.789993
22/06/1988,186.979996
23/06/1988,187.070007
24/06/1988,187.350006
27/06/1988,185.115005
28/06/1988,188.190002
29/06/1988,187.785004
30/06/1988,189.024994
01/07/1988,189.955002
05/07/1988,191.904999
06/07/1988,190.429993
07/07/1988,189.384995
08/07/1988,188.145004
11/07/1988,187.684998
12/07/1988,187.235001
13/07/1988,188.119995
14/07/1988,188.679993
15/07/1988,188.509995
18/07/1988,188.794998
19/07/1988,185.779999
20/07/1988,185.255005
21/07/1988,182.404999
22/07/1988,181.860001
25/07/1988,181.589996
26/07/1988,179.705002
27/07/1988,177.369995
28/07/1988,178.220001
29/07/1988,181.160004
01/08/1988,181.440002
02/08/1988,180.535004
03/08/1988,181.070007
04/08/1988,181.175003
05/08/1988,179.895004
08/08/1988,179.815002
09/08/1988,177.270004
10/08/1988,172.679993
11/08/1988,174.634995
12/08/1988,173.744995
15/08/1988,170.085007
16/08/1988,172.645004
17/08/1988,172.904999
18/08/1988,173.550003
19/08/1988,172.815002
22/08/1988,169.895004
23/08/1988,169.604996
24/08/1988,171.955002
25/08/1988,170.529999
26/08/1988,170.979996
29/08/1988,172.764999
30/08/1988,172.365005
31/08/1988,170.994995
01/09/1988,168.220001
02/09/1988,171.464996
06/09/1988,171.934998
07/09/1988,172.095001
08/09/1988,172.964996
09/09/1988,175.479996
12/09/1988,175.595001
13/09/1988,175.869995
14/09/1988,176.979996
15/09/1988,175.414993
16/09/1988,176.645004
19/09/1988,176.110001
20/09/1988,176.804993
21/09/1988,177.804993
22/09/1988,178.274994
23/09/1988,177.475006
26/09/1988,175.869995
27/09/1988,175.800003
28/09/1988,177.054993
29/09/1988,178.824997
