date,Share Price,AD,ADOSC,ADX,ADXR,APO,AROON,Aroon Down,AROONOSC,BBANDS,Real Middle Band,Real Lower Band,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,QUADRATURE,HT_SINE,SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACD_Signal,MACD_Hist,MACDEXT,MACD_Signal,MACD_Hist,MAMA,FAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,SlowK,STOCHF,FastK,STOCHRSI,FastK,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2015-07-06,64.5827,729519.5106,,,,,,,,,,,0.5957,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,3809713.0,,,,,,,,,,,,,,,,,,,,,,
2015-07-07,66.061,5994519.2192,,,,,,,,,,,0.5143,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,9604524.0,,,,,,,71.0,,,,,,,,,,1.75,,,,,
2015-07-08,66.7426,9686026.6576,,,,,,,,,,,0.7534,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,13881985.0,,,,,,,71.0371,,,,,,,,,,1.46,,,,,
2015-07-09,66.2115,6416722.6583,,,,,,,,,,,-0.6508,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,9614928.0,,,,,,,71.1264,,,,,,,,,,2.566,,,,,
2015-07-10,68.4333,9655659.0083,,,,,,,,,,,0.8071,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,14597907.0,,,,,,,71.3045,,,,,,,,,,3.0,,,,,
2015-07-13,69.7788,9909259.5949,,,,,,,,,,,-0.3743,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,23676808.0,,,,,,,71.5644,,,,,,,,,,2.39,,,,,
2015-07-14,69.0441,-1743733.297,,,,,,,,,,,-0.7838,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4930689.0,,,,,,,71.9711,,,,83.2836,69.9647,,,,,1.85,,,,,
2015-07-15,67.9022,-5856767.4212,,,,,,,,,,,-0.5311,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-1399807.0,,,,,,,72.3576,,,,66.5189,42.5,,,,,1.77,,,,,
2015-07-16,69.7079,-759322.0035,,,,,,,,,,,0.9418,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4234243.0,,,,,,,72.7247,,71.2955,64.084,64.084,79.7872,,,,,2.13,,,,,
2015-07-17,70.4869,5040276.1693,-438127.499,,,,,,,,,,0.0823,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,10335119.0,,,,,,,73.0735,,67.9972,73.3887,73.3887,97.8788,,,,,2.43,,,,,
2015-07-20,70.9118,4493754.4544,418816.0298,,,,,,,,,,0.0773,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,20619664.0,,,,,,,73.4048,,74.1528,84.9859,84.9859,77.2917,,,,,2.07,,,,,
2015-07-21,71.0092,6215907.2669,1279267.3655,,,,,,,,,,0.1953,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,26742874.0,,,,,,,73.8725,,81.0975,84.9179,84.9179,79.5833,,,,,1.28,,,,,
2015-07-22,69.6106,1283689.3358,-54368.9175,,,,,,,,,,-0.944,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,21541626.0,,,,,,,74.3122,,78.4833,65.5461,65.5461,39.7633,,,,,2.32,,,,,
2015-07-23,68.4156,-1383602.2548,-1443688.456,,,,,,,,,,-0.8705,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,18565977.0,,,,,,,74.7254,,63.6591,40.5132,40.5132,2.193,,,,,2.0,,,,,
2015-07-24,68.1214,-2562632.3089,-2255947.9702,,,,,,,,,,-0.3446,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,15449969.0,,,,,,,75.1139,,40.9885,16.9061,16.9061,8.7619,,,,,1.48,,,,,
2015-07-27,68.9862,-888414.8059,-1850444.2051,,,,,,,,,,0.4438,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,21224311.0,,,,,,,75.4791,,23.5668,13.2813,13.2813,28.8889,,,,,1.69,,,,,
2015-07-28,69.8242,-80589.7277,-1259298.8485,,,,,,,,,,-0.1043,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,23120227.0,,,,,,,75.8223,,19.5657,28.5099,28.5099,47.8788,,,,,1.27,,,,,
2015-07-29,69.4587,831079.2745,-612908.443,,,,,,,,,,-0.2693,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,20841668.0,,,,,,,76.145,,30.526,49.7868,49.7868,72.5926,,,,,1.32,,,,,
2015-07-30,70.6176,2586627.2697,265826.398,,,,,,,,,,0.4785,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,24088655.0,,,,,,,76.4483,,49.1697,69.2124,69.2124,87.1658,,,,,2.09,,,,,
2015-07-31,70.8494,2923878.6185,708450.0441,,,,,,,81.4227,77.5715,73.7203,-0.4372,82.9256,,,,77.5715,,,,,,,,0.0,,,,,,,,,,,76.59,76.1,,5.46,,,26774175.0,,11.3001,,,,,76.7334,77.5715,67.0977,82.2939,82.2939,87.1233,,,,,1.075,78.1047,,,-16.9608,78.2136
2015-08-03,71.6518,2444985.5828,672743.7476,,,,50.0,0.0,50.0,81.3473,77.942,74.5367,0.3304,122.2417,34.8051,,39.0199,77.838,,,,,,,,0.0,79.5376,,,,,,,,,59.7004,77.5,77.08,14.5278,5.187,7.41,2.333,29455976.0,33.1199,11.8251,,10.1563,1.1016,67.4025,77.0014,77.942,79.159,85.9706,85.9706,83.6228,,,,,1.56,78.2652,,,-10.0728,78.4801
2015-08-04,71.1526,526855.0565,-13336.1546,,,,45.0,0.0,45.0,81.3366,78.201,75.0654,-0.5714,104.2197,31.1732,,36.9856,78.0258,,,,,,,,0.0,79.5507,,,,,,,,,56.2833,77.585,77.62,14.6605,5.1676,5.18,2.3152,27026344.0,31.8702,11.2338,,6.9409,1.0694,65.5866,77.2533,78.201,82.8074,80.1577,80.1577,69.727,,,,,1.33,78.3569,,,-19.4134,78.658
2015-08-05,71.7499,783670.2391,-211078.906,,,,40.0,0.0,40.0,81.4622,78.455,75.4478,0.4087,110.6845,33.4319,,36.9856,78.2596,,,,,,,,0.0,79.5944,,,,,,,,,55.7357,77.64,77.85,14.1574,4.9093,5.08,2.2551,29711230.0,30.7765,10.6721,,6.7374,1.0674,66.7159,77.4901,78.455,81.7444,79.105,79.105,83.965,,,,,1.19,78.4145,,,-10.7463,78.875
2015-08-06,71.108,-1821207.8561,-1101609.525,,,,35.0,0.0,35.0,81.2459,78.703,76.1601,-0.7679,87.8963,28.6559,,33.9098,78.4025,,,,,,,,0.0,79.6019,,,,,,,,,52.0391,78.445,78.1,14.4525,5.0038,4.96,2.267,26002590.0,29.2831,10.1385,,6.631,1.0663,64.3279,77.7127,78.703,74.4416,64.0622,64.0622,38.4946,,,,,1.68,78.4702,,,-23.2258,78.9993
2015-08-07,69.949,-1429565.0332,-1241157.5596,,,,30.0,0.0,30.0,81.2256,78.7605,76.2954,-0.3254,-27.4129,20.4611,,16.007,78.4079,,,,,,,,0.0,79.5902,,,,,,,,,48.1805,78.445,78.575,19.721,6.9736,1.15,2.3467,22728456.0,27.2377,9.6316,,1.4875,1.0149,60.2305,81.2,78.7605,64.6624,50.8199,50.8199,30.0,,,,,2.47,78.5268,,,-52.1905,78.9762
2015-08-10,70.261,-3412665.0332,-1816399.2501,,,0.8228,25.0,45.0,-20.0,81.2245,78.7595,76.2945,-0.5041,16.8933,21.8714,,18.1853,78.4462,,,,,,,,0.0,79.5869,,,,,,,,,45.1166,78.445,78.575,18.9645,6.6249,-0.02,2.3045,25980740.0,27.3952,9.57,1.0542,-0.0254,0.9997,60.9357,81.19,78.7595,50.235,35.823,35.823,38.9744,,,,,1.34,78.6046,,,-45.5238,78.9809
2015-08-11,69.5122,-5248854.4525,-2470840.2797,,,0.7601,20.0,40.0,-20.0,81.2249,78.758,76.2911,0.0997,-19.9339,16.6463,,7.6863,78.4009,,,,,,,,0.0,79.58,,,,,,,,,53.0871,78.445,78.575,21.2962,7.7937,-0.03,2.4316,22091668.0,24.8425,9.0915,0.9715,-0.0385,0.9996,58.3231,81.151,78.758,38.972,30.273,30.273,21.8447,3.6244,0.0,,,3.41,78.6925,,,-61.5238,78.9057
2015-08-12,68.371,-6943748.939,-3053228.9211,,,0.6233,15.0,35.0,-20.0,81.2272,78.757,76.2868,-0.5135,-116.8181,9.1406,,1.4861,78.2379,,,,,,,,0.0,79.5677,,,,,,,,,54.7822,78.445,78.575,22.6675,8.384,-0.02,2.4933,18402780.0,23.3514,8.637,0.7959,-0.0261,0.9997,54.5703,81.0694,78.757,30.0969,24.1946,24.1946,11.7647,3.6244,0.0,,,2.22,78.7663,,,-85.9048,78.7088
2015-08-13,67.7469,-8988285.6713,-3664446.9692,,,0.4065,10.0,100.0,-90.0,81.368,78.619,75.87,-0.8031,-144.6336,5.2423,,0.3019,78.0238,,,,,,,,0.0,79.4698,,,,,,,,,49.5758,78.235,78.5,22.6734,8.2548,-2.76,2.474,15485295.0,22.5369,8.2051,0.5189,-3.5048,0.965,52.6212,80.92,78.619,22.3413,12.5564,12.5564,4.0598,0.0,0.0,,,1.27,78.7999,,36.5758,-96.4815,78.4452
2015-08-14,68.1303,-7429673.4563,-3085437.105,,,0.22,5.0,100.0,-95.0,81.325,78.4585,75.592,0.2157,-133.2489,7.3814,,4.4744,77.8711,,,,,,,,0.0,79.3654,,,,,,,,,43.8011,78.235,78.1585,23.5433,8.5251,-3.21,2.4433,18058670.0,21.5267,7.7949,0.2806,-4.0311,0.9597,53.6907,80.7152,78.4585,16.7082,13.3735,13.3735,24.2961,4.2879,12.8636,,,1.623,78.8016,,38.8263,-78.5796,78.2358
2015-08-17,67.5775,-8233352.034,-2823791.0622,,,-0.0061,0.0,95.0,-95.0,81.2261,78.243,75.2599,-0.0667,-126.7637,3.8242,,4.4744,77.6739,,,,,,,,0.0,79.1848,,,,,,,,,33.5057,78.14,78.1535,22.9366,8.0988,-4.31,2.4001,15798324.0,20.9719,7.4051,-0.0078,-5.3801,0.9462,51.9121,80.4353,78.243,13.209,13.6971,13.6971,12.7354,4.2879,0.0,,,0.91,78.7633,,39.3077,-88.7535,77.9826
2015-08-18,67.0337,-9657917.4708,-2913316.587,,,-0.2228,60.0,100.0,-40.0,81.1105,77.9915,74.8725,-0.5935,-134.0877,0.3803,,7.3064,77.4373,,,,,,,,0.0,78.9427,,,,,,,,,35.8279,77.835,78.125,23.6485,8.1439,-5.03,2.358,13788629.0,20.4281,7.0349,-0.2848,-6.2703,0.9373,50.1901,80.1694,77.9915,13.5826,13.6772,13.6772,4.0,4.2879,0.0,,,0.893,78.6805,,36.4419,-97.8793,77.6919
2015-08-19,66.6682,-8884732.4708,-2439080.2938,,,-0.5647,55.0,100.0,-45.0,81.1982,77.7985,74.3988,-0.1606,-146.8044,-1.9215,,14.0976,77.1842,15.6467,,-1.7001,-0.9669,,,,0.0,78.7512,,,,,,,14.8015,0.8183,37.2513,77.63,77.555,26.0426,8.8767,-3.86,2.344,10762162.0,19.607,6.6831,-0.7233,-4.9084,0.9509,49.0393,79.8628,77.7985,14.0178,14.679,14.679,27.3016,0.0,0.0,,,1.37,78.5497,,38.0305,-88.1706,77.386
2015-08-20,66.1957,-8984274.8893,-2055012.5531,,,-0.9335,50.0,100.0,-50.0,81.3875,77.674,73.9605,0.2336,-143.0925,-4.8891,,14.9036,76.9048,17.2118,,-1.9811,-0.0653,,,,0.0,78.6202,-0.5843,0.1144,-0.6987,-0.9335,0.1228,-1.0563,15.396,0.8912,37.7828,77.365,77.485,25.6818,8.5728,-2.49,2.31,8555190.0,19.0197,6.349,-1.197,-3.2447,0.9676,47.5555,79.4468,77.674,14.6943,15.7267,15.7267,15.8784,0.0,0.0,,,1.0,78.3521,,40.5375,-93.6572,77.048
2015-08-21,64.4305,-14492898.7737,-3463818.5721,,,-1.3684,45.0,100.0,-55.0,81.8419,77.467,73.0921,-0.5226,-169.5277,-15.0026,,23.1445,76.4634,18.9332,,-1.6912,0.6497,,,,0.0,78.3058,-0.8691,-0.0823,-0.7868,-1.3684,-0.1206,-1.2478,15.9647,0.9665,36.4685,76.375,76.725,28.6755,9.6642,-4.14,2.3923,2990641.0,17.8966,6.0315,-1.7604,-5.4181,0.9458,42.4987,78.9935,77.467,14.9598,14.4736,14.4736,0.241,0.0,0.0,,,1.99,78.0707,,35.9732,-99.888,76.5334
2015-08-24,63.1823,-7141302.5593,-1386111.4596,,,-1.7723,40.0,100.0,-60.0,82.3778,77.1415,71.9052,0.2431,-256.8213,-21.2362,,55.4973,75.9307,20.6312,,-1.3562,0.2435,,,,0.0,77.608,-1.194,-0.3047,-0.8893,-1.7723,-0.402,-1.3703,16.5138,1.0443,25.9704,75.675,71.305,46.7051,20.021,-6.51,3.0831,-6853947.0,13.3668,5.7299,-2.2899,-8.413,0.9159,39.3819,78.3875,77.1415,19.0827,27.0479,27.0479,65.0244,0.0,0.0,,,10.85,77.6985,,60.6616,-52.2003,75.9051
2015-08-25,62.5939,-10790569.6093,-1571260.6605,,,-2.079,35.0,95.0,-60.0,82.7437,76.736,70.7283,-0.5542,-150.1639,-24.002,,54.4869,75.3858,22.1809,,-1.4347,-0.6868,,,,0.0,76.5893,-1.4876,-0.5413,-0.9464,-2.079,-0.7023,-1.3768,17.0507,1.1243,28.326,75.345,71.305,44.1057,19.0199,-8.11,3.1274,-11277301.0,12.9939,5.6034,-2.6995,-10.355,0.8965,37.999,76.6907,76.736,28.1338,42.8799,42.8799,63.3742,0.0,0.0,,,2.4,77.2428,,54.4827,-55.5387,75.245
2015-08-26,65.8926,-5902055.046,51274.8148,,,-2.2447,30.0,90.0,-60.0,82.6396,76.536,70.4324,0.4782,-95.4401,-2.7169,,43.963,75.2453,23.6558,,-1.6461,-1.5322,,,,0.0,76.4928,-1.4055,-0.7141,-0.6914,-2.2447,-0.9968,-1.2478,17.6193,1.2068,34.4034,75.345,71.305,39.6707,18.0689,-4.0,3.1321,-5920986.0,15.4417,7.0333,-2.9238,-5.1341,0.9487,48.6416,75.1636,76.536,47.9755,73.9986,73.9986,93.5973,33.3333,100.0,,,4.58,76.765,,61.6388,-36.8235,74.9758
2015-08-27,67.0248,-354567.5483,2475487.639,,,-2.3441,25.0,85.0,-60.0,82.3369,76.3345,70.3321,0.9437,-42.6324,3.2815,73.1306,37.3949,75.2391,25.4532,,-2.0996,-3.0548,,,,0.0,76.4449,-1.2239,-0.8161,-0.4078,-2.3441,-1.2817,-1.0624,18.1949,1.2917,36.5906,75.345,71.305,37.8095,17.1655,-4.03,3.0669,16777.0,17.2282,7.8216,-3.0586,-5.0877,0.9491,51.6408,61.42,76.3345,67.4557,85.4885,85.4885,99.4939,66.6667,100.0,,,2.13,76.2909,,65.3334,-30.3996,74.8467
2015-08-28,66.588,226122.3349,3426931.6991,24.3853,,-2.4319,20.0,80.0,-60.0,81.9586,76.0955,70.2324,0.2117,-36.6874,0.8887,73.2318,37.3949,75.1868,27.6178,,-3.2863,-3.1448,,,,0.0,76.3655,-1.1067,-0.8742,-0.2325,-2.4319,-1.5513,-0.8807,18.7599,1.379,35.9844,75.345,71.305,36.6455,16.3072,-4.78,3.0244,-2133345.0,16.6978,7.4305,-3.1764,-6.0148,0.9399,50.4444,61.5583,76.0955,85.2781,96.3473,96.3473,95.9508,97.0766,91.2299,,,1.37,75.8304,,65.756,-32.8781,74.69
2015-08-31,64.7782,-2202110.8264,2731999.927,25.2001,,-2.5652,15.0,75.0,-60.0,81.4098,75.71,70.0102,-0.8333,-63.8437,-8.369,72.9597,40.6828,74.9461,30.1245,,-4.2322,0.2582,,,,0.0,76.0529,-1.1643,-0.9322,-0.232,-2.5652,-1.8115,-0.7537,19.2989,1.4686,32.2002,75.345,71.305,37.7112,16.7419,-7.71,3.0993,-4821746.0,15.9004,7.059,-3.3568,-9.5931,0.9041,45.8155,61.6952,75.71,88.408,83.3883,83.3883,54.7203,82.8428,57.2986,,,2.12,75.369,,63.1041,-43.1462,74.3629
2015-09-01,62.5137,-5327131.0609,1205021.4068,26.3145,,-2.811,10.0,70.0,-60.0,81.0937,75.2255,69.3573,-0.3828,-116.0975,-18.2491,72.2734,47.4876,74.4865,32.1708,,-4.0282,8.4445,,,,0.0,75.432,-1.3987,-1.0255,-0.3732,-2.811,-2.0611,-0.7498,19.8071,1.5603,31.4271,75.3,71.305,41.6742,18.8348,-9.69,3.2663,-9493168.0,14.838,6.706,-3.6919,-12.1413,0.8786,40.8754,61.8308,75.2255,77.7992,53.6619,53.6619,10.3147,49.5095,0.0,,,3.02,74.9031,,62.1046,-55.9939,73.8305
2015-09-02,64.2522,-2340665.0609,1421040.157,27.3732,,-2.8814,5.0,65.0,-60.0,80.3003,74.805,69.3097,0.6989,-89.8423,-8.7712,72.0458,47.4876,74.2564,32.7506,,-0.6527,15.9886,,,,0.0,75.1737,-1.4109,-1.1026,-0.3083,-2.8814,-2.2776,-0.6039,20.3297,1.6542,31.3968,74.94,71.305,39.8638,17.893,-8.41,3.1544,-6506702.0,14.1933,6.3707,-3.7964,-10.4498,0.8955,45.6144,61.965,74.805,57.7224,36.1168,36.1168,43.3155,33.7731,44.0207,,,1.95,74.4545,,58.2628,-46.1305,73.53
2015-09-03,64.3324,-4021413.9371,845442.2617,27.8392,,-2.9128,0.0,60.0,-60.0,79.5347,74.425,69.3153,-0.1905,-51.9997,-8.3493,71.876,36.6946,74.0567,34.1999,,3.7157,8.5462,,,,0.0,74.9669,-1.3971,-1.1615,-0.2356,-2.9128,-2.4492,-0.4636,20.848,1.7502,35.411,74.465,70.95,37.9927,16.9984,-7.6,3.1384,-3911428.0,17.595,7.8722,-3.8489,-9.5286,0.9047,45.8254,62.0978,74.425,40.9302,33.0119,33.0119,45.4054,31.9166,51.7292,,,2.1,74.0388,,58.1784,-43.6516,73.278
2015-09-04,62.9149,-5325060.0088,118315.5307,28.4899,,-2.9313,10.0,55.0,-45.0,79.0507,74.0305,69.0103,-0.3652,-94.5131,-14.5157,71.4512,40.8527,73.7246,34.3619,,4.0297,-5.0205,,,,0.0,74.6536,-1.4973,-1.2286,-0.2686,-2.9313,-2.5779,-0.3534,21.3452,1.8481,35.6971,74.465,70.95,39.9897,17.8095,-7.89,3.1926,-6908470.0,16.7926,7.4786,-3.8905,-10.0561,0.8994,42.7422,62.2293,74.0305,35.058,36.0455,36.0455,19.4154,44.4874,37.7125,,,2.031,73.6577,,48.1365,-51.9937,72.9109
2015-09-08,66.0352,-1531876.202,1017020.7583,28.4108,,-2.7386,5.0,50.0,-45.0,78.3112,73.7935,69.2758,0.6307,-20.0587,0.9293,71.7304,26.9067,73.7575,35.4809,,1.1881,-13.9235,,,,0.0,74.6364,-1.2795,-1.2388,-0.0407,-2.7386,-2.6512,-0.0874,21.8725,1.9483,36.4832,74.045,70.95,36.7258,16.919,-4.74,3.1434,-2457801.0,21.1526,9.7447,-3.6448,-6.0145,0.9399,50.4646,62.3595,73.7935,40.7166,53.0924,53.0924,94.4563,63.1472,100.0,,,3.76,73.362,,52.2518,-33.6306,72.9147
2015-09-09,64.3413,-4025503.5592,498789.5779,28.2933,,-2.4315,0.0,45.0,-45.0,77.6401,73.5035,69.3669,-0.9048,-19.1188,-6.2927,71.6354,26.0607,73.6063,36.6724,,-3.5113,-12.9024,,,,0.0,74.5467,-1.2459,-1.2402,-0.0056,-2.4315,-2.672,0.2404,22.3755,2.0504,37.0913,73.405,69.865,34.7263,16.073,-5.8,3.2395,-5394222.0,20.3682,9.4274,-3.2498,-7.4388,0.9256,46.8536,62.4884,73.5035,47.5533,53.522,53.522,46.6941,63.651,53.2404,,,2.52,73.1563,,46.952,-36.3529,72.76
2015-09-10,64.3324,-5479070.2206,-221057.077,28.2119,,-2.0298,0.0,40.0,-40.0,77.1804,73.277,69.3736,0.0236,-34.026,-6.3298,71.5608,26.6661,73.4686,36.7454,,-4.5634,3.14,,,,0.0,74.4795,-1.2061,-1.2334,0.0273,-2.0298,-2.6371,0.6072,22.8733,2.1545,37.2432,73.27,69.245,34.1935,15.4694,-4.53,3.1659,-9013888.0,19.7965,8.9561,-2.7236,-5.9069,0.9409,46.8351,62.6161,73.277,56.3843,62.5386,62.5386,46.4653,68.7468,53.0,,,1.27,73.0052,,48.877,-31.3738,72.6321
2015-09-11,65.7588,-3645594.3965,87934.9697,27.9032,,-1.4755,0.0,35.0,-35.0,76.8752,73.1655,69.4558,0.6481,4.0138,0.3226,71.7953,22.0379,73.4963,36.4532,,-1.4977,6.116,,,,0.0,74.4702,-1.0336,-1.1934,0.1599,-1.4755,-2.5308,1.0553,23.3822,2.2606,40.6081,73.27,69.08,32.4351,14.6959,-2.23,3.1003,-6867155.0,20.7207,9.3883,-1.9867,-2.9346,0.9707,50.1613,62.7424,73.1655,58.2679,58.7432,58.7432,83.0702,67.4375,96.0722,,,2.33,72.8665,,57.4823,-19.4517,72.6781
2015-09-14,66.4631,-1152876.7515,999484.1513,27.4088,,-1.2218,0.0,30.0,-30.0,76.5349,73.072,69.6091,0.4872,50.6322,3.4618,72.1485,18.0147,73.5967,35.5114,,-1.5747,6.5534,,,,0.0,74.4711,-0.8236,-1.1195,0.2959,-1.2218,-2.3815,1.1597,23.8938,2.3688,44.4537,72.96,68.915,30.8886,13.9611,-1.87,3.0586,-3939740.0,21.4585,9.6988,-1.6495,-2.447,0.9755,51.7309,62.8675,73.072,65.4754,75.1443,75.1443,95.8974,83.0241,100.0,,,2.155,72.7338,,55.8328,-12.4083,72.81
2015-09-15,67.212,1740579.9709,2202173.7599,26.7338,,-1.0862,0.0,25.0,-25.0,76.4539,73.0515,69.6491,0.255,102.6438,6.7488,72.6117,13.9098,73.7675,34.1485,,1.356,9.0929,,,,0.0,74.476,-0.5827,-1.0121,0.4294,-1.0862,-2.1899,1.1037,24.4088,2.479,48.4118,72.755,68.6865,29.6691,13.2631,-0.41,2.9904,-546417.0,22.4232,10.0239,-1.4688,-0.5409,0.9946,53.3744,62.9913,73.0515,75.2571,91.8838,91.8838,96.6837,98.6907,100.0,,,1.765,72.6417,,62.755,-3.8739,73.0307
2015-09-16,68.0857,3393686.8547,3019974.0846,25.8019,,-0.8524,100.0,20.0,80.0,76.6952,73.1105,69.5258,0.4855,145.4923,10.4915,73.1939,8.0952,74.0153,32.5955,,2.4899,-0.2673,,,,0.0,74.4912,-0.3091,-0.8715,0.5624,-0.8524,-1.9644,1.1121,24.9284,2.5913,51.3741,73.245,69.065,28.0758,12.5999,1.18,2.9622,1756466.0,23.8706,10.7127,-1.1541,1.5694,1.0157,55.2457,63.2419,73.1105,87.4458,95.3092,95.3092,93.3464,100.0,100.0,,,2.41,72.635,,67.0369,-2.2237,73.3468
2015-09-17,68.1392,1786747.4053,2568686.7486,24.6719,,-0.479,100.0,15.0,85.0,76.9969,73.193,69.3891,-0.0852,174.4358,10.7224,73.7102,3.2028,74.2453,31.2766,,0.4692,0.441,,,,0.0,74.5107,-0.0865,-0.7145,0.628,-0.479,-1.694,1.215,25.4434,2.7055,55.5927,73.275,69.59,26.9628,11.9699,1.65,2.927,4899096.0,25.2893,11.227,-0.649,2.2065,1.0221,55.3612,63.6459,73.193,92.2244,89.4801,89.4801,78.4104,100.0,100.0,,,1.7599,72.714,,59.2188,-8.139,73.6629
2015-09-18,67.2566,-1270962.2457,1177644.6087,23.8066,,0.0124,95.0,10.0,85.0,77.1565,73.2525,69.3485,-0.0738,115.5149,5.9738,73.9779,7.3644,74.3591,29.77,,1.9514,4.3307,,,,0.0,74.5182,0.0099,-0.5696,0.5796,0.0124,-1.3669,1.3794,25.9434,2.8217,51.991,73.275,69.59,28.31,12.3614,1.19,2.9159,-2332630.0,24.4263,10.6656,0.0169,1.6027,1.016,52.9869,64.2105,73.2525,86.8392,75.7284,75.7284,55.4285,78.1991,34.5972,,,1.49,72.8475,,62.5724,-14.1978,73.8769
2015-09-21,67.0426,-3256534.197,-130249.5793,22.995,,0.3037,90.0,5.0,85.0,77.364,73.399,69.434,-0.3984,93.6687,4.8265,74.1667,7.5756,74.4392,28.1788,,2.8603,2.1093,,,,0.0,74.5298,0.0662,-0.4424,0.5087,0.3037,-1.0289,1.3326,26.436,2.9398,53.4376,73.275,69.59,27.6118,11.7933,2.93,2.8607,-5588968.0,23.7229,10.1323,0.4119,4.0542,1.0405,52.4133,64.7525,73.399,73.9495,56.6399,56.6399,36.0808,44.8657,0.0,,,1.23,73.042,,62.8037,-15.6666,74.0624
2015-09-22,66.2492,-3061008.0069,-591243.4521,22.4955,,0.564,85.0,0.0,85.0,77.3775,73.571,69.7645,0.1322,36.9604,0.5763,74.1692,13.0051,74.4269,26.6719,,3.3228,1.403,,,,0.0,74.5253,0.0386,-0.3462,0.3848,0.564,-0.6961,1.26,26.9147,3.0596,58.2556,73.275,73.6449,29.6889,12.5037,3.44,2.8539,-8217709.0,22.8555,9.6257,0.7659,4.854,1.0485,50.2882,65.2727,73.571,56.052,35.7878,35.7878,15.854,11.5324,0.0,,,1.54,73.2542,,59.3958,-41.9191,74.1491
2015-09-23,65.3576,-6470580.469,-1810946.4151,22.1032,,0.8881,80.0,5.0,75.0,77.2114,73.726,70.2406,-0.6404,5.257,-4.026,73.9912,14.649,74.3205,25.3773,,3.784,-1.142,,,,0.0,74.5031,-0.0633,-0.2896,0.2264,0.8881,-0.3719,1.2599,27.3787,3.1812,52.7136,73.275,73.6449,29.7039,12.2834,3.1,2.8397,-11930883.0,22.1132,9.1444,1.2076,4.4153,1.0442,47.987,65.7722,73.726,36.7152,17.7178,17.7178,1.2187,-0.0,0.0,,,1.3429,73.4476,,50.5828,-54.0699,74.1243
2015-09-24,65.01,-3403836.719,-1169502.2145,22.0334,,0.8796,75.0,0.0,75.0,77.1781,73.6765,70.1749,-0.0556,-51.5771,-5.7957,73.7685,20.7065,74.1871,24.2102,,2.8869,-4.5953,,,,0.0,74.4902,-0.1735,-0.2664,0.0929,0.8796,-0.1102,0.9897,27.8341,3.3045,45.8937,73.275,73.7,32.3372,13.2243,-0.99,2.8226,-16346994.0,21.2427,8.6872,1.1974,-1.3395,0.9866,47.1021,66.2517,73.6765,22.5563,14.1631,14.1631,25.4167,-0.0,0.0,,74.3309,1.61,73.6302,,50.0167,-59.6054,74.0475
2015-09-25,65.3933,-3173750.8405,-727565.6971,21.7679,23.0766,1.0329,70.0,15.0,55.0,77.0197,73.585,70.1503,-0.4206,-11.9586,-3.5791,73.6565,16.7252,74.1074,23.1529,,0.9785,-5.5387,,,,0.0,74.4754,-0.2235,-0.2578,0.0343,1.0329,0.1403,0.8925,28.2892,3.4294,43.891,73.275,73.7,31.4704,12.5631,-1.83,2.7387,-12829967.0,22.4518,8.9629,1.4072,-2.4342,0.9757,48.2105,66.7121,73.585,17.6696,21.1279,21.1279,36.7483,6.956,20.8679,,74.1361,1.07,73.8249,-0.1296,45.6684,-54.3098,74.0164
