date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,AROONOSC,BBANDS,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,HT_SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACDEXT,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,STOCHF,STOCHRSI,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2004-03-29,1122.47,58537495357.6396,-207829836.2635,21.4979,23.4864,-18.0462,85.0,-65.0,1080.9566,0.8835,-16.4227,-0.4953,1107.1046,4.4483,1118.2842,17.2403,37.8342,-13.0798,0.6134,1117.6386,1.0,1123.883,-8.1228,-18.0462,1064.3877,38.1143,1124.095,1125.195,23.8627,59.5785,-33.5,1.1122,-22794760000.0,21.8302,54.5038,-1.6007,-2.898,0.971,49.7523,1134.7414,1122.116,77.0654,94.8938,100.0,1132.1662,1100.4635,16.3099,1118.3235,-0.0421,46.4949,-53.5823,1113.1368
2004-03-30,1127.0,59668531664.4539,331588144.1285,20.4943,22.7019,-16.9723,80.0,-65.0,1081.6618,0.5705,14.8253,2.4462,1109.7504,1.4255,1119.1143,18.1221,44.9492,-18.4573,0.7065,1117.3137,1.0,1123.9437,-7.834,-16.9723,1065.0138,42.9502,1124.095,1125.195,23.0898,56.5995,-22.1,1.0875,-21462360000.0,22.4407,55.0086,-1.5062,-1.9232,0.9808,51.2231,1131.8865,1121.011,89.2537,98.5164,100.0,1129.6885,1105.3847,7.9399,1116.0315,-0.0464,54.3388,-47.6272,1113.602
2004-03-31,1126.21,59690185763.8958,529004700.0996,19.5482,22.033,-14.6669,75.0,-65.0,1082.7919,-0.0843,28.3672,1.8987,1111.9294,1.5729,1119.7901,18.9388,52.69300000000001,-15.9384,0.7954,1117.4432,1.0,1123.9942,-7.3235,-14.6669,1065.6258,48.0167,1124.095,1125.195,22.1966,53.7696,-24.8201,1.0755,-23023060000.0,22.9061,55.4881,-1.3022,-2.1563,0.9784,50.9493,1087.16,1119.77,93.9047,88.3038,95.7935,1127.4004,1109.3395,9.37,1114.111,-0.0489,59.3278,-48.6658,1114.0971
2004-04-01,1132.17,60097264569.2571,691199756.5118,18.8687,21.7234,-12.4354,70.0,-65.0,1084.7739,0.6294,63.1873,5.8929,1114.9238,5.9582,1120.9691,19.7575,60.835,-1.7914,0.8732,1118.0133,1.0,1124.1572,-6.589,-12.4354,1066.2912,48.4972,1124.095,1125.195,21.3193,51.0811,-22.7,1.0581,-21462360000.0,24.0208,57.5538,-1.1045,-1.9656,0.9803,52.9464,1087.5967,1118.635,91.6573,88.1517,100.0,1125.3627,1114.2231,9.4701,1112.528,-0.0497,61.2689,-40.8308,1115.2781
2004-04-02,1141.8101,60953111056.6228,967030729.523,18.6057,21.5471,-10.8112,65.0,-65.0,1086.9068,0.7627,118.0322,11.9934,1119.2802,13.6093,1122.954,21.0129,68.997,12.3738,0.9336,1118.8167,0.0,1124.3836,-5.5838,-10.8112,1067.0464,48.8678,1119.265,1123.55,20.1977,48.527,-15.0499,1.0521,-19833160000.0,26.5613,63.8161,-0.9603,-1.3009,0.987,55.9967,1088.5582,1117.8825,89.4307,91.8367,100.0,1123.6456,1120.7919,12.64,1111.5321,-0.0482,66.2256,-24.9106,1117.4852
2004-04-05,1150.5699,62366811056.6228,1441772424.8891,18.5771,21.117,-8.6736,60.0,-60.0,1086.4097,0.981,165.7645,17.1319,1124.6398,18.0329,1125.5841,22.6315,71.0152,19.8135,0.9456,1120.4834,1.0,1124.5328,-4.3091,-8.6736,1067.8816,53.4488,1120.95,1118.865,19.4373,46.1007,3.37,1.0307,-18419460000.0,27.9898,66.3852,-0.7703,0.2938,1.0029,58.5659,1090.2458,1118.0510000000004,93.3295,100.0,100.0,1122.3178,1128.4771,8.9299,1111.4657,-0.0445,65.5623,-0.0,1120.5983
2004-04-06,1148.16,62837858587.5713,1654793476.0326,18.5499,20.7284,-5.1749,55.0,45.0,1085.5606,-0.3315,158.9015,15.1843,1128.8252,18.0329,1127.7342,23.8877,78.8132,26.4997,0.981,1122.0617,1.0,1124.7231,-2.9610000000000003,-5.1749,1068.6844,53.6217,1120.95,1118.865,18.8297,43.7956,7.5801,1.0129,-19817160000.0,27.1149,63.0659,-0.4597,0.6646,1.0066,57.5922,1092.6587,1118.43,94.5194,91.7214,87.2151,1121.4002,1134.1384,7.2699,1112.3631,-0.0393,68.3285,-3.8005,1123.4659
2004-04-07,1140.53,62013448065.7252,1329190242.1828,18.2528,20.5844,-1.0844,50.0,45.0,1085.0663,-0.7826,120.9693,9.1367,1131.0425,12.6087,1128.9528,24.3985,93.1794,21.4582,0.9985,1122.826,1.0,1124.9617,-1.7524,-1.0844,1069.4029,53.9366,1120.95,1118.865,20.1535,46.4959,16.64,1.0114,-21275960000.0,25.969,59.9126,-0.0964,1.4806,1.0148,54.5683,1094.9752,1119.262,83.5078,58.8021,28.8622,1120.8606,1136.7533,9.75,1114.1316,-0.0337,61.0471,-15.8334,1125.5706
2004-04-08,1139.3199,61610737441.9867,947018244.2199,17.762,20.3432,3.1468,45.0,45.0,1086.1318,-0.0837,99.9544,8.1884,1132.7241,8.436,1129.9402,24.2664,108.4146,19.5299,0.9488,1122.8542,1.0,1125.4812,-0.7101,3.1468,1070.102,55.1561,1120.95,1118.865,20.5721,48.0611,32.5399,1.0253,-22475760000.0,24.3628,56.917,0.2797,2.9401,1.0294,54.0942,1097.1989999999996,1120.889,63.1273,38.8584,0.0,1120.6561,1138.5192,14.45,1116.4701,-0.028,55.9571,-17.7417,1127.4809
2004-04-12,1145.2,62134947699.1067,871376759.2078,17.2957,20.1808,8.0079,40.0,45.0,1085.7862,0.7378,99.7421,12.0952,1135.2272,8.436,1131.3935,23.7178,124.4285,22.9872,0.8248,1122.5886,1.0,1126.0164,0.2689,8.0079,1070.853,54.7542,1120.95,1118.865,19.8589,45.658,24.63,1.0038,-21373360000.0,23.5182,54.0712,0.7121,2.198,1.022,56.0476,1099.3338,1122.1205,54.7341,66.5419,43.6832,1120.7652,1141.4202,7.9701,1119.1243,-0.022,59.0298,-8.4687,1129.7962
