date,5. adjusted close,AD,ADOSC,ADX,ADXR,APO,AROON,AROONOSC,BBANDS,BOP,CCI,CMO,DEMA,DX,EMA,HT_DCPERIOD,HT_DCPHASE,HT_PHASOR,HT_SINE,HT_TRENDLINE,HT_TRENDMODE,KAMA,MACD,MACDEXT,MAMA,MFI,MIDPOINT,MIDPRICE,MINUS_DI,MINUS_DM,MOM,NATR,OBV,PLUS_DI,PLUS_DM,PPO,ROC,ROCR,RSI,SAR,SMA,STOCH,STOCHF,STOCHRSI,T3,TEMA,TRANGE,TRIMA,TRIX,ULTSOC,WILLR,WMA
2011-08-09,86.8149,166798391.5039,-701292.5908,19.5844,18.9793,-1.8929,40.0,-60.0,117.617,0.9022,-155.6703,-7.7593,113.8147,25.7347,115.4921,19.2795,312.2485,-3.208,-0.048,118.1023,1.0,116.3784,-0.1356,1.0755,94.3095,34.0068,112.65,112.725,30.8475,20.2279,-6.96,2.9074,110891300.0,18.2201,11.9476,-1.6061,-5.8131,0.9419,46.1204,120.0018,117.617,28.3418,70.2875,86.0943,119.1668,111.3373,11.56,119.2374,0.0724,45.8965,-49.7946,115.8654
2011-08-10,84.3899,165176275.3009,-891784.917,19.5294,18.8418,-2.6669,35.0,-60.0,117.1845,-0.0655,-100.6245,-14.4175,112.9093,18.4861,114.9329,19.0597,-35.1118,-3.4744,0.1717,117.6059,1.0,116.1618,-0.49700000000000005,0.4556,94.3864,41.6291,112.65,112.725,28.0922,19.2165,-8.65,3.1201,108928700.0,19.3263,13.2202,-2.2686,-7.3138,0.9269,42.7913,118.5432,117.1845,40.9907,52.3333,81.5675,118.9698,110.3545,6.11,118.6096,0.048,41.6677,-64.1716,115.1038
2011-08-11,90.464,166201129.0027,-562552.4256,18.7371,18.3854,-3.0713,30.0,-60.0,117.16799999999999,0.7675,-23.653000000000002,3.8764,113.5695,3.6816,115.1783,19.4939,-21.3756,-6.317,0.4007,117.2827,1.0,116.1681,-0.6922,-0.1878,94.4633,47.9077,112.65,112.725,24.3523,18.2557,-0.33,3.1897,110745400.0,22.6229,16.9592,-2.6131,-0.28,0.9972,51.9382,101.77,117.16799999999999,70.2997,88.2782,100.0,118.7136,111.6333,9.98,117.9567,0.0296,49.0038,-28.1607,115.1348
2011-08-12,90.0483,165438832.2536,-619274.2424,17.8485,17.8417,-3.1817,25.0,-60.0,117.057,-0.3115,14.4298,2.6935,114.0477,0.9654,115.3489,20.4572,-12.2264,-7.7356,0.5413,117.1295,1.0,116.1746,-0.78,-0.8095,94.5402,48.8259,112.65,112.725,23.0237,17.3429,-2.22,3.2199,109683600.0,22.5834,17.0113,-2.7087,-1.8626,0.9814,51.3467,101.9483,117.057,73.9216,81.1532,97.5231,118.4266,112.5743,4.1096,117.2658,0.0156,44.4659,-30.6253,115.116
2011-08-15,92.2423,166987008.1299,-93579.5484,17.0043,17.467,-3.1595,20.0,-60.0,117.1435,0.7876,32.4889,8.4833,114.9827,0.9654,115.7748,21.8422,-8.1861,-9.2186,0.5992,117.1562,0.0,116.2002,-0.7487,-1.3787,94.6172,54.3012,112.65,112.725,22.1032,16.4758,1.73,3.1105,111417700.0,21.6806,16.1607,-2.6895,1.465,1.0146,54.2416,102.3193,117.1435,88.6003,96.3695,100.0,118.1404,114.1103,2.98,116.5802,0.0073,50.1167,-17.6175,115.3791
2011-08-16,92.5888,167413146.8473,265574.1954,16.3872,17.3295,-3.1785,15.0,-60.0,117.15,0.3777,44.8128,9.3794,115.8736,4.6618,116.2029,22.4829,8.1887,-4.8667,0.8006,117.2329,1.0,116.21799999999999,-0.6355,-1.9151,94.6943,56.1364,112.65,112.725,20.8629,15.652000000000001,0.13,3.1189,112925300.0,22.9032,17.1827,-2.7039999999999997,0.1082,1.0011,54.6897,102.6829,117.15,88.5412,88.1009,100.0,117.8783,115.50299999999999,4.21,115.9233,0.0037,52.1359,-15.5637,115.6769
2011-08-17,92.658,166395058.5356,64420.4282,15.9888,17.5149,-3.0727,10.0,-60.0,117.116,-0.1753,64.7304,9.5659,116.6591,8.4198,116.5988,22.545,19.0442,1.7134,0.8991,117.3444,1.0,116.2397,-0.474,-2.3578,94.7715,57.6456,112.65,112.725,19.9986,14.8694,-0.68,3.0887,114276900.0,23.676,17.6035,-2.6134,-0.5618,0.9944,54.7829,103.2559,117.116,87.9269,79.3103,100.0,117.6555,116.6762,3.08,115.3302,0.0039,55.7234,-15.1529,115.9826
2011-08-18,89.163,165769023.5125,-222919.1137,15.5721,17.6904,-3.0268,5.0,-60.0,116.76,-0.3825,-7.2958,-1.2246,116.5121,7.6549,116.5246,22.6973,34.6598,5.9211,0.9838,117.3765,0.0,116.23100000000001,-0.3621,-2.7098,94.8487,53.1846,112.65,112.725,25.5234,19.4959,-7.12,3.2975,112861800.0,21.8937,16.7234,-2.5765,-5.7914,0.9421,49.3877,104.04799999999999,116.76,60.5769,14.3195,0.0,117.4636,116.4617,5.75,114.8185,0.0034,44.8475,-35.874,115.8591
2011-08-19,87.7234,164727216.5873,-651685.7558,15.2952,17.7484,-3.138,0.0,-60.0,116.296,0.0665,-26.8135,-5.2696,116.0462,10.0342,116.2794,22.9664,48.1219,11.0536,0.9985,117.2705,0.0,116.1691,-0.3161,-2.932,94.9256,50.0014,112.355,112.6533,25.5085,19.4311,-9.28,3.3425,111652500.0,20.8561,15.8872,-2.6745,-7.5306,0.9247,47.3652,104.8085,116.296,32.1003,2.6709,0.0,117.2889,115.801,3.61,114.4502,0.0011,45.714,-44.043,115.5915
2011-08-22,88.7626,164917269.8947,-707374.6247,15.0322,17.7484,-2.6151,0.0,-55.0,115.9345,-0.284,-17.7054,-2.0925,115.8908,10.0342,116.1861,23.1104,60.8083,8.9396,0.9622,117.0834,0.0,116.1516,-0.2915,-3.0123,95.0024,53.2995,112.355,112.42,24.6337,18.4596,-7.23,3.2496,112972600.0,20.1409,15.0928,-2.2317,-5.9006,0.941,48.9538,105.5386,115.9345,11.3615,17.094,21.4156,117.1273,115.6126,2.57,114.3195,-0.0016,40.0261,-36.4789,115.4967
