Company,LSTM Type,n_epoch,n_batch,n_lag,n_seq,Training Time,Indicator Number,Indicators,Trained Date,Start Train Date,End Train/Start Test Date,End Test Date,Model Name,Trend_t+1,APRE_t+1,RMSE_t+1,Trend_t+2,APRE_t+2,RMSE_t+2,Trend_t+3,APRE_t+3,RMSE_t+3,Trend_t+4,APRE_t+4,RMSE_t+4,Trend_t+5,APRE_t+5,RMSE_t+5,Trend_t+6,APRE_t+6,RMSE_t+6,Trend_t+7,APRE_t+7,RMSE_t+7,Trend_t+8,APRE_t+8,RMSE_t+8,Trend_t+9,APRE_t+9,RMSE_t+9,Trend_t+10,APRE_t+10,RMSE_t+10,Trend_t+11,APRE_t+11,RMSE_t+11,Trend_t+12,APRE_t+12,RMSE_t+12,Trend_t+13,APRE_t+13,RMSE_t+13,Trend_t+14,APRE_t+14,RMSE_t+14,Trend_t+15,APRE_t+15,RMSE_t+15,Trend_t+16,APRE_t+16,RMSE_t+16,Trend_t+17,APRE_t+17,RMSE_t+17,Trend_t+18,APRE_t+18,RMSE_t+18,Trend_t+19,APRE_t+19,RMSE_t+19,Trend_t+20,APRE_t+20,RMSE_t+20,Trend_t+21,APRE_t+21,RMSE_t+21,Trend_t+22,APRE_t+22,RMSE_t+22,Trend_t+23,APRE_t+23,RMSE_t+23,Trend_t+24,APRE_t+24,RMSE_t+24,Trend_t+25,APRE_t+25,RMSE_t+25,Trend_t+26,APRE_t+26,RMSE_t+26,Trend_t+27,APRE_t+27,RMSE_t+27,Trend_t+28,APRE_t+28,RMSE_t+28,Trend_t+29,APRE_t+29,RMSE_t+29,Trend_t+30,APRE_t+30,RMSE_t+30
AAL,vanilla,3238,3025,3,1,2.429438885,1,trix,24/03/2019,01/01/2000,01/01/2018,01/01/2019,AAL_vanilla_nlag3_nseq1_e3238_b3025_n1_ind1_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.482071713,0.018626244,1.039816641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,vanilla,3238,2969,3,1,2.926700993,28,"trix,mama,ad,ppo,trima,adx,minus_di,rsi,obv,natr,minus_dm,aroon,sar,cmo,stochrsi,stochf,wma,midprice,t3,macdext,rocr,ht_dcphase,roc,ht_phasor,ht_dcperiod,ht_sine,dema,aroonosc",24/03/2019,01/01/2000,01/01/2018,01/01/2019,AAL_vanilla_nlag3_nseq1_e3238_b2969_n28_ind28_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.482071713,0.123390851,5.3044768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,vanilla,3238,2969,3,1,3.447048136,52,"ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma,price",24/03/2019,01/01/2000,01/01/2018,01/01/2019,AAL_vanilla_nlag3_nseq1_e3238_b2969_n52_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.517928287,0.191200806,7.98368557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,stacked,239,3025,3,1,1.589720738,1,trix,24/03/2019,01/01/2000,01/01/2018,01/01/2019,AAL_stacked_nlag3_nseq1_e239_b3025_n1_ind1_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.486055777,0.018611762,1.036803295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,stacked,239,2969,3,1,1.691584583,28,"trix,mama,ad,ppo,trima,adx,minus_di,rsi,obv,natr,minus_dm,aroon,sar,cmo,stochrsi,stochf,wma,midprice,t3,macdext,rocr,ht_dcphase,roc,ht_phasor,ht_dcperiod,ht_sine,dema,aroonosc",24/03/2019,01/01/2000,01/01/2018,01/01/2019,AAL_stacked_nlag3_nseq1_e239_b2969_n28_ind28_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.517928287,0.129645468,5.47400562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,stacked,239,2969,3,1,4.212164632,52,"ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma,price",24/03/2019,01/01/2000,01/01/2018,01/01/2019,AAL_stacked_nlag3_nseq1_e239_b2969_n52_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.517928287,0.155437502,6.57612806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,bi,2097,3025,3,1,2.633381466,1,trix,24/03/2019,01/01/2000,01/01/2018,01/01/2019,AAL_bi_nlag3_nseq1_e2097_b3025_n1_ind1_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.513944223,0.018640507,1.037143546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,bi,2097,2969,3,1,2.134071251,28,"trix,mama,ad,ppo,trima,adx,minus_di,rsi,obv,natr,minus_dm,aroon,sar,cmo,stochrsi,stochf,wma,midprice,t3,macdext,rocr,ht_dcphase,roc,ht_phasor,ht_dcperiod,ht_sine,dema,aroonosc",24/03/2019,01/01/2000,01/01/2018,01/01/2019,AAL_bi_nlag3_nseq1_e2097_b2969_n28_ind28_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.482071713,0.020380613,1.111076913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,bi,2097,2969,3,1,26.88027312,52,"ad,adosc,adx,adxr,apo,aroon,aroonosc,bbands,bop,cci,cmo,dema,dx,ema,ht_dcperiod,ht_dcphase,ht_phasor,ht_sine,ht_trendline,ht_trendmode,kama,macd,macdext,mama,mfi,midpoint,midprice,minus_di,minus_dm,mom,natr,obv,plus_di,plus_dm,ppo,roc,rocr,rsi,sar,sma,stoch,stochf,stochrsi,t3,tema,trange,trima,trix,ultsoc,willr,wma,price",24/03/2019,01/01/2000,01/01/2018,01/01/2019,AAL_bi_nlag3_nseq1_e2097_b2969_n52_ind52_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.482071713,0.0200147,1.074723688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAL,cnn,3238,3025,3,1,3.739885902,1,trix,24/03/2019,01/01/2000,01/01/2018,01/01/2019,AAL_cnn_nlag3_nseq1_e3238_b3025_n1_ind1_train01-01-2000_trainendteststart01-01-2018_testend01-01-2019,0.474103586,0.018640228,1.036806275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
